bill_id,account_id,adjustment_id,adjustment_type_cd,amount
508523,300557,2412,CR,-81.11
508556,300560,2413,CR,-59.1
515177,300985,2414,CR,-69.89
504959,300326,2415,PROMO,-50.23
519975,301302,2416,CR,-73.06
537697,302473,2417,PROMO,-82.21
530057,301970,2418,CR,-84.62
533307,302186,2419,WRITE_OFF,41.62
527775,301814,2420,DR,18.58
536122,302366,2421,WRITE_OFF,65.78
520748,301351,2422,DR,3.0
508910,300584,2423,CR,-2.07
533197,302179,2424,CR,-40.75
532669,302143,2425,DR,36.18
502035,300134,2426,CR,-66.03
530585,302005,2427,CR,-62.74
524920,301622,2428,CR,-71.36
522808,301486,2429,DR,49.46
529019,301899,2430,CR,-24.75
516553,301078,2431,DR,20.46
504904,300323,2432,PROMO,-32.92
517803,301157,2433,CR,-61.5
533708,302210,2434,DR,23.16
506217,300407,2435,CR,-21.4
504826,300319,2436,CR,-3.99
535039,302292,2437,DR,17.14
538229,301063,2438,CR,-58.44
520969,301363,2439,DR,78.88
513781,300900,2440,CR,-72.6
520653,301344,2441,CR,-75.51
518665,301215,2442,PROMO,-37.58
511128,300729,2443,PROMO,-13.25
531134,302039,2444,DR,51.84
502465,300163,2445,WRITE_OFF,80.02
530013,301967,2446,DR,80.99
506969,300453,2447,WRITE_OFF,8.65
507373,300481,2448,CR,-20.72
521476,301393,2449,DR,78.23
532512,302133,2450,CR,-67.61
531332,302053,2451,DR,67.32
509387,300613,2452,WRITE_OFF,15.92
510213,300669,2453,DR,37.42
535253,302309,2454,PROMO,-59.07
531490,302063,2455,DR,14.52
534305,302246,2456,DR,13.6
523361,301522,2457,PROMO,-59.33
500999,300066,2458,PROMO,-36.32
534230,302242,2459,CR,-77.62
504486,300298,2460,CR,-86.01
504843,300320,2461,PROMO,-37.44
518659,301215,2462,CR,-9.17
506622,300433,2463,CR,-73.7
511726,300767,2464,DR,57.82
538050,302498,2465,CR,-29.34
531124,302038,2466,CR,-43.14
518679,301216,2467,PROMO,-38.88
506379,300418,2468,DR,44.77
523241,301514,2469,CR,-21.81
504558,300302,2470,WRITE_OFF,81.83
538079,302500,2471,WRITE_OFF,2.53
525655,301671,2472,DR,59.69
500215,300014,2473,PROMO,-38.3
511225,300736,2474,PROMO,-82.4
529236,301912,2475,CR,-72.42
510530,300690,2476,WRITE_OFF,89.38
511431,300748,2477,CR,-45.54
514458,300939,2478,PROMO,-64.25
518062,301177,2479,WRITE_OFF,85.96
528395,301857,2480,CR,-56.0
535228,302307,2481,CR,-73.84
530276,301984,2482,WRITE_OFF,73.77
525358,301648,2483,PROMO,-50.4
531614,302071,2484,CR,-48.6
527895,301822,2485,WRITE_OFF,86.57
501651,300109,2486,WRITE_OFF,18.36
531645,302073,2487,CR,-32.41
504211,300279,2488,DR,68.83
515605,301013,2489,DR,4.89
526715,301742,2490,CR,-82.42
515059,300979,2491,CR,-11.95
535793,302343,2492,PROMO,-6.88
533391,302191,2493,DR,38.7
534956,302287,2494,CR,-4.04
508702,300569,2495,DR,31.53
528747,301882,2496,PROMO,-48.83
532482,302129,2497,CR,-59.57
512715,300830,2498,WRITE_OFF,83.58
529514,301932,2499,PROMO,-84.16
508354,300544,2500,CR,-84.38
520713,301349,2501,CR,-50.8
503123,300208,2502,WRITE_OFF,40.95
508635,300565,2503,DR,33.84
532229,302112,2504,WRITE_OFF,69.76
505332,300349,2505,PROMO,-16.84
533427,302193,2506,CR,-62.03
508136,300530,2507,DR,8.45
516784,301094,2508,DR,19.72
515909,301038,2509,CR,-23.57
524093,301568,2510,PROMO,-53.35
518520,301206,2511,PROMO,-88.61
512374,300809,2512,CR,-74.98
535603,302331,2513,CR,-84.32
526674,301739,2514,WRITE_OFF,40.48
523556,301534,2515,CR,-58.29
506944,300452,2516,CR,-57.09
513511,300881,2517,DR,21.19
516329,301065,2518,DR,31.39
504855,300321,2519,CR,-74.22
523638,301539,2520,PROMO,-61.0
534297,302246,2521,PROMO,-43.49
536379,302381,2522,DR,41.6
520665,301345,2523,CR,-27.92
535098,302298,2524,WRITE_OFF,20.41
523739,301547,2525,WRITE_OFF,2.95
501723,300113,2526,CR,-25.75
532998,302164,2527,PROMO,-88.34
515839,301032,2528,PROMO,-66.89
509215,300603,2529,DR,29.11
526219,301710,2530,DR,53.46
517075,301113,2531,CR,-40.86
528827,301887,2532,DR,74.1
506515,300426,2533,DR,89.57
535130,302301,2534,PROMO,-22.3
506172,300404,2535,PROMO,-52.69
500055,300004,2536,CR,-28.88
533809,302216,2537,PROMO,-62.66
504520,300300,2538,PROMO,-51.46
502849,300189,2539,CR,-29.77
528546,301867,2540,DR,27.18
513815,300902,2541,CR,-12.51
516705,301089,2542,CR,-17.38
512725,300830,2543,PROMO,-32.02
536321,302378,2544,PROMO,-6.17
517981,301169,2545,CR,-42.76
529583,301936,2546,DR,68.67
524100,301568,2547,PROMO,-54.44
502822,300188,2548,DR,13.27
518626,301212,2549,CR,-57.72
506088,300399,2550,PROMO,-59.49
524098,301568,2551,PROMO,-89.21
504925,300324,2552,PROMO,-37.49
530480,301998,2553,CR,-4.98
508813,300579,2554,CR,-78.17
515399,301000,2555,CR,-75.36
526695,301740,2556,CR,-28.26
532429,302126,2557,PROMO,-30.03
509107,300597,2558,CR,-46.09
506651,300435,2559,CR,-2.09
512287,300803,2560,CR,-77.98
514540,300944,2561,PROMO,-55.79
505166,300338,2562,DR,47.09
533658,302207,2563,WRITE_OFF,84.11
504324,300287,2564,CR,-82.2
502665,300178,2565,CR,-51.65
517575,301143,2566,CR,-42.64
524237,301577,2567,PROMO,-78.69
524662,301604,2568,CR,-50.95
516122,301053,2569,CR,-76.47
501403,300093,2570,PROMO,-60.83
512781,300834,2571,CR,-8.41
529162,301908,2572,CR,-2.14
516855,301098,2573,CR,-37.78
514204,300924,2574,DR,74.01
501489,300097,2575,WRITE_OFF,34.42
530079,301972,2576,CR,-33.33
501910,300126,2577,CR,-28.77
510557,300692,2578,DR,19.8
527143,301771,2579,WRITE_OFF,41.65
501397,300092,2580,PROMO,-13.84
531716,302077,2581,DR,65.25
514968,300974,2582,CR,-17.73
520543,301338,2583,PROMO,-2.03
525343,301648,2584,WRITE_OFF,72.16
530357,301990,2585,CR,-62.81
505491,300360,2586,CR,-85.91
518911,301233,2587,DR,3.75
524357,301587,2588,CR,-46.28
504869,300321,2589,PROMO,-36.78
503988,300265,2590,CR,-15.59
521769,301414,2591,PROMO,-33.05
522910,301492,2592,PROMO,-48.31
516893,301100,2593,PROMO,-33.25
502264,300148,2594,CR,-74.54
511653,300761,2595,DR,31.05
512548,300820,2596,PROMO,-19.93
536985,302427,2597,DR,11.05
521385,301388,2598,DR,44.29
535328,302313,2599,CR,-46.24
532291,302118,2600,CR,-88.31
529068,301903,2601,CR,-28.91
524351,301586,2602,CR,-40.29
531754,302079,2603,CR,-38.69
502771,300185,2604,PROMO,-84.07
532148,302107,2605,CR,-41.82
512155,300793,2606,DR,40.46
525853,301687,2607,CR,-4.89
502818,300187,2608,CR,-23.86
503420,300229,2609,CR,-36.29
527331,301786,2610,CR,-42.18
502240,300147,2611,CR,-66.99
509723,300637,2612,CR,-75.43
514129,300919,2613,CR,-83.5
519199,301251,2614,WRITE_OFF,69.22
527990,301829,2615,DR,86.48
510807,300708,2616,DR,20.04
531596,302070,2617,CR,-49.65
527948,301826,2618,DR,38.77
518190,301185,2619,WRITE_OFF,20.54
503159,300210,2620,CR,-52.09
500123,300008,2621,PROMO,-65.67
533929,302222,2622,PROMO,-65.73
505802,300381,2623,DR,60.51
537432,302455,2624,CR,-34.46
529629,301941,2625,DR,68.14
518610,301211,2626,PROMO,-35.55
504262,300283,2627,DR,36.19
502480,300163,2628,WRITE_OFF,40.04
505276,300346,2629,DR,35.27
514081,300916,2630,DR,4.26
503316,300222,2631,DR,58.02
529204,301910,2632,DR,45.19
500757,300051,2633,PROMO,-69.59
535909,302352,2634,CR,-14.58
518301,301192,2635,PROMO,-7.5
513862,300904,2636,DR,34.48
519797,301291,2637,CR,-84.47
508208,300534,2638,DR,45.12
521675,301407,2639,CR,-14.66
504984,300328,2640,WRITE_OFF,68.05
523150,301509,2641,CR,-67.84
536213,302372,2642,DR,48.5
508620,300564,2643,PROMO,-69.89
502390,300157,2644,WRITE_OFF,32.62
537671,302471,2645,CR,-4.86
529252,301913,2646,PROMO,-76.89
520198,301316,2647,CR,-82.14
509778,300642,2648,PROMO,-57.13
533862,302219,2649,CR,-14.45
518040,301176,2650,PROMO,-45.87
509850,300647,2651,DR,8.96
525840,301687,2652,CR,-89.04
537612,302468,2653,PROMO,-34.48
521004,301365,2654,DR,82.37
526664,301739,2655,WRITE_OFF,72.63
534510,302258,2656,PROMO,-10.4
534526,302259,2657,CR,-50.38
529549,301934,2658,CR,-44.67
528822,301887,2659,CR,-64.93
528533,301865,2660,CR,-26.71
505867,300384,2661,CR,-15.99
530222,301981,2662,CR,-84.59
529375,301922,2663,CR,-22.8
508809,300578,2664,CR,-70.65
535840,302347,2665,DR,76.58
509922,300652,2666,DR,47.48
521715,301410,2667,CR,-87.72
530444,301996,2668,PROMO,-39.65
512214,300797,2669,PROMO,-51.03
502315,300151,2670,PROMO,-78.46
520294,301322,2671,CR,-24.6
517785,301156,2672,DR,53.73
517696,301150,2673,CR,-58.58
517848,301160,2674,PROMO,-53.57
531078,302036,2675,WRITE_OFF,48.56
523408,301524,2676,CR,-67.3
530774,302016,2677,CR,-77.83
535278,302310,2678,PROMO,-62.21
531652,302073,2679,CR,-3.48
518598,301210,2680,PROMO,-86.23
526398,301724,2681,CR,-4.13
502766,300185,2682,DR,46.28
506912,300450,2683,CR,-89.69
526296,301716,2684,CR,-84.4
528502,301863,2685,WRITE_OFF,32.98
509831,300646,2686,PROMO,-20.66
537438,302455,2687,CR,-13.04
511185,300733,2688,PROMO,-14.74
506710,300439,2689,PROMO,-25.39
503264,300219,2690,PROMO,-47.35
522420,301458,2691,PROMO,-36.21
512069,300786,2692,DR,70.55
504711,300312,2693,CR,-87.67
527116,301770,2694,DR,21.24
514514,300942,2695,DR,45.11
529305,301916,2696,PROMO,-54.53
504108,300272,2697,PROMO,-31.02
519644,301278,2698,DR,73.94
512597,300823,2699,PROMO,-68.27
509816,300645,2700,PROMO,-66.36
519202,301251,2701,CR,-62.0
526554,301733,2702,CR,-58.62
533170,302177,2703,CR,-55.51
538071,302500,2704,DR,15.37
519789,301290,2705,CR,-86.71
517573,301142,2706,PROMO,-24.7
522069,301433,2707,CR,-69.59
524814,301613,2708,CR,-47.47
525647,301671,2709,DR,23.06
529601,301939,2710,PROMO,-39.44
524929,301622,2711,PROMO,-57.51
505875,300385,2712,CR,-8.19
519233,301254,2713,CR,-53.92
513578,300884,2714,CR,-10.88
533890,302220,2715,DR,81.38
522477,301461,2716,CR,-65.44
502954,300195,2717,CR,-33.46
523749,301547,2718,CR,-17.56
502726,300182,2719,DR,78.55
512901,300841,2720,PROMO,-41.49
533252,302182,2721,DR,62.78
512969,300846,2722,CR,-54.87
511886,300776,2723,CR,-37.68
538096,302436,2724,WRITE_OFF,33.01
528177,301844,2725,CR,-52.27
517217,301120,2726,PROMO,-84.06
532971,302161,2727,PROMO,-56.22
527718,301809,2728,DR,65.34
511656,300761,2729,PROMO,-26.7
524784,301612,2730,WRITE_OFF,47.01
513682,300892,2731,PROMO,-23.05
518394,301198,2732,PROMO,-9.58
515823,301031,2733,CR,-71.84
509928,300653,2734,CR,-10.85
517745,301153,2735,PROMO,-67.64
521723,301410,2736,DR,10.46
530914,302025,2737,CR,-21.44
514920,300971,2738,PROMO,-45.8
518670,301215,2739,CR,-79.97
532629,302141,2740,DR,9.48
522472,301461,2741,PROMO,-60.8
531837,302085,2742,CR,-15.62
502270,300149,2743,DR,55.23
530344,301990,2744,PROMO,-2.8
515930,301040,2745,DR,28.25
537483,302458,2746,DR,50.28
523577,301535,2747,DR,82.56
517424,301133,2748,WRITE_OFF,32.27
507728,300504,2749,DR,77.11
503943,300262,2750,PROMO,-56.77
527603,301802,2751,CR,-58.04
536323,302378,2752,CR,-50.24
500467,300034,2753,PROMO,-14.14
520573,301340,2754,WRITE_OFF,57.84
517227,301122,2755,DR,26.12
521367,301387,2756,DR,61.69
533066,302169,2757,DR,76.72
505356,300350,2758,PROMO,-39.5
535721,302338,2759,DR,52.65
515560,301009,2760,CR,-7.35
509458,300620,2761,WRITE_OFF,74.24
511088,300727,2762,DR,15.3
534586,302263,2763,WRITE_OFF,19.9
526085,301702,2764,DR,24.13
525056,301630,2765,PROMO,-63.83
535417,302318,2766,CR,-69.24
527034,301765,2767,DR,50.64
502125,300140,2768,CR,-25.51
508335,300542,2769,CR,-41.25
530726,302014,2770,CR,-74.12
531523,302065,2771,PROMO,-74.8
537179,302438,2772,PROMO,-52.39
518915,301233,2773,WRITE_OFF,80.86
506243,300408,2774,DR,34.25
509210,300603,2775,PROMO,-42.07
538231,300734,2776,PROMO,-86.79
507261,300474,2777,DR,77.93
521686,301408,2778,DR,8.9
523328,301520,2779,PROMO,-11.98
533812,302216,2780,PROMO,-49.26
525797,301684,2781,DR,69.07
502590,300172,2782,WRITE_OFF,14.16
502982,300197,2783,CR,-65.31
509661,300632,2784,WRITE_OFF,69.83
501785,300119,2785,CR,-52.99
522001,301427,2786,WRITE_OFF,22.08
513651,300890,2787,PROMO,-11.76
512958,300845,2788,PROMO,-12.33
508887,300583,2789,PROMO,-13.62
524627,301602,2790,CR,-25.5
531061,302035,2791,DR,77.74
511330,300742,2792,DR,40.86
528629,301872,2793,CR,-67.5
506336,300413,2794,DR,82.64
512029,300784,2795,CR,-58.37
521310,301384,2796,PROMO,-6.44
500913,300061,2797,WRITE_OFF,76.74
537984,302494,2798,CR,-53.72
531675,302075,2799,CR,-53.15
522844,301488,2800,CR,-65.31
532102,302102,2801,WRITE_OFF,15.91
516756,301091,2802,DR,34.69
500337,300024,2803,PROMO,-51.36
506181,300405,2804,CR,-64.05
536995,302427,2805,DR,89.7
500963,300064,2806,DR,87.85
501622,300106,2807,WRITE_OFF,12.11
504762,300315,2808,PROMO,-77.23
532332,302120,2809,PROMO,-9.39
508785,300575,2810,PROMO,-50.71
516584,301080,2811,PROMO,-51.96
524666,301604,2812,CR,-25.66
502239,300147,2813,CR,-19.71
501689,300111,2814,CR,-74.36
513505,300880,2815,DR,40.98
502894,300192,2816,CR,-41.72
524424,301590,2817,PROMO,-41.31
527646,301804,2818,WRITE_OFF,40.4
533831,302217,2819,PROMO,-61.7
522023,301429,2820,PROMO,-29.59
516014,301047,2821,CR,-16.81
524869,301617,2822,CR,-26.42
538219,300496,2823,CR,-42.31
507510,300489,2824,PROMO,-38.98
503029,300201,2825,PROMO,-33.25
526937,301757,2826,DR,7.58
526273,301713,2827,PROMO,-28.97
514278,300929,2828,CR,-85.37
524106,301568,2829,CR,-35.24
537933,302489,2830,PROMO,-29.05
500185,300013,2831,WRITE_OFF,7.62
512350,300807,2832,CR,-41.45
521575,301401,2833,CR,-74.42
516529,301077,2834,DR,4.0
533483,302196,2835,CR,-64.86
536185,302370,2836,DR,67.39
521937,301423,2837,DR,63.08
509900,300650,2838,DR,34.25
523965,301560,2839,PROMO,-87.0
518790,301222,2840,CR,-49.62
516544,301078,2841,DR,53.95
512468,300814,2842,DR,81.48
504350,300289,2843,PROMO,-19.4
505145,300337,2844,CR,-4.16
538137,302078,2845,PROMO,-48.23
501804,300120,2846,DR,50.05
529490,301931,2847,CR,-78.33
526968,301760,2848,WRITE_OFF,70.08
530461,301997,2849,DR,23.4
525841,301687,2850,DR,75.8
508917,300584,2851,DR,47.88
527228,301778,2852,CR,-36.6
514340,300932,2853,DR,44.11
526841,301752,2854,DR,20.59
519812,301292,2855,CR,-16.41
516404,301069,2856,CR,-54.52
521681,301408,2857,DR,61.25
516032,301048,2858,CR,-29.7
536636,302397,2859,CR,-78.96
519139,301247,2860,PROMO,-13.87
528338,301854,2861,CR,-32.9
501923,300126,2862,CR,-86.23
532756,302148,2863,WRITE_OFF,37.55
520421,301330,2864,CR,-47.17
528759,301883,2865,CR,-14.09
516427,301070,2866,WRITE_OFF,44.44
512885,300840,2867,DR,84.09
532234,302114,2868,DR,77.85
504737,300313,2869,WRITE_OFF,32.99
505122,300336,2870,PROMO,-64.92
510278,300673,2871,CR,-28.48
529787,301952,2872,PROMO,-31.12
520598,301341,2873,CR,-10.34
530570,302004,2874,CR,-70.7
503017,300199,2875,DR,28.26
508230,300535,2876,PROMO,-20.31
516733,301090,2877,DR,61.54
525302,301644,2878,CR,-12.16
510742,300704,2879,DR,71.29
502253,300148,2880,WRITE_OFF,18.73
521192,301377,2881,PROMO,-27.08
501045,300068,2882,CR,-23.05
525259,301642,2883,PROMO,-46.26
518511,301205,2884,WRITE_OFF,8.87
531125,302038,2885,WRITE_OFF,50.69
506235,300408,2886,PROMO,-43.94
517414,301133,2887,PROMO,-58.74
508801,300578,2888,WRITE_OFF,53.04
536472,302387,2889,PROMO,-12.3
528850,301889,2890,CR,-25.49
520838,301356,2891,CR,-12.59
530760,302016,2892,PROMO,-40.49
510449,300684,2893,PROMO,-78.81
501029,300067,2894,CR,-32.72
531151,302040,2895,DR,89.49
523107,301507,2896,CR,-38.93
518544,301207,2897,DR,19.45
511080,300726,2898,CR,-8.3
530799,302018,2899,WRITE_OFF,19.66
517378,301131,2900,CR,-86.41
537633,302469,2901,CR,-31.01
522727,301482,2902,CR,-60.86
501131,300074,2903,CR,-27.5
506953,300453,2904,DR,77.66
505454,300358,2905,PROMO,-44.19
521442,301391,2906,CR,-82.64
514975,300974,2907,CR,-22.03
529812,301954,2908,DR,41.93
507775,300507,2909,CR,-2.52
505847,300383,2910,CR,-55.05
502005,300131,2911,DR,53.7
501361,300090,2912,DR,9.16
518990,301238,2913,PROMO,-46.85
512711,300830,2914,DR,12.94
536990,302427,2915,DR,55.85
518213,301187,2916,DR,83.71
525471,301658,2917,CR,-85.03
513352,300870,2918,CR,-46.23
525556,301664,2919,CR,-83.22
536951,302422,2920,DR,54.39
532542,302135,2921,DR,48.19
534244,302243,2922,CR,-69.0
512943,300844,2923,DR,33.78
507511,300489,2924,WRITE_OFF,2.32
500309,300023,2925,CR,-63.43
507361,300481,2926,DR,36.36
513325,300867,2927,DR,22.36
538230,302385,2928,PROMO,-61.09
523329,301520,2929,CR,-59.79
510518,300688,2930,CR,-16.14
534098,302234,2931,DR,72.28
508650,300566,2932,PROMO,-35.55
509436,300619,2933,WRITE_OFF,52.02
507843,300510,2934,DR,48.51
516526,301077,2935,PROMO,-77.64
512979,300846,2936,PROMO,-17.77
500554,300039,2937,CR,-40.8
502424,300159,2938,CR,-87.59
523064,301503,2939,PROMO,-11.76
515589,301012,2940,WRITE_OFF,59.97
504169,300277,2941,CR,-67.67
514219,300925,2942,PROMO,-35.33
522733,301482,2943,CR,-4.89
531625,302072,2944,CR,-20.17
526411,301725,2945,CR,-75.68
501165,300076,2946,PROMO,-22.53
514056,300915,2947,PROMO,-2.78
515016,300976,2948,DR,31.93
511452,300749,2949,CR,-50.56
516913,301101,2950,WRITE_OFF,20.13
537480,302458,2951,DR,31.02
527179,301773,2952,CR,-82.09
507783,300507,2953,CR,-39.88
530503,302000,2954,DR,3.94
532793,302150,2955,CR,-45.26
503149,300210,2956,WRITE_OFF,48.61
516655,301085,2957,PROMO,-9.22
515434,301002,2958,DR,55.58
508688,300569,2959,CR,-54.92
510179,300668,2960,WRITE_OFF,79.96
535912,302352,2961,CR,-61.88
533988,302226,2962,CR,-44.63
508090,300527,2963,CR,-42.12
521533,301397,2964,DR,83.75
501576,300103,2965,CR,-48.85
506620,300432,2966,CR,-21.69
521078,301369,2967,WRITE_OFF,82.7
521308,301383,2968,CR,-36.49
503429,300229,2969,PROMO,-41.84
522527,301466,2970,CR,-11.84
527619,301803,2971,DR,73.89
526291,301714,2972,CR,-49.9
530380,301992,2973,DR,25.18
536966,302424,2974,CR,-44.54
523831,301552,2975,CR,-22.36
527115,301770,2976,DR,8.04
514636,300950,2977,DR,69.18
534935,302286,2978,CR,-39.74
500319,300023,2979,DR,45.5
515841,301032,2980,WRITE_OFF,24.86
532050,302097,2981,DR,19.44
524319,301584,2982,PROMO,-75.18
531606,302071,2983,CR,-43.38
505751,300378,2984,DR,64.76
500475,300034,2985,DR,51.95
519238,301254,2986,CR,-37.35
526373,301721,2987,CR,-57.16
505194,300340,2988,PROMO,-5.87
532983,302163,2989,PROMO,-34.36
523168,301510,2990,CR,-46.22
529810,301954,2991,PROMO,-71.26
520257,301320,2992,CR,-12.5
519100,301245,2993,DR,84.16
500295,300020,2994,CR,-48.1
501905,300125,2995,CR,-56.82
526549,301732,2996,PROMO,-34.68
512591,300822,2997,DR,33.27
529024,301900,2998,DR,22.61
522233,301444,2999,CR,-57.37
521500,301396,3000,CR,-81.49
520099,301310,3001,PROMO,-59.91
537669,302471,3002,DR,18.2
528567,301869,3003,CR,-23.4
531262,302049,3004,CR,-61.87
511663,300762,3005,DR,33.46
527084,301768,3006,DR,14.81
532175,302109,3007,DR,40.5
516394,301068,3008,CR,-16.0
507498,300488,3009,CR,-38.16
519916,301299,3010,CR,-73.03
503456,300231,3011,PROMO,-61.45
537868,302485,3012,CR,-40.83
512730,300831,3013,WRITE_OFF,30.84
522898,301491,3014,CR,-87.81
503954,300262,3015,PROMO,-55.09
520808,301354,3016,PROMO,-60.67
510607,300694,3017,DR,45.2
526563,301733,3018,CR,-10.56
511764,300769,3019,PROMO,-40.5
533035,302167,3020,CR,-17.62
521502,301396,3021,DR,74.21
510895,300715,3022,PROMO,-79.11
531582,302070,3023,PROMO,-62.73
524327,301585,3024,DR,41.63
503851,300256,3025,DR,43.13
537402,302453,3026,CR,-38.33
514095,300917,3027,WRITE_OFF,57.35
506789,300443,3028,CR,-64.93
515398,301000,3029,CR,-63.29
531906,302089,3030,DR,47.8
516197,301057,3031,CR,-87.71
523889,301555,3032,PROMO,-79.14
505153,300337,3033,PROMO,-12.2
526710,301742,3034,CR,-71.4
513630,300889,3035,CR,-62.25
509121,300598,3036,WRITE_OFF,3.84
516781,301094,3037,DR,24.15
524027,301564,3038,PROMO,-85.41
509908,300651,3039,PROMO,-5.9
510162,300667,3040,DR,67.26
509293,300608,3041,CR,-63.01
520002,301303,3042,DR,45.12
503236,300217,3043,DR,14.57
510802,300707,3044,CR,-53.03
510415,300682,3045,CR,-41.62
504358,300289,3046,CR,-38.56
525428,301654,3047,PROMO,-73.07
532544,302135,3048,CR,-48.03
501227,300081,3049,CR,-36.03
530450,301997,3050,DR,14.42
525639,301670,3051,PROMO,-67.49
524500,301595,3052,CR,-60.03
507264,300474,3053,DR,81.9
536094,302365,3054,DR,54.65
506284,300411,3055,CR,-6.83
507198,300471,3056,DR,6.61
501172,300077,3057,CR,-64.63
505421,300355,3058,PROMO,-83.58
513852,300904,3059,WRITE_OFF,33.23
513129,300857,3060,WRITE_OFF,69.54
507399,300483,3061,DR,82.56
501226,300081,3062,CR,-52.15
519687,301283,3063,DR,40.09
518700,301217,3064,DR,26.55
520465,301333,3065,WRITE_OFF,40.37
