bill_id,account_id,billing_month,bill_date,service_amount,tax_amount,adjustment_amount,total_due,load_timestamp
530975,302029,2025-10,2025-10-01,179.99,7.87,4.99,192.85,2025-10-01 00:00:00
530976,302029,2025-11,2025-11-01,179.99,10.07,-5.0,185.06,2025-11-02 00:00:00
530977,302029,2025-12,2025-12-01,179.99,9.72,9.99,199.7,2025-12-02 00:00:00
530978,302029,2026-01,2026-01-01,179.99,8.96,0.0,188.95,2026-01-03 00:00:00
530979,302029,2026-02,2026-02-01,179.99,8.56,9.99,198.54,2026-02-03 00:00:00
530980,302029,2026-03,2026-03-01,179.99,7.67,0.0,187.66,2026-03-03 00:00:00
530981,302029,2026-04,2026-04-01,179.99,8.83,9.99,198.81,2026-04-04 00:00:00
530982,302029,2026-05,2026-05-01,179.99,11.86,0.0,191.85,2026-05-03 00:00:00
530983,302029,2026-06,2026-06-01,179.99,10.23,0.0,190.22,2026-06-02 00:00:00
530984,302031,2025-01,2025-01-01,54.99,3.69,0.0,58.68,2025-01-01 00:00:00
530985,302031,2025-02,2025-02-01,54.99,3.61,4.99,63.59,2025-02-02 00:00:00
530986,302031,2025-03,2025-03-01,54.99,3.86,0.0,58.85,2025-03-03 00:00:00
530987,302031,2025-04,2025-04-01,54.99,2.08,4.99,62.06,2025-04-04 00:00:00
530988,302031,2025-05,2025-05-01,54.99,2.15,0.0,57.14,2025-05-04 00:00:00
530989,302031,2025-06,2025-06-01,54.99,2.85,0.0,57.84,2025-06-03 00:00:00
530990,302031,2025-07,2025-07-01,54.99,2.88,0.0,57.87,2025-07-03 00:00:00
530991,302031,2025-08,2025-08-01,54.99,2.78,0.0,57.77,2025-08-03 00:00:00
530992,302031,2025-09,2025-09-01,54.99,2.24,9.99,67.22,2025-09-01 00:00:00
530993,302031,2025-10,2025-10-01,54.99,3.37,0.0,58.36,2025-10-03 00:00:00
530994,302031,2025-11,2025-11-01,54.99,4.09,-5.0,54.08,2025-11-04 00:00:00
530995,302031,2025-12,2025-12-01,54.99,3.14,-5.0,53.13,2025-12-02 00:00:00
530996,302031,2026-01,2026-01-01,54.99,2.5,0.0,57.49,2026-01-02 00:00:00
530997,302031,2026-02,2026-02-01,54.99,2.0,0.0,56.99,2026-02-01 00:00:00
530998,302031,2026-03,2026-03-01,54.99,2.11,0.0,57.1,2026-03-01 00:00:00
530999,302031,2026-04,2026-04-01,54.99,3.28,9.99,68.26,2026-04-04 00:00:00
531000,302031,2026-05,2026-05-01,54.99,3.5,4.99,63.48,2026-05-01 00:00:00
531001,302031,2026-06,2026-06-01,54.99,2.46,0.0,57.45,2026-06-02 00:00:00
531002,302032,2025-03,2025-03-01,99.99,3.52,-5.0,98.51,2025-03-03 00:00:00
531003,302032,2025-04,2025-04-01,99.99,6.35,-5.0,101.34,2025-04-03 00:00:00
531004,302032,2025-05,2025-05-01,99.99,5.82,-5.0,100.81,2025-05-03 00:00:00
531005,302032,2025-06,2025-06-01,99.99,5.01,9.99,114.99,2025-06-03 00:00:00
531006,302032,2025-07,2025-07-01,99.99,6.42,4.99,111.4,2025-07-02 00:00:00
531007,302032,2025-08,2025-08-01,99.99,7.11,9.99,117.09,2025-08-03 00:00:00
531008,302032,2025-09,2025-09-01,99.99,5.4,0.0,105.39,2025-09-01 00:00:00
531009,302032,2025-10,2025-10-01,99.99,4.36,0.0,104.35,2025-10-03 00:00:00
531010,302032,2025-11,2025-11-01,99.99,6.82,0.0,106.81,2025-11-03 00:00:00
531011,302032,2025-12,2025-12-01,99.99,7.06,-5.0,102.05,2025-12-02 00:00:00
531012,302032,2026-01,2026-01-01,99.99,5.82,0.0,105.81,2026-01-02 00:00:00
531013,302032,2026-02,2026-02-01,99.99,6.44,4.99,111.42,2026-02-04 00:00:00
531014,302032,2026-03,2026-03-01,99.99,4.24,0.0,104.23,2026-03-04 00:00:00
531015,302032,2026-04,2026-04-01,99.99,4.33,0.0,104.32,2026-04-02 00:00:00
531016,302032,2026-05,2026-05-01,99.99,7.04,9.99,117.02,2026-05-03 00:00:00
531017,302032,2026-06,2026-06-01,99.99,6.03,0.0,106.02,2026-06-01 00:00:00
531018,302033,2025-01,2025-01-01,179.99,11.93,0.0,191.92,2025-01-01 00:00:00
531019,302033,2025-02,2025-02-01,179.99,12.12,0.0,192.11,2025-02-04 00:00:00
531020,302033,2025-03,2025-03-01,179.99,6.59,-5.0,181.58,2025-03-02 00:00:00
531021,302033,2025-04,2025-04-01,179.99,9.73,-5.0,184.72,2025-04-02 00:00:00
531022,302033,2025-05,2025-05-01,179.99,13.07,0.0,193.06,2025-05-02 00:00:00
531023,302033,2025-06,2025-06-01,179.99,13.25,9.99,203.23,2025-06-04 00:00:00
531024,302033,2025-07,2025-07-01,179.99,11.02,0.0,191.01,2025-07-03 00:00:00
531025,302033,2025-08,2025-08-01,179.99,7.81,9.99,197.79,2025-08-01 00:00:00
531026,302033,2025-09,2025-09-01,179.99,10.09,9.99,200.07,2025-09-03 00:00:00
531027,302033,2025-10,2025-10-01,179.99,11.86,0.0,191.85,2025-10-04 00:00:00
531028,302033,2025-11,2025-11-01,179.99,11.78,4.99,196.76,2025-11-04 00:00:00
531029,302033,2025-12,2025-12-01,179.99,10.72,9.99,200.7,2025-12-01 00:00:00
531030,302033,2026-01,2026-01-01,179.99,8.43,4.99,193.41,2026-01-04 00:00:00
531031,302033,2026-02,2026-02-01,179.99,11.09,0.0,191.08,2026-02-01 00:00:00
531032,302033,2026-03,2026-03-01,179.99,12.24,4.99,197.22,2026-03-01 00:00:00
531033,302033,2026-04,2026-04-01,179.99,10.32,0.0,190.31,2026-04-02 00:00:00
531034,302033,2026-05,2026-05-01,179.99,9.89,-5.0,184.88,2026-05-01 00:00:00
531035,302033,2026-06,2026-06-01,179.99,13.08,4.99,198.06,2026-06-03 00:00:00
531036,302034,2025-01,2025-01-01,99.99,4.34,-5.0,99.33,2025-01-04 00:00:00
531037,302034,2025-02,2025-02-01,99.99,6.24,0.0,106.23,2025-02-04 00:00:00
531038,302034,2025-03,2025-03-01,99.99,5.26,0.0,105.25,2025-03-01 00:00:00
531039,302034,2025-04,2025-04-01,99.99,5.94,4.99,110.92,2025-04-02 00:00:00
531040,302034,2025-05,2025-05-01,99.99,7.06,0.0,107.05,2025-05-03 00:00:00
531041,302034,2025-06,2025-06-01,99.99,4.73,0.0,104.72,2025-06-04 00:00:00
531042,302034,2025-07,2025-07-01,99.99,5.61,9.99,115.59,2025-07-03 00:00:00
531043,302034,2025-08,2025-08-01,99.99,6.58,0.0,106.57,2025-08-03 00:00:00
531044,302034,2025-09,2025-09-01,99.99,6.4,-5.0,101.39,2025-09-02 00:00:00
531045,302034,2025-10,2025-10-01,99.99,6.47,4.99,111.45,2025-10-02 00:00:00
531046,302034,2025-11,2025-11-01,99.99,3.67,-5.0,98.66,2025-11-04 00:00:00
531047,302034,2025-12,2025-12-01,99.99,3.96,-5.0,98.95,2025-12-03 00:00:00
531048,302034,2026-01,2026-01-01,99.99,5.5,9.99,115.48,2026-01-04 00:00:00
531049,302034,2026-02,2026-02-01,99.99,7.06,0.0,107.05,2026-02-02 00:00:00
531050,302034,2026-03,2026-03-01,99.99,6.92,-5.0,101.91,2026-03-01 00:00:00
531051,302034,2026-04,2026-04-01,99.99,4.74,9.99,114.72,2026-04-02 00:00:00
531052,302034,2026-05,2026-05-01,99.99,5.86,0.0,105.85,2026-05-02 00:00:00
531053,302034,2026-06,2026-06-01,99.99,7.29,0.0,107.28,2026-06-01 00:00:00
531054,302035,2025-01,2025-01-01,179.99,8.02,0.0,188.01,2025-01-01 00:00:00
531055,302035,2025-02,2025-02-01,179.99,13.32,9.99,203.3,2025-02-02 00:00:00
531056,302035,2025-03,2025-03-01,179.99,12.32,0.0,192.31,2025-03-02 00:00:00
531057,302035,2025-04,2025-04-01,179.99,12.22,0.0,192.21,2025-04-04 00:00:00
531058,302035,2025-05,2025-05-01,179.99,7.22,0.0,187.21,2025-05-04 00:00:00
531059,302035,2025-06,2025-06-01,179.99,10.6,0.0,190.59,2025-06-03 00:00:00
531060,302035,2025-07,2025-07-01,179.99,9.63,4.99,194.61,2025-07-01 00:00:00
531061,302035,2025-08,2025-08-01,179.99,13.34,-5.0,188.33,2025-08-03 00:00:00
531062,302035,2025-09,2025-09-01,179.99,7.8,9.99,197.78,2025-09-03 00:00:00
531063,302035,2025-10,2025-10-01,179.99,9.54,4.99,194.52,2025-10-01 00:00:00
531064,302035,2025-11,2025-11-01,179.99,8.32,4.99,193.3,2025-11-04 00:00:00
531065,302035,2025-12,2025-12-01,179.99,8.63,0.0,188.62,2025-12-03 00:00:00
531066,302035,2026-01,2026-01-01,179.99,7.05,0.0,187.04,2026-01-03 00:00:00
531067,302035,2026-02,2026-02-01,179.99,9.37,-5.0,184.36,2026-02-03 00:00:00
531068,302035,2026-03,2026-03-01,179.99,8.16,0.0,188.15,2026-03-03 00:00:00
531069,302035,2026-04,2026-04-01,179.99,13.07,4.99,198.05,2026-04-03 00:00:00
531070,302035,2026-05,2026-05-01,179.99,7.86,-5.0,182.85,2026-05-01 00:00:00
531071,302035,2026-06,2026-06-01,179.99,10.86,0.0,190.85,2026-06-02 00:00:00
531072,302036,2025-01,2025-01-01,54.99,3.86,4.99,63.84,2025-01-01 00:00:00
531073,302036,2025-02,2025-02-01,54.99,3.3,0.0,58.29,2025-02-03 00:00:00
531074,302036,2025-03,2025-03-01,54.99,2.17,-5.0,52.16,2025-03-04 00:00:00
531075,302036,2025-04,2025-04-01,54.99,3.45,9.99,68.43,2025-04-02 00:00:00
531076,302036,2025-05,2025-05-01,54.99,3.92,-5.0,53.91,2025-05-04 00:00:00
531077,302036,2025-06,2025-06-01,54.99,2.85,-5.0,52.84,2025-06-04 00:00:00
531078,302036,2025-07,2025-07-01,54.99,1.93,0.0,56.92,2025-07-02 00:00:00
531079,302036,2025-08,2025-08-01,54.99,2.97,0.0,57.96,2025-08-02 00:00:00
531080,302036,2025-09,2025-09-01,54.99,3.46,0.0,58.45,2025-09-02 00:00:00
531081,302036,2025-10,2025-10-01,54.99,4.11,9.99,69.09,2025-10-02 00:00:00
531082,302036,2025-11,2025-11-01,54.99,2.39,0.0,57.38,2025-11-04 00:00:00
531083,302036,2025-12,2025-12-01,54.99,2.63,4.99,62.61,2025-12-03 00:00:00
531084,302036,2026-01,2026-01-01,54.99,2.85,0.0,57.84,2026-01-01 00:00:00
531085,302036,2026-02,2026-02-01,54.99,3.12,4.99,63.1,2026-02-01 00:00:00
531086,302036,2026-03,2026-03-01,54.99,2.68,4.99,62.66,2026-03-03 00:00:00
531087,302036,2026-04,2026-04-01,54.99,2.86,9.99,67.84,2026-04-02 00:00:00
531088,302036,2026-05,2026-05-01,54.99,2.14,9.99,67.12,2026-05-01 00:00:00
531089,302036,2026-06,2026-06-01,54.99,2.61,0.0,57.6,2026-06-04 00:00:00
531090,302037,2025-01,2025-01-01,79.99,5.12,0.0,85.11,2025-01-02 00:00:00
531091,302037,2025-02,2025-02-01,79.99,3.0,0.0,82.99,2025-02-01 00:00:00
531092,302037,2025-03,2025-03-01,79.99,3.72,4.99,88.7,2025-03-01 00:00:00
531093,302037,2025-04,2025-04-01,79.99,3.62,4.99,88.6,2025-04-04 00:00:00
531094,302037,2025-05,2025-05-01,79.99,5.1,0.0,85.09,2025-05-03 00:00:00
531095,302037,2025-06,2025-06-01,79.99,3.73,9.99,93.71,2025-06-02 00:00:00
531096,302037,2025-07,2025-07-01,79.99,4.34,0.0,84.33,2025-07-01 00:00:00
531097,302037,2025-08,2025-08-01,79.99,2.98,9.99,92.96,2025-08-02 00:00:00
531098,302037,2025-09,2025-09-01,79.99,5.06,4.99,90.04,2025-09-01 00:00:00
531099,302037,2025-10,2025-10-01,79.99,2.86,4.99,87.84,2025-10-03 00:00:00
531100,302037,2025-11,2025-11-01,79.99,5.02,0.0,85.01,2025-11-03 00:00:00
531101,302037,2025-12,2025-12-01,79.99,4.74,0.0,84.73,2025-12-01 00:00:00
531102,302037,2026-01,2026-01-01,79.99,5.59,9.99,95.57,2026-01-02 00:00:00
531103,302037,2026-02,2026-02-01,79.99,4.9,4.99,89.88,2026-02-02 00:00:00
531104,302037,2026-03,2026-03-01,79.99,2.92,9.99,92.9,2026-03-03 00:00:00
531105,302037,2026-04,2026-04-01,79.99,4.11,4.99,89.09,2026-04-03 00:00:00
531106,302037,2026-05,2026-05-01,79.99,5.09,0.0,85.08,2026-05-03 00:00:00
531107,302037,2026-06,2026-06-01,79.99,4.09,0.0,84.08,2026-06-01 00:00:00
531108,302038,2025-01,2025-01-01,179.99,8.35,9.99,198.33,2025-01-01 00:00:00
531109,302038,2025-02,2025-02-01,179.99,9.86,0.0,189.85,2025-02-03 00:00:00
531110,302038,2025-03,2025-03-01,179.99,13.07,-5.0,188.06,2025-03-04 00:00:00
531111,302038,2025-04,2025-04-01,179.99,11.99,-5.0,186.98,2025-04-03 00:00:00
531112,302038,2025-05,2025-05-01,179.99,10.66,0.0,190.65,2025-05-01 00:00:00
531113,302038,2025-06,2025-06-01,179.99,7.49,4.99,192.47,2025-06-02 00:00:00
531114,302038,2025-07,2025-07-01,179.99,11.88,-5.0,186.87,2025-07-04 00:00:00
531115,302038,2025-08,2025-08-01,179.99,11.35,0.0,191.34,2025-08-02 00:00:00
531116,302038,2025-09,2025-09-01,179.99,7.6,0.0,187.59,2025-09-03 00:00:00
531117,302038,2025-10,2025-10-01,179.99,6.99,-5.0,181.98,2025-10-04 00:00:00
531118,302038,2025-11,2025-11-01,179.99,10.89,-5.0,185.88,2025-11-01 00:00:00
531119,302038,2025-12,2025-12-01,179.99,10.15,0.0,190.14,2025-12-01 00:00:00
531120,302038,2026-01,2026-01-01,179.99,9.93,4.99,194.91,2026-01-02 00:00:00
531121,302038,2026-02,2026-02-01,179.99,8.81,-5.0,183.8,2026-02-02 00:00:00
531122,302038,2026-03,2026-03-01,179.99,9.07,0.0,189.06,2026-03-04 00:00:00
531123,302038,2026-04,2026-04-01,179.99,13.45,4.99,198.43,2026-04-03 00:00:00
531124,302038,2026-05,2026-05-01,179.99,8.43,9.99,198.41,2026-05-03 00:00:00
531125,302038,2026-06,2026-06-01,179.99,12.35,0.0,192.34,2026-06-01 00:00:00
531126,302039,2025-01,2025-01-01,179.99,12.78,4.99,197.76,2025-01-04 00:00:00
531127,302039,2025-02,2025-02-01,179.99,7.21,0.0,187.2,2025-02-04 00:00:00
531128,302039,2025-03,2025-03-01,179.99,6.45,0.0,186.44,2025-03-03 00:00:00
531129,302039,2025-04,2025-04-01,179.99,12.29,0.0,192.28,2025-04-04 00:00:00
531130,302039,2025-05,2025-05-01,179.99,12.18,0.0,192.17,2025-05-02 00:00:00
531131,302039,2025-06,2025-06-01,179.99,11.81,0.0,191.8,2025-06-04 00:00:00
531132,302039,2025-07,2025-07-01,179.99,8.48,4.99,193.46,2025-07-04 00:00:00
531133,302039,2025-08,2025-08-01,179.99,6.47,9.99,196.45,2025-08-01 00:00:00
531134,302039,2025-09,2025-09-01,179.99,12.37,0.0,192.36,2025-09-02 00:00:00
531135,302039,2025-10,2025-10-01,179.99,9.21,-5.0,184.2,2025-10-02 00:00:00
531136,302039,2025-11,2025-11-01,179.99,12.64,0.0,192.63,2025-11-03 00:00:00
531137,302039,2025-12,2025-12-01,179.99,6.98,4.99,191.96,2025-12-03 00:00:00
531138,302039,2026-01,2026-01-01,179.99,9.63,4.99,194.61,2026-01-03 00:00:00
531139,302039,2026-02,2026-02-01,179.99,6.51,0.0,186.5,2026-02-04 00:00:00
531140,302039,2026-03,2026-03-01,179.99,9.78,0.0,189.77,2026-03-03 00:00:00
531141,302039,2026-04,2026-04-01,179.99,12.55,0.0,192.54,2026-04-04 00:00:00
531142,302039,2026-05,2026-05-01,179.99,7.8,4.99,192.78,2026-05-02 00:00:00
531143,302039,2026-06,2026-06-01,179.99,10.32,0.0,190.31,2026-06-04 00:00:00
531144,302040,2025-01,2025-01-01,99.99,3.61,4.99,108.59,2025-01-01 00:00:00
531145,302040,2025-02,2025-02-01,99.99,5.32,9.99,115.3,2025-02-04 00:00:00
531146,302040,2025-03,2025-03-01,99.99,4.86,4.99,109.84,2025-03-03 00:00:00
531147,302040,2025-04,2025-04-01,99.99,7.18,0.0,107.17,2025-04-04 00:00:00
531148,302040,2025-05,2025-05-01,99.99,7.04,4.99,112.02,2025-05-02 00:00:00
531149,302040,2025-06,2025-06-01,99.99,3.61,9.99,113.59,2025-06-01 00:00:00
531150,302040,2025-07,2025-07-01,99.99,6.87,0.0,106.86,2025-07-01 00:00:00
531151,302040,2025-08,2025-08-01,99.99,4.72,0.0,104.71,2025-08-01 00:00:00
531152,302040,2025-09,2025-09-01,99.99,4.96,4.99,109.94,2025-09-04 00:00:00
531153,302040,2025-10,2025-10-01,99.99,4.43,9.99,114.41,2025-10-02 00:00:00
531154,302040,2025-11,2025-11-01,99.99,4.42,4.99,109.4,2025-11-03 00:00:00
531155,302040,2025-12,2025-12-01,99.99,6.46,0.0,106.45,2025-12-03 00:00:00
531156,302040,2026-01,2026-01-01,99.99,6.86,9.99,116.84,2026-01-01 00:00:00
531157,302040,2026-02,2026-02-01,99.99,6.38,9.99,116.36,2026-02-01 00:00:00
531158,302040,2026-03,2026-03-01,99.99,7.38,4.99,112.36,2026-03-02 00:00:00
531159,302040,2026-04,2026-04-01,99.99,7.21,9.99,117.19,2026-04-03 00:00:00
531160,302040,2026-05,2026-05-01,99.99,4.06,0.0,104.05,2026-05-01 00:00:00
531161,302040,2026-06,2026-06-01,99.99,6.33,-5.0,101.32,2026-06-03 00:00:00
531162,302041,2025-01,2025-01-01,99.99,5.64,0.0,105.63,2025-01-02 00:00:00
531163,302041,2025-02,2025-02-01,99.99,5.78,0.0,105.77,2025-02-03 00:00:00
531164,302041,2025-03,2025-03-01,99.99,3.84,4.99,108.82,2025-03-01 00:00:00
531165,302041,2025-04,2025-04-01,99.99,4.78,0.0,104.77,2025-04-04 00:00:00
531166,302041,2025-05,2025-05-01,99.99,5.67,0.0,105.66,2025-05-04 00:00:00
531167,302041,2025-06,2025-06-01,99.99,6.75,0.0,106.74,2025-06-01 00:00:00
531168,302041,2025-07,2025-07-01,99.99,5.61,4.99,110.59,2025-07-01 00:00:00
531169,302041,2025-08,2025-08-01,99.99,5.63,0.0,105.62,2025-08-04 00:00:00
531170,302041,2025-09,2025-09-01,99.99,6.46,0.0,106.45,2025-09-03 00:00:00
531171,302041,2025-10,2025-10-01,99.99,4.16,0.0,104.15,2025-10-02 00:00:00
531172,302041,2025-11,2025-11-01,99.99,3.58,0.0,103.57,2025-11-04 00:00:00
531173,302041,2025-12,2025-12-01,99.99,3.84,0.0,103.83,2025-12-04 00:00:00
531174,302041,2026-01,2026-01-01,99.99,7.48,0.0,107.47,2026-01-04 00:00:00
531175,302041,2026-02,2026-02-01,99.99,5.33,4.99,110.31,2026-02-03 00:00:00
531176,302041,2026-03,2026-03-01,99.99,6.09,9.99,116.07,2026-03-04 00:00:00
531177,302041,2026-04,2026-04-01,99.99,5.89,0.0,105.88,2026-04-04 00:00:00
531178,302041,2026-05,2026-05-01,99.99,6.96,0.0,106.95,2026-05-03 00:00:00
531179,302041,2026-06,2026-06-01,99.99,4.88,-5.0,99.87,2026-06-04 00:00:00
531180,302045,2025-01,2025-01-01,54.99,3.67,0.0,58.66,2025-01-02 00:00:00
531181,302045,2025-02,2025-02-01,54.99,2.13,-5.0,52.12,2025-02-02 00:00:00
531182,302045,2025-03,2025-03-01,54.99,2.14,0.0,57.13,2025-03-04 00:00:00
531183,302045,2025-04,2025-04-01,54.99,2.98,9.99,67.96,2025-04-01 00:00:00
531184,302045,2025-05,2025-05-01,54.99,1.98,-5.0,51.97,2025-05-03 00:00:00
531185,302045,2025-06,2025-06-01,54.99,3.15,0.0,58.14,2025-06-01 00:00:00
531186,302045,2025-07,2025-07-01,54.99,2.28,0.0,57.27,2025-07-01 00:00:00
531187,302045,2025-08,2025-08-01,54.99,1.94,0.0,56.93,2025-08-01 00:00:00
531188,302045,2025-09,2025-09-01,54.99,3.55,0.0,58.54,2025-09-03 00:00:00
531189,302045,2025-10,2025-10-01,54.99,3.61,4.99,63.59,2025-10-01 00:00:00
531190,302045,2025-11,2025-11-01,54.99,2.56,4.99,62.54,2025-11-01 00:00:00
531191,302045,2025-12,2025-12-01,54.99,2.03,0.0,57.02,2025-12-04 00:00:00
531192,302045,2026-01,2026-01-01,54.99,2.07,-5.0,52.06,2026-01-04 00:00:00
531193,302045,2026-02,2026-02-01,54.99,3.48,0.0,58.47,2026-02-04 00:00:00
531194,302045,2026-03,2026-03-01,54.99,4.02,0.0,59.01,2026-03-01 00:00:00
531195,302045,2026-04,2026-04-01,54.99,3.37,4.99,63.35,2026-04-03 00:00:00
531196,302045,2026-05,2026-05-01,54.99,3.99,4.99,63.97,2026-05-02 00:00:00
531197,302045,2026-06,2026-06-01,54.99,3.31,-5.0,53.3,2026-06-01 00:00:00
531198,302046,2025-01,2025-01-01,79.99,5.72,9.99,95.7,2025-01-02 00:00:00
531199,302046,2025-02,2025-02-01,79.99,5.31,0.0,85.3,2025-02-03 00:00:00
531200,302046,2025-03,2025-03-01,79.99,2.87,0.0,82.86,2025-03-03 00:00:00
531201,302046,2025-04,2025-04-01,79.99,5.06,0.0,85.05,2025-04-02 00:00:00
531202,302046,2025-05,2025-05-01,79.99,5.27,0.0,85.26,2025-05-01 00:00:00
531203,302046,2025-06,2025-06-01,79.99,3.45,4.99,88.43,2025-06-03 00:00:00
531204,302046,2025-07,2025-07-01,79.99,3.32,0.0,83.31,2025-07-01 00:00:00
531205,302046,2025-08,2025-08-01,79.99,4.36,4.99,89.34,2025-08-02 00:00:00
531206,302046,2025-09,2025-09-01,79.99,3.73,-5.0,78.72,2025-09-04 00:00:00
531207,302046,2025-10,2025-10-01,79.99,3.46,-5.0,78.45,2025-10-02 00:00:00
531208,302046,2025-11,2025-11-01,79.99,5.66,0.0,85.65,2025-11-04 00:00:00
531209,302046,2025-12,2025-12-01,79.99,5.96,0.0,85.95,2025-12-03 00:00:00
531210,302046,2026-01,2026-01-01,79.99,4.41,0.0,84.4,2026-01-01 00:00:00
531211,302046,2026-02,2026-02-01,79.99,4.81,0.0,84.8,2026-02-01 00:00:00
531212,302046,2026-03,2026-03-01,79.99,5.69,9.99,95.67,2026-03-01 00:00:00
531213,302046,2026-04,2026-04-01,79.99,3.02,0.0,83.01,2026-04-04 00:00:00
531214,302046,2026-05,2026-05-01,79.99,5.06,0.0,85.05,2026-05-01 00:00:00
531215,302046,2026-06,2026-06-01,79.99,5.19,-5.0,80.18,2026-06-01 00:00:00
531216,302047,2025-01,2025-01-01,79.99,4.89,0.0,84.88,2025-01-03 00:00:00
531217,302047,2025-02,2025-02-01,79.99,3.95,-5.0,78.94,2025-02-02 00:00:00
531218,302047,2025-03,2025-03-01,79.99,3.45,0.0,83.44,2025-03-02 00:00:00
531219,302047,2025-04,2025-04-01,79.99,2.85,4.99,87.83,2025-04-04 00:00:00
531220,302047,2025-05,2025-05-01,79.99,3.84,4.99,88.82,2025-05-04 00:00:00
531221,302047,2025-06,2025-06-01,79.99,5.62,-5.0,80.61,2025-06-03 00:00:00
531222,302047,2025-07,2025-07-01,79.99,5.01,0.0,85.0,2025-07-04 00:00:00
531223,302047,2025-08,2025-08-01,79.99,4.7,9.99,94.68,2025-08-02 00:00:00
531224,302047,2025-09,2025-09-01,79.99,3.83,9.99,93.81,2025-09-01 00:00:00
531225,302047,2025-10,2025-10-01,79.99,3.7,-5.0,78.69,2025-10-03 00:00:00
531226,302047,2025-11,2025-11-01,79.99,2.94,4.99,87.92,2025-11-02 00:00:00
531227,302047,2025-12,2025-12-01,79.99,4.0,9.99,93.98,2025-12-04 00:00:00
531228,302047,2026-01,2026-01-01,79.99,4.13,9.99,94.11,2026-01-02 00:00:00
531229,302047,2026-02,2026-02-01,79.99,6.0,0.0,85.99,2026-02-04 00:00:00
531230,302047,2026-03,2026-03-01,79.99,5.79,-5.0,80.78,2026-03-01 00:00:00
531231,302047,2026-04,2026-04-01,79.99,5.77,4.99,90.75,2026-04-04 00:00:00
531232,302047,2026-05,2026-05-01,79.99,4.08,4.99,89.06,2026-05-01 00:00:00
531233,302047,2026-06,2026-06-01,79.99,5.02,0.0,85.01,2026-06-01 00:00:00
531234,302048,2025-01,2025-01-01,54.99,2.71,0.0,57.7,2025-01-04 00:00:00
531235,302048,2025-02,2025-02-01,54.99,3.69,9.99,68.67,2025-02-03 00:00:00
531236,302048,2025-03,2025-03-01,54.99,3.91,0.0,58.9,2025-03-04 00:00:00
531237,302048,2025-04,2025-04-01,54.99,3.79,0.0,58.78,2025-04-01 00:00:00
531238,302048,2025-05,2025-05-01,54.99,3.26,0.0,58.25,2025-05-01 00:00:00
531239,302048,2025-06,2025-06-01,54.99,2.29,0.0,57.28,2025-06-01 00:00:00
531240,302048,2025-07,2025-07-01,54.99,3.16,0.0,58.15,2025-07-01 00:00:00
531241,302048,2025-08,2025-08-01,54.99,2.61,4.99,62.59,2025-08-04 00:00:00
531242,302048,2025-09,2025-09-01,54.99,3.42,0.0,58.41,2025-09-03 00:00:00
531243,302048,2025-10,2025-10-01,54.99,2.46,0.0,57.45,2025-10-02 00:00:00
531244,302048,2025-11,2025-11-01,54.99,4.1,0.0,59.09,2025-11-01 00:00:00
531245,302048,2025-12,2025-12-01,54.99,3.57,0.0,58.56,2025-12-02 00:00:00
531246,302048,2026-01,2026-01-01,54.99,2.74,0.0,57.73,2026-01-01 00:00:00
531247,302048,2026-02,2026-02-01,54.99,2.01,0.0,57.0,2026-02-01 00:00:00
531248,302048,2026-03,2026-03-01,54.99,3.1,9.99,68.08,2026-03-03 00:00:00
531249,302048,2026-04,2026-04-01,54.99,2.17,0.0,57.16,2026-04-04 00:00:00
531250,302048,2026-05,2026-05-01,54.99,2.86,9.99,67.84,2026-05-01 00:00:00
531251,302048,2026-06,2026-06-01,54.99,3.98,0.0,58.97,2026-06-01 00:00:00
531252,302049,2025-01,2025-01-01,54.99,2.41,0.0,57.4,2025-01-02 00:00:00
531253,302049,2025-02,2025-02-01,54.99,2.2,-5.0,52.19,2025-02-02 00:00:00
531254,302049,2025-03,2025-03-01,54.99,3.51,-5.0,53.5,2025-03-02 00:00:00
531255,302049,2025-04,2025-04-01,54.99,2.94,0.0,57.93,2025-04-01 00:00:00
531256,302049,2025-05,2025-05-01,54.99,2.65,0.0,57.64,2025-05-01 00:00:00
531257,302049,2025-06,2025-06-01,54.99,3.38,-5.0,53.37,2025-06-03 00:00:00
531258,302049,2025-07,2025-07-01,54.99,2.21,9.99,67.19,2025-07-03 00:00:00
531259,302049,2025-08,2025-08-01,54.99,2.45,4.99,62.43,2025-08-04 00:00:00
531260,302049,2025-09,2025-09-01,54.99,2.45,-5.0,52.44,2025-09-04 00:00:00
531261,302049,2025-10,2025-10-01,54.99,3.61,0.0,58.6,2025-10-03 00:00:00
531262,302049,2025-11,2025-11-01,54.99,3.84,0.0,58.83,2025-11-04 00:00:00
531263,302049,2025-12,2025-12-01,54.99,3.9,0.0,58.89,2025-12-02 00:00:00
531264,302049,2026-01,2026-01-01,54.99,3.45,9.99,68.43,2026-01-03 00:00:00
531265,302049,2026-02,2026-02-01,54.99,3.62,0.0,58.61,2026-02-01 00:00:00
531266,302049,2026-03,2026-03-01,54.99,3.9,0.0,58.89,2026-03-03 00:00:00
531267,302049,2026-04,2026-04-01,54.99,4.12,0.0,59.11,2026-04-03 00:00:00
531268,302049,2026-05,2026-05-01,54.99,4.03,0.0,59.02,2026-05-04 00:00:00
531269,302049,2026-06,2026-06-01,54.99,3.7,-5.0,53.69,2026-06-01 00:00:00
