device_id,account_id,device_type_cd,install_date
1102350,301249,ONT,2019-01-02
1102351,301771,ONT,2025-11-05
1102352,301925,RTR,2018-01-26
1102353,301226,RTR,2024-06-27
1102354,302223,ONT,2020-06-10
1102355,300686,RTR,2023-07-06
1102356,302372,ONT,2018-04-30
1102357,301866,ONT,2023-04-27
1102358,301705,SW,2024-03-09
1102359,301105,ONT,2019-04-08
1102360,301146,ONT,2022-06-25
1102361,301238,SW,2018-01-17
1102362,300780,RTR,2023-10-10
1102363,300549,ONT,2022-12-08
1102364,302484,ONT,2018-10-17
1102365,300777,ONT,2025-02-24
1102366,300159,ONT,2019-06-06
1102367,301331,ONT,2019-03-23
1102368,302423,RTR,2025-09-12
1102369,302100,RTR,2018-09-13
1102370,301760,ONT,2020-06-30
1102371,301108,RTR,2022-11-24
1102372,301180,RTR,2023-01-14
1102373,300556,RTR,2024-08-29
1102374,300623,ONT,2020-10-06
1102375,301302,ONT,2022-10-15
1102376,301389,ONT,2024-01-26
1102377,301849,RTR,2022-12-20
1102378,301900,ONT,2019-09-03
1102379,302449,SW,2025-07-14
1102380,302322,RTR,2019-06-06
1102381,300608,SW,2023-05-18
1102382,300969,RTR,2020-10-28
1102383,300503,SW,2023-05-27
1102384,300275,ONT,2020-08-25
1102385,301592,ONT,2018-12-21
1102386,301608,ONT,2023-10-15
1102387,300251,RTR,2018-10-30
1102388,300884,ONT,2023-08-20
1102389,300915,ONT,2024-04-18
1102390,301325,ONT,2021-04-10
1102391,302013,ONT,2022-12-10
1102392,300738,ONT,2025-05-21
1102393,302307,ONT,2018-08-29
1102394,302084,RTR,2025-08-26
1102395,302453,ONT,2018-05-14
1102396,301656,RTR,2022-11-26
1102397,300904,ONT,2020-08-26
1102398,302474,RTR,2022-08-16
1102399,302027,RTR,2019-09-04
1102400,301331,ONT,2022-12-28
1102401,300190,ONT,2025-09-29
1102402,300234,ONT,2019-02-02
1102403,301580,SW,2024-04-20
1102404,300334,ONT,2021-08-15
1102405,300807,ONT,2022-09-14
1102406,300821,RTR,2026-05-24
1102407,301905,ONT,2025-04-30
1102408,300596,ONT,2022-09-04
1102409,301549,ONT,2024-11-28
1102410,300204,AP,2023-12-09
1102411,300262,ONT,2023-05-31
1102412,302194,ONT,2024-08-07
1102413,300519,RTR,2025-12-13
1102414,300959,ONT,2026-02-23
1102415,301435,RTR,2025-03-06
1102416,301902,ONT,2023-01-30
1102417,301489,ONT,2023-03-27
1102418,301457,ONT,2023-11-09
1102419,300738,AP,2025-03-21
1102420,302179,RTR,2025-11-02
1102421,301135,SW,2022-04-11
1102422,300923,ONT,2023-04-01
1102423,301005,ONT,2021-09-21
1102424,301548,RTR,2022-04-18
1102425,302007,RTR,2024-05-28
1102426,302106,RTR,2018-11-26
1102427,300179,ONT,2018-09-15
1102428,302394,ONT,2019-02-10
1102429,301669,ONT,2020-11-26
1102430,302144,ONT,2023-11-23
1102431,300540,RTR,2018-04-10
1102432,300131,ONT,2018-05-15
1102433,302350,ONT,2019-01-10
1102434,301094,RTR,2022-11-19
1102435,300610,RTR,2020-12-02
1102436,301285,ONT,2021-09-03
1102437,300620,ONT,2018-03-22
1102438,300232,ONT,2018-09-01
1102439,300998,RTR,2018-10-23
1102440,300482,RTR,2022-02-09
1102441,302255,ONT,2026-04-26
1102442,301712,ONT,2021-03-25
1102443,300932,ONT,2019-09-06
1102444,301401,RTR,2019-12-13
1102445,301757,RTR,2025-08-29
1102446,301676,RTR,2026-04-28
1102447,300690,AP,2018-04-04
1102448,300218,AP,2021-03-09
1102449,300602,RTR,2024-05-05
1102450,302018,ONT,2026-01-02
1102451,300333,ONT,2018-03-02
1102452,300563,RTR,2020-10-31
1102453,301255,RTR,2019-08-30
1102454,300857,RTR,2022-02-08
1102455,301670,RTR,2021-05-08
1102456,300759,RTR,2019-12-15
1102457,300852,SW,2018-09-27
1102458,301746,ONT,2019-02-25
1102459,301079,RTR,2020-11-14
1102460,301560,ONT,2020-10-15
1102461,302284,RTR,2018-05-27
1102462,302322,RTR,2021-04-25
1102463,302338,AP,2021-08-19
1102464,300988,RTR,2024-02-15
1102465,301517,RTR,2024-01-06
1102466,301320,SW,2019-11-08
1102467,302125,ONT,2020-01-15
1102468,301311,ONT,2019-02-01
1102469,301316,ONT,2024-12-12
1102470,301189,RTR,2021-06-06
1102471,301971,SW,2022-05-28
1102472,302241,RTR,2019-03-10
1102473,301478,RTR,2019-12-14
1102474,302036,ONT,2023-10-30
1102475,300504,ONT,2019-02-19
1102476,300934,AP,2020-12-20
1102477,301707,RTR,2023-07-18
1102478,301893,RTR,2020-09-17
1102479,302301,RTR,2023-10-18
1102480,300252,RTR,2020-01-13
1102481,301944,SW,2021-11-10
1102482,302048,ONT,2022-05-11
1102483,302110,RTR,2020-06-15
1102484,300818,SW,2022-02-07
1102485,300995,ONT,2018-09-10
1102486,301065,SW,2020-12-08
1102487,300109,ONT,2024-04-27
1102488,301474,ONT,2023-11-09
1102489,300513,ONT,2021-05-28
1102490,300757,ONT,2022-06-04
1102491,301889,SW,2021-04-01
1102492,302492,ONT,2020-02-13
1102493,300641,RTR,2019-11-05
1102494,301759,SW,2018-12-05
1102495,301394,RTR,2024-10-08
1102496,300233,RTR,2021-03-19
1102497,301323,RTR,2024-12-07
1102498,300296,ONT,2025-11-27
1102499,301880,ONT,2018-05-23
1102500,302449,ONT,2021-05-13
1102501,301304,ONT,2023-09-07
1102502,300311,RTR,2021-04-17
1102503,301435,RTR,2024-03-26
1102504,301882,ONT,2020-11-29
1102505,302207,RTR,2020-01-11
1102506,300835,RTR,2021-08-08
1102507,301501,AP,2021-02-10
1102508,301601,SW,2023-05-24
1102509,301071,ONT,2022-11-24
1102510,300448,RTR,2020-10-30
1102511,301920,ONT,2021-02-06
1102512,300177,ONT,2022-12-28
1102513,300085,RTR,2021-12-31
1102514,300319,ONT,2023-03-20
1102515,300333,ONT,2018-03-10
1102516,300247,RTR,2021-08-29
1102517,300160,ONT,2022-06-27
1102518,301533,ONT,2022-08-27
1102519,300038,ONT,2025-11-06
1102520,300928,SW,2021-02-13
1102521,300127,ONT,2019-07-02
1102522,300364,RTR,2023-01-05
1102523,302205,RTR,2022-06-11
1102524,301270,ONT,2024-11-15
1102525,302211,ONT,2020-03-07
1102526,300107,RTR,2022-11-18
1102527,302461,RTR,2021-07-14
1102528,301331,RTR,2025-12-15
1102529,301514,SW,2021-05-01
1102530,300081,RTR,2020-05-25
1102531,301304,ONT,2023-05-12
1102532,301827,RTR,2024-06-21
1102533,302208,RTR,2019-07-14
1102534,301423,ONT,2024-05-18
1102535,301255,ONT,2026-01-05
1102536,301168,ONT,2021-01-21
1102537,300411,RTR,2022-06-16
1102538,301575,RTR,2019-07-09
1102539,302049,ONT,2020-09-30
1102540,302103,RTR,2021-01-02
1102541,301087,SW,2018-01-28
1102542,301067,RTR,2023-04-05
1102543,302233,SW,2018-06-18
1102544,302029,ONT,2023-04-16
1102545,301097,RTR,2021-02-16
1102546,300829,RTR,2019-05-24
1102547,302283,RTR,2021-06-04
1102548,300825,ONT,2018-08-31
1102549,300170,SW,2022-08-03
1102550,301253,SW,2023-08-23
1102551,300232,RTR,2020-02-12
1102552,301782,ONT,2022-07-12
1102553,302498,ONT,2021-08-23
1102554,301704,RTR,2022-12-03
1102555,301241,RTR,2018-02-12
1102556,300262,ONT,2023-12-06
1102557,300738,ONT,2024-04-19
1102558,300704,RTR,2021-09-25
1102559,301472,RTR,2018-10-24
1102560,300404,AP,2026-01-28
1102561,300312,RTR,2018-03-03
1102562,301050,RTR,2024-07-17
1102563,302103,ONT,2022-09-20
1102564,300872,ONT,2019-10-10
1102565,300463,ONT,2022-04-29
1102566,300509,RTR,2018-02-01
1102567,301971,ONT,2023-05-30
1102568,301438,RTR,2021-11-14
1102569,300289,ONT,2024-04-30
1102570,302217,RTR,2023-03-26
1102571,300146,AP,2022-05-09
1102572,301188,ONT,2023-09-09
1102573,301812,ONT,2022-05-05
1102574,301314,ONT,2023-08-19
1102575,300497,RTR,2025-09-05
1102576,300417,ONT,2019-04-02
1102577,302178,ONT,2020-05-22
1102578,301954,SW,2019-01-11
1102579,302193,ONT,2026-05-27
1102580,302310,AP,2019-05-03
1102581,301996,ONT,2020-10-26
1102582,300966,ONT,2018-08-16
1102583,301365,RTR,2019-12-19
1102584,300337,RTR,2019-05-09
1102585,301777,SW,2025-03-19
1102586,300194,RTR,2019-07-05
1102587,301738,ONT,2018-09-26
1102588,302437,ONT,2018-01-14
1102589,301259,RTR,2025-02-06
1102590,300658,ONT,2018-03-17
1102591,302313,SW,2022-12-12
1102592,300965,SW,2022-09-21
1102593,301776,ONT,2021-05-09
1102594,302244,ONT,2019-12-14
1102595,301415,RTR,2020-12-23
1102596,301187,ONT,2024-04-25
1102597,302358,ONT,2021-04-07
1102598,301380,RTR,2018-12-19
1102599,302094,SW,2026-02-10
1102600,300695,RTR,2022-07-17
1102601,302131,RTR,2019-12-01
1102602,302327,RTR,2019-06-23
1102603,301605,SW,2019-07-07
1102604,300173,RTR,2018-08-31
1102605,301431,ONT,2023-02-24
1102606,301544,RTR,2021-12-12
1102607,301165,AP,2024-05-14
1102608,300091,SW,2019-03-15
1102609,300328,RTR,2023-05-01
1102610,301490,RTR,2018-08-26
1102611,301507,ONT,2020-12-20
1102612,301430,RTR,2022-07-28
1102613,301712,RTR,2018-11-26
1102614,300513,AP,2018-10-04
1102615,301011,ONT,2019-05-02
1102616,300292,RTR,2021-02-14
1102617,301357,RTR,2026-03-02
1102618,300345,RTR,2023-02-13
1102619,302350,ONT,2019-09-09
1102620,302443,ONT,2024-05-14
1102621,301379,SW,2018-06-25
1102622,301507,ONT,2020-11-30
1102623,300007,SW,2026-03-04
1102624,300179,ONT,2025-05-26
1102625,301149,RTR,2020-06-30
1102626,300111,RTR,2020-01-27
1102627,301648,AP,2025-11-28
1102628,301717,ONT,2022-07-05
1102629,301113,RTR,2024-04-17
1102630,301308,ONT,2025-10-21
1102631,300042,ONT,2025-01-16
1102632,301330,ONT,2023-08-13
1102633,301871,RTR,2018-01-26
1102634,300452,ONT,2022-04-22
1102635,301572,ONT,2019-02-02
1102636,300486,RTR,2026-03-15
1102637,301823,RTR,2023-07-14
1102638,300717,ONT,2019-05-25
1102639,302331,RTR,2020-05-06
1102640,302361,RTR,2024-06-22
1102641,300902,ONT,2023-04-21
1102642,300487,ONT,2018-12-22
1102643,301472,RTR,2025-04-18
1102644,300532,RTR,2025-09-30
1102645,302436,RTR,2018-10-12
1102646,301364,RTR,2022-04-08
1102647,300178,AP,2021-02-17
1102648,300144,RTR,2023-04-21
1102649,301784,RTR,2023-05-13
1102650,302076,ONT,2018-01-19
1102651,302301,RTR,2021-09-24
1102652,300094,RTR,2025-06-22
1102653,300630,ONT,2022-09-21
1102654,301744,ONT,2023-02-10
1102655,302271,ONT,2019-05-04
1102656,301631,ONT,2019-07-07
1102657,300391,RTR,2026-01-05
1102658,300016,ONT,2022-12-06
1102659,302440,RTR,2018-02-03
1102660,301085,ONT,2023-01-09
1102661,301089,ONT,2025-08-19
1102662,301145,ONT,2025-07-26
1102663,300494,ONT,2026-01-25
1102664,302168,RTR,2025-06-11
1102665,301782,ONT,2023-08-08
1102666,301565,SW,2022-11-17
1102667,301717,ONT,2025-09-03
1102668,301384,ONT,2020-09-10
1102669,301252,RTR,2021-07-11
1102670,300048,SW,2020-03-29
1102671,300804,AP,2021-05-16
1102672,300450,ONT,2019-04-03
1102673,301948,RTR,2021-10-21
1102674,300050,SW,2021-04-01
1102675,301761,RTR,2022-03-06
1102676,300140,SW,2020-06-14
1102677,301008,ONT,2021-01-26
1102678,301102,AP,2023-09-12
1102679,300584,ONT,2021-08-23
1102680,300717,RTR,2022-04-13
1102681,301721,RTR,2023-05-23
1102682,301858,ONT,2023-10-07
1102683,300080,RTR,2019-06-19
1102684,300121,AP,2025-12-08
1102685,302362,ONT,2021-01-24
1102686,301919,RTR,2022-08-25
1102687,301139,ONT,2018-08-21
1102688,301296,ONT,2025-10-31
1102689,301278,RTR,2024-06-23
1102690,302374,ONT,2018-11-17
1102691,301372,RTR,2021-04-28
1102692,300034,RTR,2019-03-26
1102693,300040,RTR,2021-06-02
1102694,302488,RTR,2024-07-30
1102695,300129,RTR,2021-07-10
1102696,301898,ONT,2019-06-28
1102697,300890,ONT,2020-06-20
1102698,301900,ONT,2020-04-25
1102699,300892,ONT,2026-05-30
1102700,300367,ONT,2023-03-05
1102701,302392,ONT,2023-01-29
1102702,301979,RTR,2024-09-18
1102703,300590,AP,2023-01-09
1102704,301002,RTR,2023-01-31
1102705,301310,RTR,2023-04-01
1102706,300308,ONT,2022-04-29
1102707,301039,ONT,2024-06-27
1102708,301536,ONT,2022-05-23
1102709,302114,ONT,2024-02-22
1102710,302113,AP,2022-04-05
1102711,300869,RTR,2018-05-19
1102712,301480,RTR,2018-10-17
1102713,302279,ONT,2018-11-01
1102714,302243,AP,2024-10-23
1102715,300421,RTR,2024-07-23
1102716,302200,RTR,2022-08-31
1102717,302233,ONT,2020-01-11
1102718,301636,ONT,2019-09-25
1102719,301202,ONT,2024-04-29
1102720,302021,RTR,2024-07-03
1102721,301013,RTR,2020-04-21
1102722,302036,ONT,2025-09-01
1102723,300585,RTR,2024-09-12
1102724,300005,RTR,2024-03-28
1102725,302000,ONT,2018-11-04
1102726,301925,ONT,2021-12-20
1102727,302354,RTR,2023-08-05
1102728,300119,RTR,2023-11-23
1102729,301384,ONT,2025-03-18
1102730,301913,ONT,2022-09-01
1102731,301210,RTR,2019-12-02
1102732,302439,SW,2022-12-28
1102733,302291,ONT,2021-02-21
1102734,302072,AP,2022-06-10
1102735,302169,ONT,2023-05-04
1102736,302031,RTR,2020-01-28
1102737,301704,RTR,2023-12-27
1102738,302318,AP,2020-03-17
1102739,301646,SW,2019-01-07
1102740,301254,ONT,2026-02-13
1102741,300947,RTR,2023-07-27
1102742,301930,ONT,2019-12-29
1102743,300049,ONT,2019-08-01
1102744,301795,RTR,2024-03-07
1102745,302294,RTR,2018-01-24
1102746,302254,ONT,2021-01-03
1102747,301683,ONT,2018-10-04
1102748,300860,RTR,2024-01-12
1102749,301160,ONT,2020-04-06
1102750,301431,RTR,2025-07-20
1102751,302382,RTR,2020-09-30
1102752,302267,AP,2023-06-17
1102753,300412,ONT,2020-04-05
1102754,300131,RTR,2020-07-24
1102755,302066,ONT,2025-07-29
1102756,302213,ONT,2024-02-04
1102757,300452,RTR,2020-10-22
1102758,302292,SW,2025-12-29
1102759,301994,RTR,2025-12-12
1102760,302299,SW,2022-11-08
1102761,300850,ONT,2023-03-30
1102762,301718,AP,2026-05-11
1102763,301507,ONT,2024-01-25
1102764,301054,RTR,2021-12-24
1102765,301801,ONT,2022-09-09
1102766,302140,ONT,2018-07-11
1102767,300074,SW,2022-09-05
1102768,301488,RTR,2018-05-11
1102769,300244,RTR,2023-12-29
1102770,300074,ONT,2024-10-11
1102771,301809,ONT,2021-02-27
1102772,302357,ONT,2018-07-02
1102773,301385,RTR,2023-02-14
1102774,301504,RTR,2025-09-26
1102775,302195,RTR,2021-09-17
1102776,300198,ONT,2023-11-05
1102777,302028,ONT,2025-04-24
1102778,302087,RTR,2024-01-10
1102779,301274,ONT,2021-02-03
1102780,300456,RTR,2019-03-07
1102781,300120,RTR,2025-10-02
1102782,302243,ONT,2020-07-16
1102783,300055,RTR,2023-04-24
1102784,301345,ONT,2024-01-02
1102785,301573,RTR,2018-08-07
1102786,300040,RTR,2025-03-27
1102787,302072,RTR,2023-02-15
1102788,302347,RTR,2019-01-26
1102789,300637,RTR,2022-09-30
1102790,302166,RTR,2024-05-24
1102791,301776,RTR,2018-08-15
1102792,300425,SW,2022-09-05
1102793,301344,AP,2025-09-27
1102794,302409,RTR,2023-12-20
1102795,301486,ONT,2021-09-09
1102796,301844,ONT,2023-06-05
1102797,302242,ONT,2021-03-23
1102798,301179,ONT,2024-04-12
1102799,302239,ONT,2020-02-22
1102800,302318,ONT,2020-02-04
1102801,301645,ONT,2019-08-28
1102802,300526,RTR,2026-05-15
1102803,300632,RTR,2024-09-10
1102804,301901,RTR,2024-07-19
1102805,301986,RTR,2024-04-09
1102806,301446,RTR,2023-05-20
1102807,301956,SW,2021-04-27
1102808,300958,ONT,2022-11-24
1102809,301412,RTR,2018-11-11
1102810,300519,RTR,2023-02-05
1102811,300747,ONT,2026-05-05
1102812,301091,ONT,2024-04-24
1102813,301765,RTR,2021-09-23
1102814,300611,RTR,2019-02-03
1102815,301840,ONT,2023-08-14
1102816,300606,RTR,2020-11-04
1102817,301924,ONT,2019-01-23
1102818,300736,ONT,2021-12-31
1102819,302250,ONT,2022-12-24
1102820,302446,RTR,2024-06-09
1102821,302494,RTR,2024-10-15
1102822,301841,SW,2020-04-09
1102823,300143,RTR,2024-06-13
1102824,301793,ONT,2020-10-25
1102825,300277,RTR,2023-03-02
1102826,301041,RTR,2018-01-27
1102827,302299,RTR,2020-06-18
1102828,302366,RTR,2024-07-11
1102829,301101,ONT,2024-01-20
1102830,302223,SW,2022-08-19
1102831,301851,ONT,2024-01-22
1102832,300797,AP,2024-11-02
1102833,300268,RTR,2021-03-13
1102834,301802,RTR,2026-02-28
1102835,301186,RTR,2021-02-15
1102836,301307,AP,2025-12-27
1102837,300184,RTR,2018-06-11
1102838,301392,ONT,2023-07-18
1102839,302376,RTR,2022-11-14
1102840,302346,RTR,2022-11-11
1102841,300129,ONT,2023-11-16
1102842,301377,ONT,2021-10-30
1102843,300052,SW,2022-09-18
1102844,301550,ONT,2024-12-20
1102845,302212,ONT,2022-03-22
1102846,301281,ONT,2019-03-06
1102847,300914,ONT,2024-11-17
1102848,301993,ONT,2021-05-03
1102849,301723,RTR,2019-01-27
1102850,300535,ONT,2023-07-16
1102851,302376,ONT,2022-09-02
1102852,300729,RTR,2018-06-07
1102853,300615,RTR,2021-07-01
1102854,300640,RTR,2021-06-01
1102855,300723,ONT,2024-01-30
1102856,300221,ONT,2024-05-27
1102857,301213,RTR,2025-04-18
1102858,302002,ONT,2020-06-03
1102859,301870,RTR,2023-01-21
1102860,301813,RTR,2018-05-01
1102861,300791,RTR,2023-11-29
1102862,302131,ONT,2023-04-05
1102863,302392,ONT,2021-01-24
1102864,302143,ONT,2025-11-14
1102865,300029,RTR,2019-12-01
1102866,300049,AP,2023-09-06
1102867,301679,RTR,2019-08-26
1102868,301614,RTR,2020-11-17
1102869,302474,RTR,2022-11-16
1102870,301670,ONT,2021-10-27
1102871,300838,RTR,2026-02-03
1102872,301556,SW,2021-12-09
1102873,302465,RTR,2022-04-13
1102874,301905,ONT,2024-03-23
1102875,300654,ONT,2019-08-08
1102876,302336,RTR,2019-08-12
1102877,300310,RTR,2021-02-13
1102878,302057,ONT,2022-08-11
1102879,302037,RTR,2018-08-31
1102880,302290,RTR,2026-04-29
1102881,302097,ONT,2018-06-16
1102882,301129,ONT,2020-04-21
1102883,301077,RTR,2024-04-21
1102884,300538,RTR,2024-10-12
1102885,300765,RTR,2024-10-07
1102886,301071,ONT,2022-08-17
1102887,302360,RTR,2021-02-08
1102888,301622,ONT,2021-05-13
1102889,300356,ONT,2020-10-17
1102890,300419,ONT,2023-04-02
1102891,301503,AP,2025-01-16
1102892,300321,ONT,2018-01-06
1102893,300428,AP,2025-08-27
1102894,302086,SW,2023-05-23
1102895,302069,RTR,2023-01-09
1102896,301436,ONT,2023-11-21
1102897,302313,RTR,2025-07-20
1102898,301123,RTR,2024-08-07
1102899,302232,ONT,2021-04-14
1102900,302150,ONT,2025-05-28
1102901,302411,ONT,2020-02-04
1102902,300502,ONT,2024-10-09
1102903,301525,AP,2019-01-04
1102904,301975,ONT,2025-12-05
1102905,301666,ONT,2020-10-07
1102906,300731,ONT,2022-04-03
1102907,301911,ONT,2025-11-03
1102908,301946,SW,2025-02-18
1102909,302121,ONT,2022-03-14
1102910,302344,RTR,2021-04-09
1102911,301580,RTR,2019-07-27
1102912,300156,RTR,2023-07-20
1102913,302392,ONT,2018-03-25
1102914,301401,ONT,2025-04-09
1102915,300868,SW,2020-07-04
1102916,300777,RTR,2021-07-02
1102917,301847,ONT,2025-12-04
1102918,302208,ONT,2023-10-13
1102919,301548,RTR,2023-05-29
1102920,301086,AP,2021-10-31
1102921,302319,ONT,2024-08-08
1102922,302338,RTR,2021-12-18
1102923,300637,SW,2022-04-02
1102924,302160,ONT,2020-03-09
1102925,301014,RTR,2021-03-26
1102926,300119,RTR,2023-07-13
1102927,300980,ONT,2020-05-11
1102928,300465,RTR,2019-07-17
1102929,300104,ONT,2021-02-25
1102930,301528,RTR,2019-08-06
1102931,300834,ONT,2020-03-28
1102932,302445,ONT,2023-04-26
1102933,300955,RTR,2018-03-01
1102934,300959,RTR,2020-04-10
1102935,301339,ONT,2025-07-19
1102936,302400,RTR,2022-08-06
1102937,301924,ONT,2018-11-20
1102938,302091,RTR,2020-09-22
1102939,300002,ONT,2019-05-03
1102940,300707,RTR,2021-12-06
1102941,301874,SW,2023-01-20
1102942,302156,ONT,2024-07-24
1102943,301541,RTR,2022-11-23
1102944,300956,AP,2019-08-02
1102945,301013,ONT,2025-12-21
1102946,300131,ONT,2023-02-17
1102947,300929,SW,2022-03-14
1102948,302031,RTR,2024-04-09
1102949,301748,ONT,2022-06-17
1102950,300459,ONT,2021-04-06
1102951,301739,ONT,2019-09-21
1102952,301662,ONT,2025-09-28
1102953,301430,RTR,2021-09-26
1102954,300862,RTR,2018-11-21
1102955,301110,SW,2024-07-02
1102956,301620,RTR,2019-04-27
1102957,301623,RTR,2021-03-09
1102958,302302,SW,2020-11-28
1102959,300344,ONT,2021-08-05
1102960,300825,ONT,2022-07-31
1102961,302211,RTR,2025-10-27
1102962,301279,SW,2021-05-13
1102963,301715,SW,2025-09-12
1102964,300778,RTR,2025-11-08
1102965,300575,RTR,2023-09-20
1102966,302300,ONT,2018-09-10
1102967,300902,ONT,2024-09-01
1102968,300937,ONT,2024-02-17
1102969,300623,RTR,2021-01-08
1102970,301830,ONT,2022-08-20
1102971,302362,RTR,2020-10-30
1102972,300571,SW,2024-09-09
1102973,300668,ONT,2022-12-20
1102974,300183,RTR,2020-11-24
1102975,300924,RTR,2026-02-13
1102976,301229,ONT,2019-06-22
1102977,301946,RTR,2022-07-30
1102978,302121,ONT,2019-08-02
1102979,301255,ONT,2023-12-21
1102980,302186,ONT,2024-08-22
1102981,300050,ONT,2024-01-25
1102982,301559,RTR,2018-07-27
1102983,302186,RTR,2022-12-01
1102984,301091,ONT,2025-12-31
1102985,302331,RTR,2021-07-17
1102986,302392,AP,2019-06-23
1102987,301877,ONT,2022-02-01
1102988,301705,RTR,2023-02-21
1102989,301836,ONT,2023-12-23
1102990,301978,RTR,2020-08-07
1102991,300541,RTR,2018-07-16
1102992,302185,AP,2023-05-29
1102993,300484,ONT,2024-10-09
1102994,300280,RTR,2025-05-08
1102995,301647,RTR,2024-08-25
1102996,301250,ONT,2019-10-12
1102997,301541,SW,2023-03-31
1102998,300300,ONT,2024-08-15
1102999,301076,RTR,2023-03-04
1103000,301697,RTR,2020-12-01
