service_order_id,account_id,order_type_cd,created_timestamp,status_cd
901535,302314,REPAIR,2025-08-24 05:40:09,C
901536,301014,REPAIR,2025-08-24 07:20:50,C
901537,302402,DISCONNECT,2025-08-24 08:20:37,C
901538,302429,UPGRADE,2025-08-24 10:39:01,X
901539,301859,REPAIR,2025-08-24 14:24:52,C
901540,302272,DISCONNECT,2025-08-24 23:45:09,C
901541,300769,REPAIR,2025-08-25 05:54:00,C
901542,302436,MOVE,2025-08-25 08:36:05,C
901543,300728,REPAIR,2025-08-25 14:31:13,C
901544,301755,INSTALL,2025-08-25 18:06:08,X
901545,300841,INSTALL,2025-08-26 07:39:37,C
901546,302197,REPAIR,2025-08-26 11:17:21,X
901547,300911,INSTALL,2025-08-26 14:23:16,O
901548,300050,UPGRADE,2025-08-26 18:10:55,O
901549,302336,INSTALL,2025-08-27 02:46:27,C
901550,300172,REPAIR,2025-08-27 03:46:42,C
901551,300492,UPGRADE,2025-08-27 10:53:50,O
901552,302280,REPAIR,2025-08-27 14:42:40,C
901553,301119,REPAIR,2025-08-27 14:59:22,C
901554,302296,UPGRADE,2025-08-27 17:14:24,C
901555,301412,UPGRADE,2025-08-27 20:26:29,C
901556,300016,UPGRADE,2025-08-28 03:39:18,O
901557,301542,REPAIR,2025-08-28 04:34:06,C
901558,302453,REPAIR,2025-08-28 10:38:06,C
901559,300574,DISCONNECT,2025-08-28 13:06:43,C
901560,301422,REPAIR,2025-08-28 17:05:46,C
901561,301361,UPGRADE,2025-08-28 18:22:18,O
901562,302123,REPAIR,2025-08-28 18:29:52,C
901563,301712,REPAIR,2025-08-28 19:50:13,C
901564,302175,UPGRADE,2025-08-28 21:12:42,O
901565,300640,MOVE,2025-08-29 02:38:08,C
901566,301666,UPGRADE,2025-08-29 03:34:53,X
901567,300777,REPAIR,2025-08-29 04:43:48,C
901568,300938,REPAIR,2025-08-29 08:57:15,O
901569,301949,UPGRADE,2025-08-29 21:18:09,C
901570,302326,UPGRADE,2025-08-30 00:34:06,C
901571,301468,INSTALL,2025-08-30 01:17:26,C
901572,302181,UPGRADE,2025-08-30 02:56:50,C
901573,302318,MOVE,2025-08-30 07:13:51,C
901574,300307,UPGRADE,2025-08-30 08:04:24,C
901575,301351,UPGRADE,2025-08-30 14:06:21,C
901576,301934,UPGRADE,2025-08-30 21:47:45,C
901577,300629,REPAIR,2025-08-31 03:35:37,C
901578,302017,DISCONNECT,2025-08-31 06:36:18,C
901579,301777,REPAIR,2025-08-31 07:03:19,C
901580,300087,REPAIR,2025-08-31 17:04:16,C
901581,301584,UPGRADE,2025-08-31 18:09:04,C
901582,301168,REPAIR,2025-08-31 21:03:03,C
901583,300522,UPGRADE,2025-08-31 21:58:30,C
901584,300559,REPAIR,2025-08-31 22:41:21,C
901585,301628,INSTALL,2025-09-01 00:49:01,C
901586,300712,REPAIR,2025-09-01 00:59:28,C
901587,301124,REPAIR,2025-09-01 02:44:26,C
901588,302207,INSTALL,2025-09-01 10:47:34,X
901589,302126,REPAIR,2025-09-01 15:49:13,C
901590,300721,INSTALL,2025-09-01 16:15:31,C
901591,300837,UPGRADE,2025-09-01 18:53:19,C
901592,301143,REPAIR,2025-09-01 20:10:03,C
901593,302339,INSTALL,2025-09-01 20:30:08,O
901594,301135,UPGRADE,2025-09-01 20:38:53,C
901595,300211,INSTALL,2025-09-02 00:18:42,C
901596,300196,DISCONNECT,2025-09-02 00:42:56,C
901597,301298,REPAIR,2025-09-02 05:52:08,X
901598,300449,REPAIR,2025-09-02 07:10:26,X
901599,301461,INSTALL,2025-09-02 07:20:30,C
901600,300475,INSTALL,2025-09-02 08:30:35,C
901601,300439,UPGRADE,2025-09-02 09:29:27,C
901602,300698,INSTALL,2025-09-02 12:11:29,O
901603,300415,INSTALL,2025-09-02 13:08:31,C
901604,301292,REPAIR,2025-09-02 23:12:48,X
901605,300095,REPAIR,2025-09-03 03:48:53,O
901606,300853,REPAIR,2025-09-03 06:04:19,C
901607,302117,REPAIR,2025-09-03 12:37:38,C
901608,300606,INSTALL,2025-09-03 14:55:18,C
901609,300887,REPAIR,2025-09-03 16:24:54,C
901610,301638,INSTALL,2025-09-04 03:05:15,C
901611,301118,REPAIR,2025-09-04 03:43:39,C
901612,302124,REPAIR,2025-09-04 11:03:55,C
901613,302133,MOVE,2025-09-04 12:54:20,C
901614,301499,REPAIR,2025-09-05 06:29:13,C
901615,300438,REPAIR,2025-09-05 11:08:55,C
901616,301546,UPGRADE,2025-09-05 13:08:58,C
901617,301433,REPAIR,2025-09-05 21:48:19,C
901618,300329,INSTALL,2025-09-06 03:20:39,O
901619,301583,INSTALL,2025-09-06 03:38:50,C
901620,301486,UPGRADE,2025-09-06 03:45:59,X
901621,302049,INSTALL,2025-09-06 05:43:06,C
901622,301762,REPAIR,2025-09-06 06:34:50,C
901623,300330,REPAIR,2025-09-06 11:07:13,C
901624,300047,UPGRADE,2025-09-06 11:09:53,C
901625,301718,REPAIR,2025-09-06 11:24:31,C
901626,302015,REPAIR,2025-09-06 14:11:39,C
901627,300217,REPAIR,2025-09-06 18:48:54,C
901628,302312,REPAIR,2025-09-06 23:06:50,C
901629,300704,REPAIR,2025-09-06 23:21:31,C
901630,302462,REPAIR,2025-09-06 23:34:45,C
901631,301945,REPAIR,2025-09-07 02:49:40,C
901632,301432,REPAIR,2025-09-07 11:05:38,C
901633,300471,MOVE,2025-09-07 15:56:45,C
901634,300736,INSTALL,2025-09-07 17:02:01,C
901635,301052,UPGRADE,2025-09-07 17:50:14,C
901636,301166,UPGRADE,2025-09-07 23:18:34,C
901637,300617,INSTALL,2025-09-08 02:20:05,C
901638,302339,INSTALL,2025-09-08 02:41:07,C
901639,302328,REPAIR,2025-09-08 07:56:22,C
901640,300742,REPAIR,2025-09-08 17:37:21,C
901641,301510,MOVE,2025-09-08 21:55:00,O
901642,300181,REPAIR,2025-09-08 23:42:30,C
901643,300759,INSTALL,2025-09-09 01:49:10,C
901644,300697,INSTALL,2025-09-09 07:05:06,C
901645,302488,UPGRADE,2025-09-09 15:16:55,C
901646,300015,REPAIR,2025-09-10 00:24:02,C
901647,301843,REPAIR,2025-09-10 02:44:08,C
901648,302339,REPAIR,2025-09-10 07:18:31,C
901649,300242,INSTALL,2025-09-10 11:38:51,O
901650,301594,UPGRADE,2025-09-10 14:35:21,C
901651,301577,REPAIR,2025-09-11 03:45:10,C
901652,301785,REPAIR,2025-09-11 06:14:44,C
901653,300847,UPGRADE,2025-09-11 07:00:08,C
901654,302174,INSTALL,2025-09-11 13:13:34,C
901655,300522,REPAIR,2025-09-11 15:11:38,C
901656,301880,MOVE,2025-09-11 22:20:44,O
901657,302043,UPGRADE,2025-09-12 00:45:14,C
901658,301266,INSTALL,2025-09-12 04:45:27,C
901659,300161,REPAIR,2025-09-12 20:41:29,C
901660,301731,REPAIR,2025-09-12 21:12:56,O
901661,300502,REPAIR,2025-09-12 21:20:27,C
901662,301729,REPAIR,2025-09-13 03:55:19,C
901663,300374,UPGRADE,2025-09-13 07:30:31,C
901664,301673,INSTALL,2025-09-13 11:16:26,O
901665,301287,REPAIR,2025-09-13 13:28:54,C
901666,301390,UPGRADE,2025-09-13 22:24:33,C
901667,302176,REPAIR,2025-09-14 03:31:36,C
901668,301614,UPGRADE,2025-09-14 06:00:35,C
901669,302437,DISCONNECT,2025-09-14 09:17:47,X
901670,302330,INSTALL,2025-09-14 11:53:16,C
901671,301127,UPGRADE,2025-09-14 14:22:37,C
901672,301378,REPAIR,2025-09-14 14:29:57,C
901673,300930,DISCONNECT,2025-09-14 16:38:44,C
901674,301080,DISCONNECT,2025-09-14 22:24:30,C
901675,300665,MOVE,2025-09-15 00:52:56,C
901676,301465,REPAIR,2025-09-15 09:19:05,O
901677,301407,REPAIR,2025-09-15 13:06:35,C
901678,300084,INSTALL,2025-09-15 13:37:27,C
901679,300357,REPAIR,2025-09-15 15:17:19,C
901680,300330,MOVE,2025-09-15 18:28:25,C
901681,302077,UPGRADE,2025-09-15 20:03:26,C
901682,302095,INSTALL,2025-09-15 20:05:47,C
901683,301269,REPAIR,2025-09-16 01:11:25,X
901684,300752,REPAIR,2025-09-16 01:17:14,C
901685,301659,INSTALL,2025-09-16 06:44:31,O
901686,301116,REPAIR,2025-09-16 07:29:24,C
901687,301718,UPGRADE,2025-09-16 09:12:20,C
901688,302434,REPAIR,2025-09-16 20:46:21,C
901689,300450,REPAIR,2025-09-17 04:23:51,X
901690,300892,INSTALL,2025-09-17 06:13:17,C
901691,301158,REPAIR,2025-09-17 07:11:02,C
901692,302205,MOVE,2025-09-17 16:35:59,C
901693,301636,MOVE,2025-09-17 17:51:25,C
901694,301823,REPAIR,2025-09-18 11:46:07,C
901695,302136,UPGRADE,2025-09-18 12:36:17,C
901696,302405,REPAIR,2025-09-18 16:59:44,C
901697,301777,DISCONNECT,2025-09-18 23:32:18,C
901698,300947,INSTALL,2025-09-19 03:47:02,X
901699,300385,INSTALL,2025-09-19 05:43:02,C
901700,300182,UPGRADE,2025-09-19 10:47:37,X
901701,300604,UPGRADE,2025-09-19 13:55:56,C
901702,300221,UPGRADE,2025-09-19 20:08:52,C
901703,301833,REPAIR,2025-09-19 21:19:43,C
901704,300500,REPAIR,2025-09-20 02:01:13,C
901705,302214,UPGRADE,2025-09-20 05:15:43,C
901706,301821,DISCONNECT,2025-09-20 05:55:49,C
901707,300132,DISCONNECT,2025-09-20 07:26:20,C
901708,300811,REPAIR,2025-09-20 12:29:57,C
901709,302452,INSTALL,2025-09-20 15:44:01,C
901710,300569,INSTALL,2025-09-20 17:40:39,C
901711,301858,INSTALL,2025-09-20 20:22:17,C
901712,300391,UPGRADE,2025-09-20 21:41:59,C
901713,300545,INSTALL,2025-09-21 04:59:55,O
901714,302072,INSTALL,2025-09-21 07:58:13,C
901715,300953,REPAIR,2025-09-21 09:38:02,C
901716,300042,MOVE,2025-09-21 15:14:50,C
901717,300163,REPAIR,2025-09-21 19:41:03,C
901718,300094,MOVE,2025-09-21 20:04:50,C
901719,300837,REPAIR,2025-09-21 22:55:15,C
901720,302229,INSTALL,2025-09-22 06:02:20,O
901721,301893,REPAIR,2025-09-22 06:07:32,C
901722,301413,REPAIR,2025-09-22 06:56:13,C
901723,300086,REPAIR,2025-09-22 09:37:55,C
901724,302062,MOVE,2025-09-22 13:16:51,C
901725,300144,REPAIR,2025-09-22 19:54:42,C
901726,302035,DISCONNECT,2025-09-22 21:46:23,C
901727,301984,UPGRADE,2025-09-22 22:01:50,C
901728,301286,REPAIR,2025-09-23 08:38:56,C
901729,300531,REPAIR,2025-09-23 13:04:17,C
901730,300430,UPGRADE,2025-09-23 15:30:42,C
901731,302154,REPAIR,2025-09-23 20:21:53,C
901732,301409,REPAIR,2025-09-23 20:58:38,C
901733,301167,MOVE,2025-09-23 21:09:07,C
901734,300661,UPGRADE,2025-09-24 08:52:08,C
901735,300696,REPAIR,2025-09-24 12:34:17,O
901736,301522,REPAIR,2025-09-24 12:36:01,C
901737,300300,MOVE,2025-09-24 13:23:48,C
901738,300841,UPGRADE,2025-09-24 14:36:36,C
901739,301578,DISCONNECT,2025-09-24 16:01:02,C
901740,301775,INSTALL,2025-09-24 16:11:35,O
901741,301283,INSTALL,2025-09-24 22:55:32,C
901742,302265,UPGRADE,2025-09-25 04:46:39,C
901743,301178,UPGRADE,2025-09-25 07:22:55,C
901744,300348,UPGRADE,2025-09-25 08:09:10,C
901745,300275,REPAIR,2025-09-25 12:52:45,C
901746,301579,REPAIR,2025-09-25 19:55:46,X
901747,300450,INSTALL,2025-09-25 22:07:42,C
901748,301487,REPAIR,2025-09-26 01:15:45,C
901749,300434,MOVE,2025-09-26 08:27:25,X
901750,300418,REPAIR,2025-09-26 11:16:50,C
901751,302157,REPAIR,2025-09-26 14:40:23,C
901752,300422,REPAIR,2025-09-26 14:53:59,C
901753,300913,UPGRADE,2025-09-26 21:54:24,C
901754,301121,REPAIR,2025-09-27 05:07:07,O
901755,300354,UPGRADE,2025-09-27 08:09:27,O
901756,300436,UPGRADE,2025-09-27 09:14:20,C
901757,301095,REPAIR,2025-09-27 10:01:14,C
901758,302282,REPAIR,2025-09-27 10:18:23,O
901759,300300,REPAIR,2025-09-27 18:35:42,C
901760,302483,UPGRADE,2025-09-28 01:30:32,C
901761,302355,INSTALL,2025-09-28 04:52:18,O
901762,300931,REPAIR,2025-09-28 06:15:47,C
901763,301108,MOVE,2025-09-28 07:15:44,C
901764,301673,MOVE,2025-09-28 10:05:07,C
901765,301186,UPGRADE,2025-09-28 10:05:28,C
901766,301689,REPAIR,2025-09-28 17:38:01,C
901767,300818,INSTALL,2025-09-28 18:40:07,C
901768,302453,INSTALL,2025-09-28 19:10:46,O
901769,302124,REPAIR,2025-09-29 00:14:27,C
901770,302257,INSTALL,2025-09-29 02:17:38,C
901771,301278,REPAIR,2025-09-29 02:25:15,O
901772,301052,UPGRADE,2025-09-29 11:46:54,C
901773,301388,REPAIR,2025-09-29 15:02:29,C
901774,301001,REPAIR,2025-09-29 16:26:18,C
901775,300601,UPGRADE,2025-09-30 00:04:13,C
901776,300539,REPAIR,2025-09-30 07:19:39,O
901777,301762,REPAIR,2025-09-30 13:02:51,O
901778,300146,REPAIR,2025-09-30 14:57:45,C
901779,301435,UPGRADE,2025-09-30 18:45:49,C
901780,300719,REPAIR,2025-10-01 00:39:02,C
901781,300111,INSTALL,2025-10-01 13:43:58,C
901782,302368,REPAIR,2025-10-01 17:02:05,C
901783,300879,REPAIR,2025-10-02 00:01:46,C
901784,301056,REPAIR,2025-10-02 00:30:04,C
901785,301903,REPAIR,2025-10-02 00:30:13,C
901786,302410,INSTALL,2025-10-02 12:27:40,O
901787,301843,INSTALL,2025-10-02 12:35:40,C
901788,300532,REPAIR,2025-10-02 22:14:07,C
901789,301729,DISCONNECT,2025-10-03 02:37:46,C
901790,300671,REPAIR,2025-10-03 02:51:30,O
901791,300409,REPAIR,2025-10-03 04:21:28,C
901792,300798,REPAIR,2025-10-03 12:41:57,C
901793,302115,REPAIR,2025-10-03 14:19:49,C
901794,301359,UPGRADE,2025-10-03 15:32:27,C
901795,301033,REPAIR,2025-10-03 21:51:23,C
901796,302422,INSTALL,2025-10-04 00:56:57,X
901797,301034,REPAIR,2025-10-04 11:07:18,C
901798,301006,UPGRADE,2025-10-04 11:59:25,C
901799,300188,REPAIR,2025-10-04 16:40:21,C
901800,301519,MOVE,2025-10-04 20:27:43,C
901801,301942,REPAIR,2025-10-05 08:57:53,C
901802,301065,INSTALL,2025-10-05 15:04:40,C
901803,300609,INSTALL,2025-10-05 15:52:11,C
901804,300376,UPGRADE,2025-10-06 01:14:30,C
901805,301754,UPGRADE,2025-10-06 03:58:29,C
901806,300416,MOVE,2025-10-06 12:08:17,C
901807,301071,REPAIR,2025-10-06 13:56:18,C
901808,300850,INSTALL,2025-10-06 17:08:44,C
901809,302417,UPGRADE,2025-10-07 01:15:11,C
901810,301390,INSTALL,2025-10-07 06:57:00,C
901811,302107,REPAIR,2025-10-07 13:53:05,C
901812,302241,UPGRADE,2025-10-07 19:25:35,X
901813,301422,UPGRADE,2025-10-07 22:04:24,C
901814,301386,REPAIR,2025-10-07 23:27:07,C
901815,300710,REPAIR,2025-10-08 03:08:07,C
901816,302445,REPAIR,2025-10-08 07:05:57,C
901817,300147,INSTALL,2025-10-08 12:31:56,C
901818,301265,INSTALL,2025-10-08 21:19:58,C
901819,302403,UPGRADE,2025-10-09 01:19:34,C
901820,300404,MOVE,2025-10-09 09:32:59,C
901821,300155,INSTALL,2025-10-09 18:55:37,O
901822,301527,REPAIR,2025-10-09 21:19:47,C
901823,300528,REPAIR,2025-10-10 04:48:32,C
901824,302260,REPAIR,2025-10-10 07:47:13,C
901825,301838,UPGRADE,2025-10-10 08:04:44,C
901826,301853,REPAIR,2025-10-11 05:58:34,C
901827,301304,UPGRADE,2025-10-11 07:49:10,C
901828,300103,UPGRADE,2025-10-11 08:52:47,X
901829,301715,INSTALL,2025-10-11 16:27:02,C
901830,301054,UPGRADE,2025-10-11 18:08:04,C
901831,300705,INSTALL,2025-10-11 18:41:29,C
901832,300476,REPAIR,2025-10-11 18:57:36,C
901833,302301,DISCONNECT,2025-10-11 20:04:50,C
901834,300507,REPAIR,2025-10-11 22:41:47,C
901835,301895,INSTALL,2025-10-12 05:30:39,C
901836,301546,DISCONNECT,2025-10-12 10:32:03,C
901837,302347,UPGRADE,2025-10-12 11:54:21,C
901838,302203,REPAIR,2025-10-12 12:23:41,C
901839,300650,REPAIR,2025-10-12 14:57:38,C
901840,300161,INSTALL,2025-10-12 14:58:29,C
901841,302183,UPGRADE,2025-10-12 23:37:47,C
901842,300262,UPGRADE,2025-10-13 00:01:34,C
901843,300605,INSTALL,2025-10-13 05:35:12,X
901844,300401,UPGRADE,2025-10-13 15:33:07,C
901845,301259,DISCONNECT,2025-10-13 19:32:52,C
901846,301346,UPGRADE,2025-10-14 06:00:18,C
901847,300597,UPGRADE,2025-10-14 09:06:59,C
901848,301749,REPAIR,2025-10-14 10:32:08,C
901849,301535,INSTALL,2025-10-14 21:26:01,C
901850,301829,INSTALL,2025-10-14 23:47:53,C
901851,301525,UPGRADE,2025-10-14 23:54:25,C
901852,301471,UPGRADE,2025-10-15 00:24:12,X
901853,302023,UPGRADE,2025-10-15 01:23:40,C
901854,300566,INSTALL,2025-10-15 04:05:39,C
901855,300480,UPGRADE,2025-10-15 09:46:50,C
901856,300977,MOVE,2025-10-15 11:26:31,C
901857,301749,INSTALL,2025-10-15 20:32:22,C
901858,301333,MOVE,2025-10-16 01:42:10,C
901859,300498,MOVE,2025-10-16 04:22:55,O
901860,302459,UPGRADE,2025-10-16 05:10:39,C
901861,300461,UPGRADE,2025-10-16 10:04:02,C
901862,300274,REPAIR,2025-10-16 15:31:44,X
901863,300985,UPGRADE,2025-10-16 15:57:43,O
901864,300669,INSTALL,2025-10-16 16:12:39,C
901865,301257,DISCONNECT,2025-10-16 23:52:18,C
901866,301069,REPAIR,2025-10-17 01:07:45,C
901867,301506,UPGRADE,2025-10-17 08:23:43,C
901868,301249,INSTALL,2025-10-17 11:06:30,X
901869,301932,REPAIR,2025-10-17 17:15:28,C
901870,302355,UPGRADE,2025-10-17 18:00:13,C
901871,300098,UPGRADE,2025-10-17 21:59:13,C
901872,301611,REPAIR,2025-10-17 22:21:30,C
901873,301449,DISCONNECT,2025-10-17 23:29:54,X
901874,301578,REPAIR,2025-10-18 04:18:37,C
901875,301633,INSTALL,2025-10-18 10:14:30,O
901876,300922,REPAIR,2025-10-18 14:02:13,C
901877,302083,REPAIR,2025-10-18 21:39:18,C
901878,300524,DISCONNECT,2025-10-18 21:39:31,C
901879,300268,REPAIR,2025-10-19 09:23:11,C
901880,301818,REPAIR,2025-10-19 09:28:57,C
901881,301766,REPAIR,2025-10-19 11:42:38,C
901882,301776,REPAIR,2025-10-19 15:50:32,C
901883,301260,REPAIR,2025-10-20 04:59:48,C
901884,301310,INSTALL,2025-10-20 05:41:12,C
901885,302349,UPGRADE,2025-10-20 06:35:31,C
901886,300903,REPAIR,2025-10-20 08:24:57,C
901887,300934,DISCONNECT,2025-10-20 09:41:07,C
901888,302378,DISCONNECT,2025-10-20 09:55:35,C
901889,302212,DISCONNECT,2025-10-20 16:40:24,C
901890,300725,DISCONNECT,2025-10-20 23:17:43,X
901891,301459,REPAIR,2025-10-20 23:23:46,O
901892,300774,DISCONNECT,2025-10-21 00:38:49,X
901893,300032,MOVE,2025-10-21 00:53:58,C
901894,301944,UPGRADE,2025-10-21 02:46:14,C
901895,302497,INSTALL,2025-10-21 04:17:14,C
901896,301048,INSTALL,2025-10-21 14:47:29,C
901897,300433,DISCONNECT,2025-10-21 14:51:48,C
901898,300249,REPAIR,2025-10-21 15:31:33,O
901899,301428,REPAIR,2025-10-21 16:03:14,C
901900,301896,REPAIR,2025-10-21 16:07:16,C
901901,302177,UPGRADE,2025-10-21 18:18:31,C
901902,301149,REPAIR,2025-10-21 20:57:15,C
901903,301587,INSTALL,2025-10-21 23:58:29,O
901904,301126,REPAIR,2025-10-22 13:46:03,C
901905,300403,REPAIR,2025-10-22 20:40:30,O
901906,302400,REPAIR,2025-10-22 23:30:02,C
901907,302171,REPAIR,2025-10-22 23:55:15,X
901908,302114,DISCONNECT,2025-10-23 00:12:50,C
901909,301854,UPGRADE,2025-10-23 02:36:17,C
901910,301949,REPAIR,2025-10-23 08:02:45,C
901911,301832,UPGRADE,2025-10-23 08:39:35,C
901912,300936,REPAIR,2025-10-23 10:52:15,C
901913,302305,REPAIR,2025-10-23 17:04:34,X
901914,301622,UPGRADE,2025-10-23 23:38:13,O
901915,301979,REPAIR,2025-10-24 01:37:32,C
901916,301680,UPGRADE,2025-10-24 04:23:07,C
901917,301027,UPGRADE,2025-10-24 17:40:38,C
901918,301078,REPAIR,2025-10-24 23:20:28,C
901919,300030,REPAIR,2025-10-25 03:18:19,C
901920,300422,DISCONNECT,2025-10-25 04:25:10,C
901921,301421,REPAIR,2025-10-25 04:41:29,C
901922,301520,REPAIR,2025-10-25 10:20:54,C
901923,300634,REPAIR,2025-10-25 11:18:07,C
901924,301156,UPGRADE,2025-10-25 15:19:01,C
901925,301935,UPGRADE,2025-10-26 03:34:49,C
901926,300922,REPAIR,2025-10-26 05:44:41,C
901927,301555,REPAIR,2025-10-26 08:07:16,C
901928,301580,MOVE,2025-10-26 09:57:36,C
901929,300526,UPGRADE,2025-10-26 12:10:44,O
901930,300941,REPAIR,2025-10-26 20:08:19,C
901931,301876,UPGRADE,2025-10-26 23:45:44,C
901932,300143,INSTALL,2025-10-27 00:11:41,C
901933,300678,REPAIR,2025-10-27 01:04:25,C
901934,301896,REPAIR,2025-10-27 03:11:04,C
901935,300520,REPAIR,2025-10-27 04:52:35,C
901936,302074,DISCONNECT,2025-10-27 15:46:26,C
901937,301481,INSTALL,2025-10-27 17:28:10,C
901938,300909,UPGRADE,2025-10-28 08:10:36,C
901939,300737,REPAIR,2025-10-28 11:51:03,C
901940,300209,MOVE,2025-10-28 17:32:48,C
901941,301015,MOVE,2025-10-28 18:35:07,C
901942,300729,REPAIR,2025-10-28 23:41:29,C
901943,300942,REPAIR,2025-10-29 00:14:28,X
901944,301314,REPAIR,2025-10-29 02:15:57,C
901945,300739,INSTALL,2025-10-29 13:00:25,C
901946,301762,UPGRADE,2025-10-29 14:48:59,C
901947,301636,REPAIR,2025-10-29 18:05:00,C
901948,302131,INSTALL,2025-10-29 18:12:07,C
901949,300044,DISCONNECT,2025-10-29 19:05:57,C
901950,300016,INSTALL,2025-10-29 20:59:51,C
901951,302269,MOVE,2025-10-30 03:26:50,C
901952,300159,UPGRADE,2025-10-30 03:59:18,C
901953,300345,REPAIR,2025-10-30 04:10:12,C
901954,300366,MOVE,2025-10-30 14:30:28,C
901955,301573,UPGRADE,2025-10-31 01:26:27,C
901956,301880,REPAIR,2025-10-31 03:55:28,C
901957,300814,REPAIR,2025-10-31 04:31:41,C
901958,302320,REPAIR,2025-10-31 12:13:28,C
901959,300579,UPGRADE,2025-10-31 19:09:41,C
901960,302223,INSTALL,2025-11-01 00:31:01,C
901961,302486,REPAIR,2025-11-01 05:02:08,O
901962,301757,INSTALL,2025-11-01 20:36:00,O
901963,300538,REPAIR,2025-11-01 23:13:12,C
901964,300845,INSTALL,2025-11-01 23:30:36,C
901965,300175,INSTALL,2025-11-02 07:55:48,X
901966,302069,MOVE,2025-11-02 23:14:55,O
901967,300965,INSTALL,2025-11-03 03:01:20,C
901968,300597,REPAIR,2025-11-03 03:18:42,C
901969,300916,UPGRADE,2025-11-03 04:54:46,C
901970,301064,DISCONNECT,2025-11-03 04:56:15,C
901971,301883,REPAIR,2025-11-03 07:08:26,C
901972,301992,REPAIR,2025-11-03 07:20:45,O
901973,300183,UPGRADE,2025-11-03 08:44:09,C
901974,301945,UPGRADE,2025-11-03 11:34:21,C
901975,301267,DISCONNECT,2025-11-03 16:12:35,C
901976,302110,INSTALL,2025-11-03 19:56:39,C
901977,302098,UPGRADE,2025-11-04 10:12:32,C
901978,301619,REPAIR,2025-11-04 12:00:34,C
901979,300845,DISCONNECT,2025-11-05 00:21:18,C
901980,300610,MOVE,2025-11-05 04:51:47,C
901981,300496,UPGRADE,2025-11-05 07:47:30,C
901982,301653,INSTALL,2025-11-05 18:36:06,C
901983,301310,UPGRADE,2025-11-05 19:20:02,C
901984,301810,REPAIR,2025-11-05 19:36:49,C
901985,301132,UPGRADE,2025-11-06 00:37:19,C
901986,300794,REPAIR,2025-11-06 09:58:41,X
901987,300375,UPGRADE,2025-11-06 11:38:54,C
901988,300841,UPGRADE,2025-11-06 22:09:54,C
901989,302484,INSTALL,2025-11-06 22:44:55,C
901990,301438,REPAIR,2025-11-07 00:59:59,C
901991,302275,INSTALL,2025-11-07 05:46:51,C
901992,300080,REPAIR,2025-11-07 07:25:52,C
901993,300369,REPAIR,2025-11-07 11:44:56,C
901994,300407,UPGRADE,2025-11-07 18:32:27,C
901995,300413,REPAIR,2025-11-07 19:41:18,C
901996,300895,INSTALL,2025-11-08 00:11:52,C
901997,302315,REPAIR,2025-11-08 04:39:43,C
901998,300597,REPAIR,2025-11-08 06:24:56,C
901999,300444,INSTALL,2025-11-08 13:36:35,X
902000,300731,REPAIR,2025-11-08 13:41:44,O
902001,300246,REPAIR,2025-11-08 15:22:54,C
902002,301593,INSTALL,2025-11-08 19:15:23,O
902003,300528,DISCONNECT,2025-11-08 20:40:01,X
902004,302017,REPAIR,2025-11-08 21:25:06,O
902005,300024,MOVE,2025-11-09 00:48:14,C
902006,302477,INSTALL,2025-11-09 01:48:16,C
902007,302162,INSTALL,2025-11-09 03:17:48,C
902008,302226,UPGRADE,2025-11-09 04:24:52,C
902009,301517,UPGRADE,2025-11-09 05:16:02,C
902010,301668,REPAIR,2025-11-09 09:33:58,C
902011,302349,REPAIR,2025-11-09 10:14:51,C
902012,302211,REPAIR,2025-11-09 17:45:32,C
902013,300693,REPAIR,2025-11-09 23:26:17,C
902014,300508,REPAIR,2025-11-10 04:29:30,C
902015,300074,INSTALL,2025-11-10 08:36:57,C
902016,300745,INSTALL,2025-11-10 15:34:21,C
902017,302437,REPAIR,2025-11-10 15:39:02,C
902018,301140,UPGRADE,2025-11-10 22:34:44,X
902019,301419,REPAIR,2025-11-11 02:02:16,C
902020,302215,REPAIR,2025-11-11 06:24:22,C
902021,300867,REPAIR,2025-11-11 09:56:30,C
902022,302444,INSTALL,2025-11-11 11:18:44,O
902023,300216,REPAIR,2025-11-11 13:02:02,C
902024,302182,UPGRADE,2025-11-11 14:36:03,C
902025,302333,REPAIR,2025-11-11 16:05:52,C
902026,301530,REPAIR,2025-11-11 18:28:33,C
902027,300022,REPAIR,2025-11-11 22:17:47,C
902028,301088,INSTALL,2025-11-12 00:57:17,O
902029,301018,REPAIR,2025-11-12 01:57:58,C
902030,302109,REPAIR,2025-11-12 02:27:48,C
902031,302310,INSTALL,2025-11-12 02:32:07,C
902032,302320,REPAIR,2025-11-12 03:55:55,C
902033,300408,MOVE,2025-11-12 06:20:23,C
902034,301198,INSTALL,2025-11-12 12:44:42,C
902035,300681,UPGRADE,2025-11-12 14:49:51,C
902036,300998,DISCONNECT,2025-11-12 18:41:07,C
902037,302059,INSTALL,2025-11-13 05:58:24,C
902038,301290,DISCONNECT,2025-11-13 09:58:43,C
902039,300512,INSTALL,2025-11-13 11:06:26,C
902040,300821,REPAIR,2025-11-13 22:30:04,C
902041,302365,MOVE,2025-11-14 00:36:37,C
902042,300714,MOVE,2025-11-14 04:19:20,C
902043,301365,REPAIR,2025-11-14 13:29:53,C
902044,300159,INSTALL,2025-11-14 15:02:13,C
902045,300309,INSTALL,2025-11-14 17:12:57,C
