snapshot_id,snapshot_date,account_id,balance,status_cd
28226,2026-03-31,300636,126.17,CURRENT
28227,2026-03-31,300263,69.64,CURRENT
28228,2026-03-31,300837,63.62,CURRENT
28229,2026-03-31,301320,161.6,CURRENT
28230,2026-03-31,300194,48.01,CURRENT
28231,2026-03-31,301333,74.9,90+
28232,2026-03-31,301405,61.17,CURRENT
28233,2026-03-31,301872,143.22,CURRENT
28234,2026-03-31,300623,33.71,CURRENT
28235,2026-03-31,301514,90.55,CURRENT
28236,2026-03-31,301371,99.87,CURRENT
28237,2026-03-31,302394,41.63,CURRENT
28238,2026-03-31,300168,34.29,CURRENT
28239,2026-03-31,302434,59.99,CURRENT
28240,2026-03-31,301698,74.03,60
28241,2026-03-31,300143,29.28,CURRENT
28242,2026-03-31,300774,56.1,30
28243,2026-03-31,301045,116.48,CURRENT
28244,2026-03-31,300184,16.51,CURRENT
28245,2026-03-31,302242,284.06,CURRENT
28246,2026-03-31,300277,106.29,CURRENT
28247,2026-03-31,302341,40.42,30
28248,2026-03-31,300387,134.88,CURRENT
28249,2026-03-31,300801,63.17,CURRENT
28250,2026-03-31,302271,127.67,CURRENT
28251,2026-03-31,301877,47.19,CURRENT
28252,2026-03-31,300621,104.3,CURRENT
28253,2026-03-31,302031,29.12,60
28254,2026-03-31,301128,28.24,CURRENT
28255,2026-03-31,301306,29.61,30
28256,2026-03-31,300924,43.63,CURRENT
28257,2026-03-31,300128,42.96,90+
28258,2026-03-31,301105,108.5,30
28259,2026-03-31,301026,105.14,CURRENT
28260,2026-03-31,301214,43.87,CURRENT
28261,2026-03-31,302095,107.23,CURRENT
28262,2026-03-31,301940,22.06,CURRENT
28263,2026-03-31,300853,18.04,30
28264,2026-03-31,301517,20.12,CURRENT
28265,2026-03-31,301810,154.46,CURRENT
28266,2026-03-31,301238,120.45,30
28267,2026-03-31,300160,233.63,CURRENT
28268,2026-03-31,301047,218.19,CURRENT
28269,2026-03-31,302417,91.0,CURRENT
28270,2026-03-31,300986,84.01,60
28271,2026-03-31,302155,127.56,CURRENT
28272,2026-03-31,300347,223.33,90+
28273,2026-03-31,300660,207.87,CURRENT
28274,2026-03-31,301718,26.99,CURRENT
28275,2026-03-31,300154,21.99,CURRENT
28276,2026-03-31,302337,22.83,CURRENT
28277,2026-03-31,301924,107.08,CURRENT
28278,2026-03-31,301190,101.85,CURRENT
28279,2026-03-31,302312,154.88,60
28280,2026-03-31,302440,210.75,CURRENT
28281,2026-03-31,302485,106.52,CURRENT
28282,2026-03-31,300296,164.68,CURRENT
28283,2026-03-31,300751,33.98,CURRENT
28284,2026-03-31,300304,14.24,CURRENT
28285,2026-03-31,301511,63.55,CURRENT
28286,2026-03-31,301116,12.07,CURRENT
28287,2026-03-31,301519,160.24,30
28288,2026-03-31,301699,97.82,30
28289,2026-03-31,302080,40.27,60
28290,2026-03-31,301596,43.57,CURRENT
28291,2026-03-31,301585,7.0,CURRENT
28292,2026-03-31,301003,134.72,CURRENT
28293,2026-03-31,301703,25.99,CURRENT
28294,2026-03-31,301124,125.66,CURRENT
28295,2026-03-31,302021,182.78,CURRENT
28296,2026-03-31,301382,29.23,CURRENT
28297,2026-03-31,301823,104.31,CURRENT
28298,2026-03-31,301243,127.39,90+
28299,2026-03-31,300446,21.98,60
28300,2026-03-31,301417,142.86,CURRENT
28301,2026-03-31,300993,51.62,CURRENT
28302,2026-03-31,302248,33.04,60
28303,2026-03-31,302398,112.57,CURRENT
28304,2026-03-31,300400,84.53,CURRENT
28305,2026-03-31,301750,148.5,CURRENT
28306,2026-03-31,300356,175.37,30
28307,2026-03-31,301659,109.25,60
28308,2026-03-31,300061,230.79,CURRENT
28309,2026-03-31,301013,191.47,30
28310,2026-03-31,301619,21.94,CURRENT
28311,2026-03-31,301030,105.04,CURRENT
28312,2026-03-31,302192,122.6,CURRENT
28313,2026-03-31,301828,68.17,60
28314,2026-03-31,300516,57.0,CURRENT
28315,2026-03-31,302117,37.15,CURRENT
28316,2026-03-31,300918,154.91,CURRENT
28317,2026-03-31,302287,119.62,CURRENT
28318,2026-03-31,300433,103.03,CURRENT
28319,2026-03-31,300455,49.98,CURRENT
28320,2026-03-31,301797,67.94,CURRENT
28321,2026-03-31,302066,87.42,CURRENT
28322,2026-03-31,302450,118.66,CURRENT
28323,2026-03-31,302405,8.14,CURRENT
28324,2026-03-31,301760,118.71,30
28325,2026-03-31,302304,92.86,CURRENT
28326,2026-03-31,300682,76.87,CURRENT
28327,2026-03-31,301529,49.38,CURRENT
28328,2026-03-31,300236,14.96,CURRENT
28329,2026-03-31,300864,54.17,CURRENT
28330,2026-03-31,300719,69.41,CURRENT
28331,2026-03-31,301377,271.03,CURRENT
28332,2026-03-31,301625,110.43,30
28333,2026-03-31,301662,51.83,CURRENT
28334,2026-03-31,301923,169.36,CURRENT
28335,2026-03-31,300162,120.94,CURRENT
28336,2026-03-31,301074,35.34,CURRENT
28337,2026-03-31,302239,40.53,60
28338,2026-03-31,300840,143.38,CURRENT
28339,2026-03-31,302024,62.42,CURRENT
28340,2026-03-31,301085,138.09,CURRENT
28341,2026-03-31,302335,99.12,CURRENT
28342,2026-03-31,301704,55.84,30
28343,2026-03-31,302267,134.53,CURRENT
28344,2026-03-31,300048,128.05,60
28345,2026-03-31,300866,227.65,CURRENT
28346,2026-03-31,301055,64.02,CURRENT
28347,2026-03-31,302129,50.36,CURRENT
28348,2026-03-31,300074,110.86,CURRENT
28349,2026-03-31,301434,138.21,CURRENT
28350,2026-03-31,300067,108.34,CURRENT
28351,2026-03-31,301882,88.02,CURRENT
28352,2026-03-31,301329,75.25,30
28353,2026-03-31,301122,17.42,CURRENT
28354,2026-03-31,302302,110.36,CURRENT
28355,2026-03-31,301842,97.13,CURRENT
28356,2026-03-31,300639,52.77,CURRENT
28357,2026-03-31,301049,57.43,30
28358,2026-03-31,300353,84.36,CURRENT
28359,2026-03-31,300618,115.24,CURRENT
28360,2026-03-31,302307,112.77,CURRENT
28361,2026-03-31,302149,172.73,CURRENT
28362,2026-03-31,300364,34.4,CURRENT
28363,2026-03-31,301616,89.44,CURRENT
28364,2026-03-31,301954,139.97,CURRENT
28365,2026-03-31,302048,62.48,30
28366,2026-03-31,301983,34.21,CURRENT
28367,2026-03-31,300173,87.52,CURRENT
28368,2026-03-31,300999,131.89,CURRENT
28369,2026-03-31,301572,75.38,CURRENT
28370,2026-03-31,302127,39.86,60
28371,2026-03-31,301753,81.78,CURRENT
28372,2026-03-31,302388,302.37,CURRENT
28373,2026-03-31,300581,78.51,CURRENT
28374,2026-03-31,301094,55.84,CURRENT
28375,2026-03-31,300807,32.38,90+
28376,2026-03-31,302452,87.58,30
28377,2026-03-31,302090,84.57,CURRENT
28378,2026-03-31,301340,49.23,60
28379,2026-03-31,302492,88.68,CURRENT
28380,2026-03-31,300047,22.14,30
28381,2026-03-31,302010,31.5,CURRENT
28382,2026-03-31,300054,95.66,CURRENT
28383,2026-03-31,301862,102.89,CURRENT
28384,2026-03-31,301431,64.3,30
28385,2026-03-31,301752,90.91,CURRENT
28386,2026-03-31,300034,87.92,CURRENT
28387,2026-03-31,301114,97.94,CURRENT
28388,2026-03-31,301505,132.33,CURRENT
28389,2026-03-31,300567,159.92,CURRENT
28390,2026-03-31,301060,185.68,60
28391,2026-03-31,301878,77.44,CURRENT
28392,2026-03-31,301375,19.43,CURRENT
28393,2026-03-31,300542,27.86,CURRENT
28394,2026-03-31,300337,243.77,CURRENT
28395,2026-03-31,301191,150.67,CURRENT
28396,2026-03-31,302094,72.18,CURRENT
28397,2026-03-31,301127,18.34,60
28398,2026-03-31,301148,83.34,CURRENT
28399,2026-03-31,302342,129.61,CURRENT
28400,2026-03-31,301627,61.22,CURRENT
28401,2026-03-31,302131,119.93,90+
28402,2026-03-31,300191,80.72,CURRENT
28403,2026-03-31,300832,43.87,CURRENT
28404,2026-03-31,302227,65.51,CURRENT
28405,2026-03-31,300857,127.67,CURRENT
28406,2026-03-31,300354,70.71,90+
28407,2026-03-31,300161,37.19,CURRENT
28408,2026-03-31,300573,119.88,CURRENT
28409,2026-03-31,300963,80.46,CURRENT
28410,2026-03-31,300509,150.32,CURRENT
28411,2026-03-31,301637,53.16,30
28412,2026-03-31,302459,125.6,CURRENT
28413,2026-03-31,301722,106.84,CURRENT
28414,2026-03-31,301593,45.3,CURRENT
28415,2026-03-31,302247,345.21,CURRENT
28416,2026-03-31,301474,76.98,30
28417,2026-03-31,300352,113.43,30
28418,2026-03-31,302461,109.67,CURRENT
28419,2026-03-31,302484,48.86,CURRENT
28420,2026-03-31,300664,41.86,CURRENT
28421,2026-03-31,300453,23.35,CURRENT
28422,2026-03-31,301748,99.22,CURRENT
28423,2026-03-31,301496,117.52,CURRENT
28424,2026-03-31,301781,38.06,CURRENT
28425,2026-03-31,301777,140.8,30
28426,2026-03-31,301600,151.98,CURRENT
28427,2026-03-31,300748,126.17,CURRENT
28428,2026-03-31,301857,69.79,CURRENT
28429,2026-03-31,301492,36.74,CURRENT
28430,2026-03-31,302480,156.43,CURRENT
28431,2026-03-31,301646,120.27,CURRENT
28432,2026-03-31,300967,13.69,30
28433,2026-03-31,301011,210.37,CURRENT
28434,2026-03-31,300514,50.28,CURRENT
28435,2026-03-31,302105,86.47,CURRENT
28436,2026-03-31,301120,83.98,CURRENT
28437,2026-03-31,300848,43.64,CURRENT
28438,2026-03-31,301330,99.41,CURRENT
28439,2026-03-31,301731,38.05,CURRENT
28440,2026-03-31,302107,139.29,CURRENT
28441,2026-03-31,300922,201.42,60
28442,2026-03-31,301286,128.94,CURRENT
28443,2026-03-31,300494,122.95,CURRENT
28444,2026-03-31,301868,111.21,CURRENT
28445,2026-03-31,301424,89.93,CURRENT
28446,2026-03-31,300991,228.6,CURRENT
28447,2026-03-31,302197,21.15,CURRENT
28448,2026-03-31,302278,146.4,CURRENT
28449,2026-03-31,302424,178.4,90+
28450,2026-03-31,300694,83.61,CURRENT
28451,2026-03-31,301948,151.79,CURRENT
28452,2026-03-31,300272,35.33,CURRENT
28453,2026-03-31,301123,22.46,CURRENT
28454,2026-03-31,300451,77.22,CURRENT
28455,2026-03-31,302430,268.56,CURRENT
28456,2026-03-31,301079,31.53,CURRENT
28457,2026-03-31,300925,71.52,CURRENT
28458,2026-03-31,302007,49.56,CURRENT
28459,2026-03-31,302029,63.79,CURRENT
28460,2026-03-31,302219,105.82,CURRENT
28461,2026-03-31,301709,112.99,CURRENT
28462,2026-03-31,300221,82.68,CURRENT
28463,2026-03-31,300979,162.56,CURRENT
28464,2026-03-31,301103,107.14,CURRENT
28465,2026-03-31,302292,86.49,CURRENT
28466,2026-03-31,300824,56.85,90+
28467,2026-03-31,300305,136.32,CURRENT
28468,2026-03-31,300845,73.06,CURRENT
28469,2026-03-31,302273,32.44,CURRENT
28470,2026-03-31,301002,83.25,CURRENT
28471,2026-03-31,300724,106.63,CURRENT
28472,2026-03-31,301888,82.35,30
28473,2026-03-31,302435,33.45,30
28474,2026-03-31,300907,120.84,30
28475,2026-03-31,301791,592.07,CURRENT
28476,2026-03-31,300004,114.6,CURRENT
28477,2026-03-31,300079,52.26,30
28478,2026-03-31,300493,201.66,CURRENT
28479,2026-03-31,300276,159.83,CURRENT
28480,2026-03-31,301019,33.78,CURRENT
28481,2026-03-31,300066,76.25,CURRENT
28482,2026-03-31,301439,54.43,30
28483,2026-03-31,300250,16.03,60
28484,2026-03-31,300436,126.95,60
28485,2026-03-31,301284,52.94,CURRENT
28486,2026-03-31,301591,141.33,CURRENT
28487,2026-03-31,301300,202.83,CURRENT
28488,2026-03-31,300885,149.64,CURRENT
28489,2026-03-31,300223,107.56,90+
28490,2026-03-31,301510,63.33,60
28491,2026-03-31,302077,49.02,CURRENT
28492,2026-03-31,301428,36.94,CURRENT
28493,2026-03-31,301222,32.99,CURRENT
28494,2026-03-31,300388,48.99,CURRENT
28495,2026-03-31,300042,255.52,CURRENT
28496,2026-03-31,302104,163.46,CURRENT
28497,2026-03-31,300286,108.25,CURRENT
28498,2026-03-31,300167,87.94,CURRENT
28499,2026-03-31,301613,71.09,CURRENT
28500,2026-03-31,301410,34.68,CURRENT
28501,2026-03-31,301640,95.89,CURRENT
28502,2026-03-31,300959,73.09,CURRENT
28503,2026-03-31,301681,132.7,CURRENT
28504,2026-03-31,300462,82.53,CURRENT
28505,2026-03-31,300028,20.74,CURRENT
28506,2026-03-31,302025,34.7,CURRENT
28507,2026-03-31,300821,288.26,30
28508,2026-03-31,302170,36.43,60
28509,2026-03-31,301720,156.36,CURRENT
28510,2026-03-31,301963,60.09,CURRENT
28511,2026-03-31,301990,171.86,CURRENT
28512,2026-03-31,302257,91.22,CURRENT
28513,2026-03-31,300547,63.74,30
28514,2026-03-31,301808,345.59,30
28515,2026-03-31,300299,69.43,CURRENT
28516,2026-03-31,300672,69.81,CURRENT
28517,2026-03-31,302404,61.44,CURRENT
28518,2026-03-31,300872,109.97,CURRENT
28519,2026-03-31,300928,93.42,CURRENT
28520,2026-03-31,301032,45.08,CURRENT
28521,2026-03-31,301063,83.59,CURRENT
28522,2026-03-31,300279,156.04,CURRENT
28523,2026-03-31,300434,249.46,CURRENT
28524,2026-03-31,300023,236.84,CURRENT
28525,2026-03-31,301177,70.92,CURRENT
28526,2026-03-31,300551,95.58,CURRENT
28527,2026-03-31,301594,80.92,CURRENT
28528,2026-03-31,300187,75.69,CURRENT
28529,2026-03-31,302383,78.41,CURRENT
28530,2026-03-31,300736,82.79,CURRENT
28531,2026-03-31,300447,135.83,CURRENT
28532,2026-03-31,301955,135.13,30
28533,2026-03-31,301209,58.21,CURRENT
28534,2026-03-31,300399,9.62,CURRENT
28535,2026-03-31,300268,65.32,60
28536,2026-03-31,300608,34.32,CURRENT
28537,2026-03-31,300183,53.75,CURRENT
28538,2026-03-31,301137,141.32,CURRENT
28539,2026-03-31,301430,149.91,CURRENT
28540,2026-03-31,301199,72.56,60
28541,2026-03-31,302084,97.08,60
28542,2026-03-31,301509,46.48,CURRENT
28543,2026-03-31,300215,77.05,CURRENT
28544,2026-03-31,301506,29.08,30
28545,2026-03-31,302252,173.99,CURRENT
28546,2026-03-31,300278,153.8,30
28547,2026-03-31,300614,36.38,CURRENT
28548,2026-03-31,300424,84.83,90+
28549,2026-03-31,300730,50.55,CURRENT
28550,2026-03-31,301459,90.78,CURRENT
28551,2026-03-31,301685,92.75,CURRENT
28552,2026-03-31,302147,13.81,CURRENT
28553,2026-03-31,301264,40.29,60
28554,2026-03-31,300717,80.9,CURRENT
28555,2026-03-31,302059,7.52,CURRENT
28556,2026-03-31,301725,88.5,CURRENT
28557,2026-03-31,301542,143.31,CURRENT
28558,2026-03-31,302371,54.94,CURRENT
28559,2026-03-31,302477,86.48,CURRENT
28560,2026-03-31,301916,106.81,30
28561,2026-03-31,301666,76.72,CURRENT
28562,2026-03-31,301647,66.26,CURRENT
28563,2026-03-31,301386,78.42,CURRENT
28564,2026-03-31,300476,137.72,CURRENT
28565,2026-03-31,300539,37.31,CURRENT
28566,2026-03-31,301008,323.26,CURRENT
28567,2026-03-31,300964,105.63,CURRENT
28568,2026-03-31,302447,230.12,CURRENT
28569,2026-03-31,301695,24.81,CURRENT
28570,2026-03-31,301865,25.01,CURRENT
28571,2026-03-31,301175,57.08,CURRENT
28572,2026-03-31,301289,277.03,CURRENT
28573,2026-03-31,301086,34.0,CURRENT
28574,2026-03-31,300534,112.15,CURRENT
28575,2026-03-31,301859,125.03,CURRENT
28576,2026-03-31,300632,171.98,CURRENT
28577,2026-03-31,301898,111.61,60
28578,2026-03-31,301132,221.76,30
28579,2026-03-31,301473,61.0,60
28580,2026-03-31,300761,39.87,CURRENT
28581,2026-03-31,301326,127.5,CURRENT
28582,2026-03-31,300204,34.99,CURRENT
28583,2026-03-31,300973,149.08,CURRENT
28584,2026-03-31,301384,140.44,CURRENT
28585,2026-03-31,301780,27.96,30
28586,2026-03-31,302110,122.22,CURRENT
28587,2026-03-31,300896,83.55,30
28588,2026-03-31,301268,90.6,CURRENT
28589,2026-03-31,300417,117.73,CURRENT
28590,2026-03-31,302019,210.97,30
28591,2026-03-31,301573,71.46,CURRENT
28592,2026-03-31,302085,124.93,CURRENT
28593,2026-03-31,301552,26.28,CURRENT
28594,2026-03-31,300517,79.85,CURRENT
28595,2026-03-31,301169,99.68,CURRENT
28596,2026-03-31,302300,48.34,CURRENT
28597,2026-03-31,302324,5.74,CURRENT
28598,2026-03-31,302139,24.62,CURRENT
28599,2026-03-31,300124,84.63,CURRENT
28600,2026-03-31,301263,69.01,CURRENT
28601,2026-03-31,302047,111.99,CURRENT
28602,2026-03-31,301883,27.09,CURRENT
28603,2026-03-31,301208,111.34,CURRENT
28604,2026-03-31,301917,151.11,90+
28605,2026-03-31,302303,15.35,90+
28606,2026-03-31,301649,107.21,CURRENT
28607,2026-03-31,302346,69.21,30
28608,2026-03-31,300457,123.14,CURRENT
28609,2026-03-31,301721,105.69,90+
28610,2026-03-31,300118,107.55,30
28611,2026-03-31,301037,34.4,CURRENT
28612,2026-03-31,300070,236.68,90+
28613,2026-03-31,301288,55.14,CURRENT
28614,2026-03-31,302179,127.72,CURRENT
28615,2026-03-31,302034,99.14,60
28616,2026-03-31,301730,158.42,CURRENT
28617,2026-03-31,302284,25.64,CURRENT
28618,2026-03-31,300992,118.08,CURRENT
28619,2026-03-31,300656,53.92,CURRENT
28620,2026-03-31,300898,119.07,CURRENT
28621,2026-03-31,301776,84.84,CURRENT
28622,2026-03-31,301327,79.66,CURRENT
28623,2026-03-31,300603,28.9,CURRENT
28624,2026-03-31,300813,176.68,CURRENT
28625,2026-03-31,300865,123.14,60
28626,2026-03-31,300897,15.09,CURRENT
28627,2026-03-31,301612,72.12,30
28628,2026-03-31,300626,49.08,60
28629,2026-03-31,301541,19.08,CURRENT
28630,2026-03-31,302116,138.13,CURRENT
28631,2026-03-31,302426,71.04,CURRENT
28632,2026-03-31,300155,120.64,30
28633,2026-03-31,300969,141.11,CURRENT
28634,2026-03-31,301109,44.81,CURRENT
28635,2026-03-31,301142,119.42,CURRENT
28636,2026-03-31,301658,123.61,CURRENT
28637,2026-03-31,301553,25.12,CURRENT
28638,2026-03-31,301392,142.23,CURRENT
28639,2026-03-31,301765,125.77,90+
28640,2026-03-31,301416,42.01,60
28641,2026-03-31,300334,227.23,CURRENT
28642,2026-03-31,300282,154.53,60
28643,2026-03-31,300091,164.21,30
28644,2026-03-31,301150,176.65,CURRENT
28645,2026-03-31,301986,94.94,90+
28646,2026-03-31,300795,97.3,CURRENT
28647,2026-03-31,300568,156.52,30
28648,2026-03-31,301801,19.44,CURRENT
28649,2026-03-31,301927,39.83,CURRENT
28650,2026-03-31,301339,47.2,CURRENT
28651,2026-03-31,300256,104.71,CURRENT
28652,2026-03-31,300267,141.76,CURRENT
28653,2026-03-31,302349,60.62,CURRENT
28654,2026-03-31,302386,89.37,CURRENT
28655,2026-03-31,301848,122.8,CURRENT
28656,2026-03-31,302256,129.17,30
28657,2026-03-31,300910,57.83,30
28658,2026-03-31,301210,180.06,CURRENT
28659,2026-03-31,302073,88.69,CURRENT
28660,2026-03-31,300084,120.06,30
28661,2026-03-31,302255,94.09,CURRENT
28662,2026-03-31,302439,98.63,CURRENT
28663,2026-03-31,302221,22.22,CURRENT
28664,2026-03-31,300450,31.3,CURRENT
28665,2026-03-31,300429,81.16,30
28666,2026-03-31,301778,37.64,30
28667,2026-03-31,301829,47.97,CURRENT
28668,2026-03-31,302460,103.31,CURRENT
28669,2026-03-31,301143,54.17,CURRENT
28670,2026-03-31,300055,51.84,CURRENT
28671,2026-03-31,300362,46.22,CURRENT
28672,2026-03-31,302111,60.22,CURRENT
28673,2026-03-31,301154,10.8,CURRENT
28674,2026-03-31,302311,48.99,CURRENT
28675,2026-03-31,300369,152.89,60
28676,2026-03-31,300794,73.74,CURRENT
28677,2026-03-31,302222,39.66,30
28678,2026-03-31,301319,32.51,CURRENT
28679,2026-03-31,300269,64.17,CURRENT
28680,2026-03-31,302030,35.0,CURRENT
28681,2026-03-31,300329,66.33,CURRENT
28682,2026-03-31,301906,197.48,CURRENT
28683,2026-03-31,301426,159.44,CURRENT
28684,2026-03-31,301254,45.93,CURRENT
28685,2026-03-31,302411,213.92,CURRENT
28686,2026-03-31,300678,112.37,CURRENT
28687,2026-03-31,302167,54.21,CURRENT
28688,2026-03-31,300800,98.02,30
28689,2026-03-31,300147,169.56,CURRENT
28690,2026-03-31,300484,186.42,CURRENT
28691,2026-03-31,300485,44.36,CURRENT
28692,2026-03-31,300803,22.29,CURRENT
28693,2026-03-31,302358,107.02,CURRENT
28694,2026-03-31,301398,19.87,90+
28695,2026-03-31,301742,199.27,CURRENT
28696,2026-03-31,301896,72.77,CURRENT
28697,2026-03-31,301771,58.52,CURRENT
28698,2026-03-31,301802,62.3,CURRENT
28699,2026-03-31,301024,66.54,CURRENT
28700,2026-03-31,301858,8.99,90+
28701,2026-03-31,300738,123.04,CURRENT
28702,2026-03-31,301022,67.14,30
28703,2026-03-31,300605,38.76,CURRENT
28704,2026-03-31,301693,41.89,30
28705,2026-03-31,302113,191.79,CURRENT
28706,2026-03-31,300069,129.3,CURRENT
28707,2026-03-31,300546,78.84,90+
28708,2026-03-31,300376,20.84,60
28709,2026-03-31,301560,228.22,CURRENT
28710,2026-03-31,300107,86.58,CURRENT
28711,2026-03-31,300396,131.71,CURRENT
28712,2026-03-31,300754,130.33,CURRENT
28713,2026-03-31,300056,23.72,CURRENT
28714,2026-03-31,300802,147.98,CURRENT
28715,2026-03-31,300301,184.97,CURRENT
28716,2026-03-31,301789,116.18,CURRENT
28717,2026-03-31,301107,78.87,CURRENT
28718,2026-03-31,302052,43.15,CURRENT
28719,2026-03-31,301710,95.29,CURRENT
28720,2026-03-31,301323,97.6,CURRENT
28721,2026-03-31,301005,111.52,CURRENT
28722,2026-03-31,300906,152.82,30
28723,2026-03-31,300927,17.31,CURRENT
28724,2026-03-31,301217,57.56,CURRENT
28725,2026-03-31,300747,66.0,CURRENT
28726,2026-03-31,301292,83.09,30
28727,2026-03-31,300806,137.58,CURRENT
28728,2026-03-31,302269,19.12,90+
28729,2026-03-31,301919,257.8,CURRENT
28730,2026-03-31,301366,93.74,30
28731,2026-03-31,300559,105.58,CURRENT
28732,2026-03-31,302268,61.85,CURRENT
28733,2026-03-31,302264,78.9,60
28734,2026-03-31,300958,103.91,CURRENT
28735,2026-03-31,300270,112.7,CURRENT
28736,2026-03-31,301376,42.37,30
28737,2026-03-31,302193,31.12,CURRENT
28738,2026-03-31,300808,79.3,CURRENT
28739,2026-03-31,302026,39.07,CURRENT
28740,2026-03-31,301574,55.65,CURRENT
28741,2026-03-31,301918,43.67,30
28742,2026-03-31,300561,91.53,CURRENT
28743,2026-03-31,301457,104.38,CURRENT
28744,2026-03-31,300875,174.14,CURRENT
28745,2026-03-31,300115,16.3,CURRENT
28746,2026-03-31,301328,82.67,30
28747,2026-03-31,302412,166.48,CURRENT
28748,2026-03-31,302429,91.03,CURRENT
28749,2026-03-31,302202,64.66,CURRENT
28750,2026-03-31,300767,69.51,CURRENT
28751,2026-03-31,301324,93.98,CURRENT
28752,2026-03-31,302332,92.27,CURRENT
28753,2026-03-31,300466,60.83,CURRENT
28754,2026-03-31,300663,151.61,CURRENT
28755,2026-03-31,300942,130.81,CURRENT
28756,2026-03-31,300655,39.6,CURRENT
28757,2026-03-31,301706,89.83,CURRENT
28758,2026-03-31,301975,129.76,CURRENT
28759,2026-03-31,300030,96.22,CURRENT
28760,2026-03-31,301180,67.46,CURRENT
28761,2026-03-31,301064,65.85,CURRENT
28762,2026-03-31,302472,89.08,CURRENT
28763,2026-03-31,301965,51.38,CURRENT
28764,2026-03-31,301811,375.53,CURRENT
28765,2026-03-31,300731,174.14,30
28766,2026-03-31,300033,97.59,CURRENT
28767,2026-03-31,302206,89.81,CURRENT
28768,2026-03-31,300504,88.53,30
28769,2026-03-31,302114,48.4,CURRENT
28770,2026-03-31,300017,57.6,CURRENT
28771,2026-03-31,301315,60.27,CURRENT
28772,2026-03-31,300144,11.13,CURRENT
28773,2026-03-31,300490,101.92,30
28774,2026-03-31,300579,106.04,CURRENT
28775,2026-03-31,300593,94.22,60
28776,2026-03-31,300564,155.82,CURRENT
28777,2026-03-31,301895,31.92,CURRENT
28778,2026-03-31,300846,24.04,CURRENT
28779,2026-03-31,301454,98.11,CURRENT
28780,2026-03-31,300404,42.95,60
28781,2026-03-31,300094,13.02,CURRENT
28782,2026-03-31,300563,144.19,CURRENT
28783,2026-03-31,302148,76.39,CURRENT
28784,2026-03-31,300495,33.75,CURRENT
28785,2026-03-31,301464,198.62,CURRENT
28786,2026-03-31,301832,192.07,CURRENT
28787,2026-03-31,301757,81.54,30
28788,2026-03-31,302330,117.02,CURRENT
28789,2026-03-31,300582,45.0,CURRENT
28790,2026-03-31,302359,41.25,CURRENT
28791,2026-03-31,301678,21.57,60
28792,2026-03-31,300176,71.24,CURRENT
28793,2026-03-31,301639,181.88,CURRENT
28794,2026-03-31,301343,53.26,CURRENT
28795,2026-03-31,302177,97.96,30
28796,2026-03-31,301258,152.07,CURRENT
28797,2026-03-31,300577,191.06,CURRENT
28798,2026-03-31,300976,79.13,90+
28799,2026-03-31,302403,230.14,CURRENT
28800,2026-03-31,302006,49.63,CURRENT
28801,2026-03-31,300981,56.57,30
28802,2026-03-31,301179,30.05,CURRENT
28803,2026-03-31,301631,89.31,CURRENT
28804,2026-03-31,301345,122.47,CURRENT
28805,2026-03-31,301166,197.26,30
28806,2026-03-31,301847,129.72,CURRENT
28807,2026-03-31,301308,87.03,CURRENT
28808,2026-03-31,300119,144.88,CURRENT
28809,2026-03-31,300940,227.37,CURRENT
28810,2026-03-31,301654,138.69,CURRENT
28811,2026-03-31,301115,153.52,CURRENT
28812,2026-03-31,302005,125.72,CURRENT
28813,2026-03-31,300148,60.8,60
28814,2026-03-31,302456,89.97,CURRENT
28815,2026-03-31,300700,24.67,CURRENT
28816,2026-03-31,302285,148.36,CURRENT
28817,2026-03-31,300523,131.78,CURRENT
28818,2026-03-31,301475,76.63,30
28819,2026-03-31,302454,67.6,CURRENT
28820,2026-03-31,302416,85.44,CURRENT
28821,2026-03-31,301653,7.37,CURRENT
28822,2026-03-31,300211,51.19,CURRENT
28823,2026-03-31,302069,154.17,CURRENT
28824,2026-03-31,300059,85.45,60
28825,2026-03-31,300658,40.9,CURRENT
28826,2026-03-31,300099,30.72,CURRENT
28827,2026-03-31,300206,162.39,CURRENT
28828,2026-03-31,302395,45.44,60
28829,2026-03-31,300708,95.38,CURRENT
28830,2026-03-31,301112,31.76,CURRENT
28831,2026-03-31,300949,78.25,CURRENT
28832,2026-03-31,300652,57.62,CURRENT
28833,2026-03-31,300083,80.74,CURRENT
28834,2026-03-31,301260,126.83,CURRENT
28835,2026-03-31,301958,160.0,CURRENT
28836,2026-03-31,300961,40.28,CURRENT
28837,2026-03-31,300980,141.43,CURRENT
28838,2026-03-31,301861,135.76,CURRENT
28839,2026-03-31,300314,5.28,CURRENT
28840,2026-03-31,300616,82.03,CURRENT
28841,2026-03-31,301745,98.3,CURRENT
28842,2026-03-31,301077,102.84,30
28843,2026-03-31,300553,36.14,CURRENT
28844,2026-03-31,302234,104.58,CURRENT
28845,2026-03-31,301611,221.5,CURRENT
28846,2026-03-31,302350,182.54,CURRENT
28847,2026-03-31,302465,23.94,CURRENT
28848,2026-03-31,302397,244.72,CURRENT
28849,2026-03-31,300134,135.41,CURRENT
28850,2026-03-31,300628,61.25,CURRENT
28851,2026-03-31,301363,196.19,CURRENT
28852,2026-03-31,302390,36.51,CURRENT
28853,2026-03-31,301669,119.34,CURRENT
28854,2026-03-31,300351,71.0,CURRENT
