customer_id,customer_name,billing_state,active_flag,created_date
101622,Martinez Group,NC,1,2020-01-17
101623,"Humphrey, Obrien and Lambert",NC,1,2024-07-14
101624,Robles Ltd,NC,1,2021-03-18
101625,Zimmerman Ltd,FL,1,2022-02-01
101626,Braun-Rivera,GA,0,2020-05-22
101627,Cruz-Hall,GA,1,2024-07-21
101628,Mccoy and Sons,GA,1,2021-04-03
101629,Smith-Joseph,NC,1,2021-05-06
101630,"Perez, Flores and Watson",SC,1,2021-02-15
101631,Mcguire-Monroe,SC,1,2023-04-21
101632,"Richards, Hernandez and Barnes",TN,1,2020-07-03
101633,Francis Inc,NC,1,2025-04-18
101634,"Zhang, Cook and Harper",SC,1,2025-03-19
101635,Hanson Group,NC,0,2020-01-21
101636,Buchanan Inc,NC,1,2024-05-10
101637,Hart-Olsen,NC,1,2020-03-28
101638,Thompson Inc,SC,1,2020-05-11
101639,Hayes-George,SC,1,2022-10-10
101640,"Solomon, Robinson and Aguirre",NC,1,2024-08-18
101641,Owen Group,NC,1,2021-07-30
101642,Franklin-Randolph,VA,1,2025-12-01
101643,Munoz-Crawford,NC,1,2021-10-11
101644,Ferguson-Martinez,FL,1,2022-07-25
101645,Frederick-Edwards,TN,1,2023-07-12
101646,Butler-Alexander,SC,1,2019-12-18
101647,"Sparks, Cisneros and Carter",NC,1,2020-12-20
101648,Mcbride and Sons,VA,1,2022-09-25
101649,Hicks-Soto,SC,1,2025-12-19
101650,"Harris, Patton and Cole",SC,1,2019-11-13
101651,"Shaffer, Anderson and Hale",SC,1,2023-04-27
101652,"Cervantes, Simmons and Rivera",NC,1,2023-07-16
101653,"Brooks, Perkins and Haynes",FL,1,2019-07-28
101654,Walker Group,VA,0,2020-11-27
101655,Scott-Barajas,NC,1,2020-09-23
101656,Green-Fernandez,NC,1,2025-05-10
101657,Ward-Wood,VA,1,2024-05-30
101658,Gomez-Johnson,SC,1,2023-11-24
101659,"Herring, Rodriguez and Jones",NC,1,2024-09-13
101660,Smith Ltd,FL,1,2020-05-02
101661,"Washington, Garcia and Martin",NC,1,2019-06-08
101662,"Joyce, Morales and Briggs",SC,1,2023-11-16
101663,"Newton, Sanchez and Wilson",SC,1,2019-08-20
101664,Thomas LLC,NC,1,2020-12-15
101665,Smith-Coleman,NC,1,2024-08-17
101666,Baker-Castaneda,VA,1,2021-04-16
101667,Henry-York,SC,1,2019-02-04
101668,Flynn Ltd,NC,1,2021-06-18
101669,Nolan-Anderson,NC,1,2020-05-14
101670,"Ortiz, Castillo and Williams",TN,1,2024-12-12
101671,Vargas-Roberts,SC,1,2020-10-15
101672,Russell PLC,NC,1,2024-01-24
101673,Martinez Inc,SC,1,2022-07-20
101674,Dyer LLC,SC,1,2025-06-30
101675,"Ali, Montgomery and Scott",NC,1,2020-05-19
101676,"Harris, King and Logan",TN,1,2023-12-06
101677,"Mclaughlin, Thompson and Williams",NC,1,2019-04-07
101678,"Campbell, Smith and Williams",NC,1,2022-04-05
101679,Young-Garcia,GA,1,2021-08-24
101680,Sanchez-Stewart,SC,0,2023-08-20
101681,Mccann-Rhodes,GA,1,2022-09-09
101682,"Miller, Santiago and Johnson",SC,1,2020-09-22
101683,Parrish-Cervantes,NC,1,2019-05-21
101684,Lewis-Flores,SC,1,2020-07-31
101685,Ayala-Ferguson,TN,1,2023-01-26
101686,Ortiz-Becker,SC,1,2023-12-16
101687,Elliott LLC,NC,1,2022-05-16
101688,Smith and Sons,FL,1,2023-05-21
101689,"Walker, Alexander and Woods",SC,1,2023-10-21
101690,King-Sanchez,NC,1,2025-01-05
101691,Smith-Vang,VA,1,2022-10-17
101692,"House, Brown and Russell",TN,0,2025-05-02
101693,Wilson Ltd,TN,1,2020-03-17
101694,"Gonzalez, Paul and Kaufman",SC,1,2023-05-14
101695,"Pacheco, Smith and Castillo",NC,1,2019-03-17
101696,Mccormick-Underwood,GA,1,2025-02-08
101697,"Shelton, Williams and Martin",NC,1,2025-07-11
101698,"Sanchez, Erickson and Trujillo",SC,1,2019-11-28
101699,Hubbard and Sons,NC,1,2024-11-13
101700,Garcia-Bennett,GA,1,2023-09-14
101701,Rodriguez-Smith,NC,1,2022-12-30
101702,Hernandez Inc,VA,1,2025-10-08
101703,"Butler, Walker and Santos",NC,1,2021-08-22
101704,Hughes PLC,NC,1,2024-05-19
101705,Hughes Group,SC,1,2021-06-13
101706,"Edwards, Woods and Roth",NC,1,2019-02-09
101707,"Hayes, Huff and Rose",NC,1,2025-12-06
101708,Shepherd-Williams,NC,1,2019-10-16
101709,Rodgers-Bauer,NC,1,2024-04-29
101710,"Green, Chapman and Vargas",SC,1,2019-05-22
101711,Sanders-Brown,FL,1,2020-02-12
101712,West Group,NC,1,2024-02-10
101713,Martinez-Buchanan,NC,1,2021-05-04
101714,Lawson-Humphrey,NC,1,2021-12-30
101715,"Garcia, Cooper and Perez",NC,1,2021-09-15
101716,"Hartman, Hernandez and Stephens",NC,1,2020-07-24
101717,Jimenez-Allison,NC,1,2022-10-26
101718,"Harris, Smith and Gray",NC,1,2021-11-16
101719,Ortega LLC,NC,1,2019-01-09
101720,"Kelley, James and Cook",GA,1,2019-06-12
101721,"Smith, Powell and Rodriguez",SC,0,2019-06-05
101722,Williams-Porter,SC,1,2023-04-09
101723,Turner LLC,FL,1,2025-01-19
101724,Bolton LLC,NC,1,2023-07-24
101725,"Murphy, Trujillo and Moore",FL,1,2025-03-27
101726,Webb Group,SC,0,2021-01-07
101727,Serrano Group,GA,1,2021-07-10
101728,Taylor LLC,FL,1,2024-12-25
101729,Riley Inc,TN,1,2019-05-01
101730,"Cannon, Diaz and Valdez",TN,1,2019-10-03
101731,Soto-Sutton,NC,1,2021-05-25
101732,Hernandez Inc,NC,1,2024-03-09
101733,Lee-Hodges,NC,1,2019-03-21
101734,Taylor PLC,NC,1,2022-09-14
101735,Vincent-Johnson,TN,1,2021-01-12
101736,Cox-Jackson,NC,1,2023-12-03
101737,"Robertson, Andrews and Hampton",VA,1,2024-07-05
101738,Wilkerson Ltd,VA,1,2019-06-10
101739,"Hart, Sullivan and Dyer",NC,1,2022-09-25
101740,Patel PLC,GA,1,2025-02-26
101741,Shaffer and Sons,NC,1,2021-11-10
101742,Steele-Mcdonald,VA,1,2019-03-10
101743,Moore Inc,NC,1,2024-08-28
101744,"Beck, Morales and Thomas",SC,1,2022-05-02
101745,Mcbride-Green,SC,1,2020-09-21
101746,Glass-Williams,SC,1,2025-02-03
101747,Gutierrez Ltd,TN,1,2020-04-15
101748,"Cruz, Stephens and Lucas",NC,1,2022-04-21
101749,"English, Miller and Webster",SC,1,2024-07-26
101750,"Williams, Campos and Shaw",GA,1,2025-07-16
101751,Lopez LLC,SC,1,2023-12-27
101752,"Nelson, Perry and Hall",NC,1,2019-04-19
101753,Morrison and Sons,SC,1,2021-12-13
101754,Hamilton Ltd,NC,1,2024-12-11
101755,"Black, Weaver and Caldwell",VA,1,2023-11-27
101756,Nelson-Hartman,SC,1,2020-09-26
101757,Robinson Group,VA,1,2022-10-16
101758,Lopez LLC,TN,1,2019-02-19
101759,"Ferrell, Morris and Brooks",SC,1,2024-09-13
101760,Morris Ltd,NC,1,2019-06-10
101761,Washington-Jackson,NC,1,2024-11-19
101762,Jones Ltd,TN,1,2020-09-03
101763,Hernandez-Cruz,NC,1,2021-03-21
101764,"Garcia, Fuller and Mckinney",NC,1,2019-01-09
101765,Wong Group,NC,1,2022-06-08
101766,Perry-Dunn,NC,1,2019-09-15
101767,Harrison Ltd,NC,1,2025-08-11
101768,Sanchez PLC,TN,1,2024-06-15
101769,Scott PLC,GA,1,2023-10-18
101770,Gray Ltd,NC,1,2024-04-21
101771,"Contreras, Owen and Schmitt",SC,1,2021-12-03
101772,Callahan-Sims,NC,1,2021-09-30
101773,Wong Inc,NC,1,2020-05-31
101774,Jacobs Inc,FL,0,2022-12-05
101775,"Lucas, Martinez and Hill",TN,1,2024-09-19
101776,"Lynch, Vazquez and Garcia",SC,1,2020-02-27
101777,Williams Ltd,GA,1,2020-04-22
101778,"Donaldson, Woods and Holland",NC,1,2022-08-03
101779,Allen PLC,NC,1,2019-05-01
101780,Glover Ltd,NC,1,2023-03-02
101781,Myers Group,NC,1,2023-07-08
101782,Hanson and Sons,GA,1,2024-04-11
101783,Boyd Ltd,NC,1,2020-10-14
101784,Myers Ltd,FL,1,2024-06-10
101785,Nichols-Newton,NC,1,2022-08-07
101786,Sampson-Wilkinson,NC,1,2022-09-14
101787,Powell-Alvarez,VA,1,2019-09-04
101788,Hines Inc,VA,0,2022-02-20
101789,Frazier-Gonzalez,TN,1,2020-05-09
101790,"Hudson, Thompson and Glenn",NC,1,2024-11-22
101791,"Watkins, Gomez and Thompson",SC,1,2023-01-31
101792,"Hawkins, Andrade and Wilson",FL,0,2024-08-28
101793,Wilkerson LLC,SC,1,2023-08-01
101794,"Bean, Kirk and Hughes",VA,1,2020-01-10
101795,Shea LLC,NC,1,2025-11-13
101796,Hudson Group,NC,1,2024-08-17
101797,Figueroa-Carroll,FL,1,2025-11-20
101798,Williams-Taylor,NC,1,2020-08-28
101799,"Robinson, Smith and Gonzalez",VA,1,2021-08-01
101800,Green-Moore,SC,0,2021-12-09
101801,Brown Inc,NC,1,2020-01-06
101802,Nielsen Group,SC,1,2020-02-07
101803,"Wagner, Mcintosh and Chapman",GA,1,2019-01-04
101804,"Brewer, Harris and Owens",SC,1,2025-09-11
101805,Fields and Sons,SC,1,2021-10-16
101806,"King, Nelson and Saunders",NC,1,2019-12-21
101807,Bridges Group,TN,1,2025-10-29
101808,Singleton-Gonzalez,TN,1,2025-05-30
101809,"Decker, Navarro and Stewart",SC,1,2019-04-20
101810,Gray-Reed,SC,0,2021-01-30
101811,Nelson Ltd,GA,1,2023-09-13
101812,Moody Inc,GA,1,2024-03-04
101813,"Macias, Mason and Rosales",NC,1,2023-10-27
101814,Russell and Sons,NC,1,2025-03-25
101815,"Steele, Hall and Blair",NC,1,2023-12-21
101816,Brown-Torres,NC,1,2021-03-21
101817,Cooper-Castillo,NC,1,2025-11-13
101818,Levine-Calderon,NC,1,2020-07-25
101819,Nicholson-Page,FL,1,2024-10-13
101820,"Fuentes, Baker and Reeves",VA,1,2023-07-19
101821,"Russell, Gonzalez and Rodriguez",GA,1,2022-06-04
101822,Frost-Bryant,NC,1,2021-08-16
101823,Johnson Ltd,VA,1,2025-05-17
101824,Raymond-Allen,VA,0,2025-01-12
101825,Stevenson-Hamilton,NC,1,2025-04-26
101826,"Carlson, Miller and Moss",NC,1,2020-11-16
101827,"Reyes, Curry and Nelson",NC,1,2023-12-08
101828,"Jenkins, Francis and Mitchell",NC,1,2023-05-23
101829,Joyce-Dean,NC,1,2023-02-13
101830,Ramsey-Garner,VA,1,2024-06-10
101831,Montes Group,NC,1,2020-07-03
101832,Proctor-Oneill,NC,1,2023-06-02
101833,Taylor Ltd,NC,0,2024-03-18
101834,"Oliver, Ortega and Potts",NC,1,2025-05-25
101835,Newman-Espinoza,VA,1,2025-03-10
101836,Evans-Rodriguez,SC,1,2023-09-15
101837,Griffin Group,TN,1,2023-06-26
101838,Lowery-Ramos,VA,1,2023-07-07
101839,Gomez Inc,TN,0,2019-05-16
101840,"Morgan, Wise and Mendoza",VA,1,2024-10-02
101841,"Roberts, Bryant and Humphrey",VA,1,2019-01-06
101842,Morales Ltd,VA,1,2024-09-20
101843,"Rodriguez, Price and Hall",TN,1,2021-09-01
101844,Young-Gutierrez,SC,1,2020-10-13
101845,"Dixon, Cordova and Cox",FL,1,2023-06-28
101846,"Roberts, Wiggins and Rice",SC,1,2022-07-22
101847,Smith Ltd,NC,1,2025-11-17
101848,"Thomas, Henry and Whitney",SC,1,2019-04-22
101849,Arnold-Santiago,NC,1,2023-01-31
101850,Williams-Peters,GA,1,2021-12-03
101851,Williams-Kim,NC,1,2020-01-12
101852,"Davis, Dunn and Hawkins",NC,1,2019-01-30
101853,Merritt PLC,TN,1,2019-12-01
101854,"Ray, Mann and Collins",VA,1,2024-04-19
101855,"Wells, Williams and Cook",NC,1,2025-10-12
101856,Jones LLC,NC,1,2019-07-25
101857,"Price, Turner and Richmond",FL,1,2025-01-21
101858,Lopez LLC,NC,0,2022-10-13
101859,Wall and Sons,SC,1,2023-04-04
101860,Parker-Butler,SC,1,2020-03-13
101861,Anderson LLC,NC,1,2020-12-04
101862,"Stokes, Hernandez and Bentley",NC,1,2022-08-02
101863,Campbell LLC,NC,1,2023-01-03
101864,Lawrence-Hogan,VA,1,2020-01-02
101865,"Reid, Torres and Campbell",VA,1,2020-08-17
101866,Johnson Group,NC,1,2020-09-11
101867,"Watts, Bender and Rangel",NC,1,2023-04-16
101868,Mercado Ltd,NC,1,2020-06-17
101869,"Johnson, Sanchez and Lopez",VA,0,2023-06-20
101870,Elliott Inc,NC,1,2020-02-02
101871,Parsons-Clayton,SC,0,2024-05-22
101872,"Collins, Jones and Warren",FL,1,2024-04-24
101873,"Jones, Spence and Poole",SC,1,2025-11-04
101874,"Werner, Gardner and Sanchez",NC,1,2023-05-19
101875,Arnold-Nelson,TN,1,2024-01-04
101876,Griffin and Sons,NC,1,2023-09-09
101877,Allison-Miller,FL,1,2023-12-13
101878,Pace-Carpenter,FL,1,2023-06-07
101879,Sheppard LLC,GA,1,2020-01-16
101880,"Webb, Hanson and Carson",SC,1,2020-04-30
101881,Wright-Horton,NC,1,2021-08-01
101882,Wright LLC,NC,1,2023-03-20
101883,"Perry, Hamilton and Duncan",SC,1,2023-07-09
101884,Johnson-Schmidt,SC,1,2022-08-06
101885,Munoz-Riley,NC,1,2022-08-23
101886,"Ponce, Rodriguez and Campbell",NC,1,2024-10-10
101887,Ramsey-Knight,NC,1,2025-06-10
101888,"Kim, Johnson and Williams",VA,1,2022-05-02
101889,Lee-Long,TN,1,2019-07-04
101890,Johnson-Brown,NC,1,2019-12-25
101891,Green Group,SC,1,2020-07-19
101892,Lopez Inc,NC,1,2021-05-08
101893,Black Inc,NC,1,2025-12-27
101894,Brooks and Sons,GA,1,2022-08-23
101895,Diaz-Leonard,VA,1,2019-12-13
101896,"Walker, James and Jones",VA,1,2023-11-24
101897,Bell-Horton,NC,1,2019-05-19
101898,"Patton, Murphy and Simmons",NC,1,2025-06-27
101899,"Rodriguez, Floyd and Schultz",NC,0,2019-01-09
101900,Edwards-Burton,NC,0,2021-03-02
101901,Porter Ltd,FL,1,2019-04-24
101902,Mullen and Sons,VA,1,2023-10-08
101903,Strong-Robinson,VA,1,2025-11-18
101904,"Clark, Goodman and Taylor",NC,1,2023-04-03
101905,"Lopez, Miller and Holden",GA,1,2024-12-22
101906,Perez and Sons,SC,1,2020-11-30
101907,"Daniels, Boyd and Murray",NC,1,2023-10-06
101908,Adams Inc,NC,1,2024-08-15
101909,Nash-Brown,NC,0,2022-06-06
101910,Elliott LLC,VA,1,2021-10-31
101911,"Moreno, Sullivan and Mason",NC,1,2024-02-16
101912,Rasmussen-Wood,NC,0,2023-06-20
101913,"Whitaker, Kim and Sanders",VA,1,2025-08-17
101914,Gould and Sons,SC,1,2020-11-15
101915,Shah LLC,NC,1,2019-09-03
101916,Andrews Group,SC,1,2020-03-14
101917,"Newton, Russell and Lopez",NC,1,2024-11-05
101918,"Jones, Jackson and Hernandez",NC,1,2019-08-23
101919,"Snow, Woodard and Fisher",NC,1,2019-01-12
101920,Bradley-Evans,FL,0,2023-12-04
101921,Smith-Garrett,VA,1,2022-02-21
101922,Hernandez-Soto,SC,1,2024-07-30
101923,Walker-Price,VA,1,2024-07-28
101924,Mitchell Ltd,NC,1,2022-12-02
101925,Lucero Group,NC,1,2023-10-27
101926,Dixon-Ochoa,TN,0,2023-06-22
101927,Soto Group,NC,1,2019-02-16
101928,"Bush, Walsh and Walton",NC,1,2022-04-27
101929,Robinson and Sons,NC,1,2019-12-13
101930,Shepherd PLC,NC,0,2024-02-12
101931,"Krueger, Archer and Miranda",VA,1,2020-09-29
101932,"Perez, Gonzalez and Knox",FL,0,2024-06-27
101933,Dalton and Sons,VA,0,2022-09-07
101934,"Ward, Jimenez and Taylor",NC,1,2024-03-23
101935,Gonzales Inc,NC,1,2022-11-01
101936,Rodriguez and Sons,GA,1,2022-09-07
101937,"Morgan, Foster and Benjamin",SC,1,2023-10-07
101938,Bennett and Sons,GA,1,2023-07-20
101939,"Coffey, Chapman and Brown",NC,1,2020-02-09
101940,Patterson PLC,TN,1,2019-07-06
101941,"Nelson, Moore and Coleman",NC,1,2021-04-22
101942,Pineda-Harris,VA,1,2021-05-28
101943,"Jennings, Ward and Johnson",NC,1,2023-12-22
101944,Bauer-Henry,NC,1,2025-12-08
101945,"Garcia, Grant and Stewart",VA,1,2022-08-01
101946,"Taylor, Robinson and Weber",VA,1,2022-05-31
101947,Flores-Frank,VA,1,2019-06-08
101948,Perez-Hill,NC,1,2025-11-16
101949,"Salazar, Carroll and Rich",NC,1,2019-07-07
101950,Vasquez and Sons,NC,1,2023-12-21
101951,Burnett Group,NC,1,2024-02-08
101952,Silva and Sons,SC,1,2021-08-21
101953,Martin PLC,NC,1,2021-12-02
101954,Williams Ltd,NC,0,2021-06-26
101955,Glass-Sandoval,GA,1,2020-04-15
101956,"Pitts, Hill and Matthews",NC,1,2020-10-14
101957,Williams LLC,VA,1,2020-08-30
101958,"Collins, Washington and Turner",VA,1,2024-06-14
101959,Davenport Inc,GA,1,2020-09-28
101960,Smith LLC,NC,1,2025-05-08
101961,Davis-Shannon,NC,1,2024-08-05
101962,Kane-Howard,NC,1,2024-06-17
101963,Valdez-Snyder,NC,0,2025-10-08
101964,"Torres, Taylor and Brown",NC,1,2023-11-18
101965,Taylor-Cohen,NC,1,2022-10-13
101966,Mills-Owens,GA,0,2025-08-25
101967,Gibson Inc,NC,1,2024-09-26
101968,Wolf and Sons,NC,1,2021-09-14
101969,"Smith, Green and Cisneros",GA,1,2020-07-29
101970,Williams and Sons,NC,1,2021-06-15
101971,Banks LLC,NC,1,2025-08-29
101972,"Scott, Taylor and Roman",NC,1,2025-03-01
101973,Rodriguez-Obrien,VA,1,2025-02-26
101974,"Parsons, Stokes and Kim",NC,1,2024-06-19
101975,"Garcia, Rosario and Harris",VA,1,2020-05-18
101976,"Moore, Newman and Tyler",TN,1,2022-12-18
101977,Mendoza-Pineda,NC,1,2020-03-07
101978,Molina Inc,SC,1,2020-12-25
101979,Wilkerson-Fernandez,FL,1,2023-05-05
101980,Calhoun Ltd,NC,1,2020-10-05
101981,Gamble-Griffin,TN,1,2021-07-27
101982,Goodwin Inc,TN,1,2023-11-24
101983,Reynolds Inc,VA,1,2022-05-12
101984,"Johnson, Blackwell and Malone",FL,1,2022-11-09
101985,"Rodriguez, Kim and Jones",NC,1,2023-03-07
101986,"Ortiz, Brown and Santos",NC,1,2022-01-02
101987,Sandoval and Sons,NC,1,2025-09-19
101988,Wolfe Inc,VA,1,2022-06-25
101989,Reid PLC,NC,1,2019-03-17
101990,Williams and Sons,FL,1,2023-04-03
101991,"Reed, Valdez and Turner",SC,1,2020-08-24
101992,Lester Group,SC,1,2019-08-14
101993,Montgomery-Parker,TN,1,2023-04-29
101994,"Irwin, George and Robinson",VA,1,2025-07-01
101995,Schultz-Weaver,NC,1,2020-09-19
101996,Vasquez and Sons,NC,1,2019-05-27
101997,Garcia Group,SC,1,2023-06-06
101998,James LLC,VA,1,2022-06-26
101999,Martin Inc,VA,1,2022-11-17
102000,"Scott, Diaz and Garrett",NC,1,2019-02-02
