work_order_id,service_location_id,service_type_id,created_timestamp,status,priority,reported_channel
403224,300132,2,2026-03-13 14:35:54,COMPLETED,Routine,Technician
403225,300265,11,2026-03-13 17:48:07,COMPLETED,Priority,Mobile
403226,301426,7,2026-03-13 22:18:04,COMPLETED,Routine,Web
403227,300557,10,2026-03-14 05:45:49,COMPLETED,Emergency,Phone
403228,301586,8,2026-03-14 08:19:27,COMPLETED,Routine,Technician
403229,300430,3,2026-03-14 15:27:09,COMPLETED,Routine,Mobile
403230,301768,2,2026-03-14 16:54:22,COMPLETED,Priority,Web
403231,300247,2,2026-03-14 18:28:09,COMPLETED,Priority,Phone
403232,300849,6,2026-03-14 19:05:07,COMPLETED,Routine,Web
403233,301349,3,2026-03-14 20:49:47,OPEN,Routine,Phone
403234,300225,1,2026-03-14 22:38:27,COMPLETED,Routine,Phone
403235,300177,12,2026-03-15 02:37:18,COMPLETED,Emergency,Web
403236,300657,1,2026-03-15 06:34:38,COMPLETED,Priority,Mobile
403237,300026,7,2026-03-15 10:35:29,OPEN,Routine,Mobile
403238,300153,9,2026-03-15 17:37:17,COMPLETED,Routine,Technician
403239,300070,9,2026-03-16 00:11:43,COMPLETED,Routine,Technician
403240,301387,7,2026-03-16 01:06:32,COMPLETED,Routine,Mobile
403241,301448,2,2026-03-16 01:20:51,COMPLETED,Routine,Phone
403242,300092,4,2026-03-16 01:28:59,COMPLETED,Priority,Mobile
403243,300453,6,2026-03-16 11:00:04,COMPLETED,Routine,Web
403244,300939,12,2026-03-16 11:42:49,COMPLETED,Routine,Web
403245,301145,12,2026-03-16 13:48:12,COMPLETED,Routine,Phone
403246,300050,4,2026-03-16 15:41:19,COMPLETED,Routine,Web
403247,300992,10,2026-03-16 16:33:57,COMPLETED,Routine,Mobile
403248,300996,10,2026-03-16 16:37:50,COMPLETED,Routine,Phone
403249,301045,2,2026-03-16 21:02:57,COMPLETED,Routine,Phone
403250,300294,3,2026-03-16 22:25:34,COMPLETED,Routine,Phone
403251,301432,12,2026-03-17 01:10:25,COMPLETED,Routine,Phone
403252,301348,4,2026-03-17 06:00:07,COMPLETED,Priority,Technician
403253,300103,10,2026-03-17 06:39:44,COMPLETED,Routine,Web
403254,301709,12,2026-03-17 10:33:56,COMPLETED,Routine,Phone
403255,301293,8,2026-03-17 11:10:10,COMPLETED,Routine,Phone
403256,300809,1,2026-03-17 11:35:25,COMPLETED,Routine,Web
403257,301266,8,2026-03-17 16:17:10,COMPLETED,Routine,Web
403258,300207,4,2026-03-18 01:09:39,COMPLETED,Routine,Phone
403259,300623,11,2026-03-18 02:22:07,COMPLETED,Routine,Phone
403260,300763,10,2026-03-18 08:45:19,COMPLETED,Routine,Technician
403261,300211,7,2026-03-18 12:14:35,COMPLETED,Routine,Web
403262,300799,12,2026-03-18 15:46:34,COMPLETED,Routine,Web
403263,300013,3,2026-03-18 16:09:04,COMPLETED,Routine,Mobile
403264,301213,2,2026-03-19 12:51:08,COMPLETED,Routine,Mobile
403265,301410,12,2026-03-19 14:43:40,COMPLETED,Routine,Phone
403266,301643,10,2026-03-19 18:07:57,COMPLETED,Routine,Technician
403267,300917,4,2026-03-20 04:34:52,COMPLETED,Routine,Web
403268,300227,6,2026-03-20 09:42:13,COMPLETED,Priority,Web
403269,300438,4,2026-03-20 10:07:17,COMPLETED,Routine,Phone
403270,301215,3,2026-03-20 11:16:01,COMPLETED,Routine,Technician
403271,301419,1,2026-03-20 12:26:18,COMPLETED,Emergency,Phone
403272,301713,6,2026-03-20 17:59:54,COMPLETED,Routine,Phone
403273,300241,10,2026-03-21 12:39:16,COMPLETED,Routine,Phone
403274,300900,4,2026-03-21 13:52:13,COMPLETED,Routine,Phone
403275,301534,9,2026-03-21 19:32:28,COMPLETED,Routine,Web
403276,301093,5,2026-03-22 05:33:35,COMPLETED,Routine,Mobile
403277,300607,5,2026-03-22 05:38:50,OPEN,Routine,Phone
403278,300977,7,2026-03-23 19:14:33,COMPLETED,Routine,Web
403279,301370,9,2026-03-23 19:59:52,COMPLETED,Priority,Web
403280,301612,2,2026-03-24 01:27:25,COMPLETED,Emergency,Phone
403281,301665,12,2026-03-24 06:00:56,COMPLETED,Priority,Web
403282,300806,6,2026-03-24 07:17:01,CANCELLED,Routine,Mobile
403283,300790,9,2026-03-24 15:24:08,COMPLETED,Routine,Mobile
403284,301175,10,2026-03-24 16:09:44,COMPLETED,Routine,Phone
403285,300224,1,2026-03-24 17:37:34,COMPLETED,Routine,Web
403286,301209,7,2026-03-24 18:28:03,COMPLETED,Priority,Mobile
403287,300975,3,2026-03-25 02:51:03,COMPLETED,Routine,Technician
403288,300391,10,2026-03-25 04:14:10,COMPLETED,Priority,Phone
403289,301410,7,2026-03-25 07:34:45,COMPLETED,Routine,Phone
403290,300308,1,2026-03-25 07:45:10,OPEN,Routine,Phone
403291,301297,3,2026-03-25 09:21:19,COMPLETED,Routine,Phone
403292,300860,5,2026-03-25 17:39:28,COMPLETED,Routine,Phone
403293,300260,5,2026-03-25 20:13:52,OPEN,Routine,Web
403294,300966,10,2026-03-26 02:13:29,COMPLETED,Routine,Mobile
403295,300369,8,2026-03-26 05:50:59,COMPLETED,Routine,Technician
403296,301142,10,2026-03-26 07:19:34,COMPLETED,Routine,Technician
403297,300261,11,2026-03-26 10:21:37,COMPLETED,Routine,Web
403298,301056,1,2026-03-26 15:04:08,COMPLETED,Routine,Phone
403299,300513,9,2026-03-26 17:10:54,COMPLETED,Routine,Phone
403300,301530,7,2026-03-26 20:23:05,COMPLETED,Priority,Web
403301,301500,9,2026-03-26 20:57:29,COMPLETED,Routine,Phone
403302,301008,9,2026-03-26 21:10:50,COMPLETED,Routine,Web
403303,301452,1,2026-03-26 22:24:26,COMPLETED,Routine,Technician
403304,300883,8,2026-03-27 05:30:07,COMPLETED,Routine,Web
403305,300196,10,2026-03-27 07:13:48,CANCELLED,Priority,Phone
403306,301404,2,2026-03-27 23:16:38,COMPLETED,Routine,Phone
403307,301487,5,2026-03-27 23:46:32,COMPLETED,Routine,Web
403308,301680,1,2026-03-28 02:33:32,COMPLETED,Priority,Phone
403309,300479,6,2026-03-28 08:17:30,COMPLETED,Routine,Mobile
403310,301205,8,2026-03-28 11:00:31,COMPLETED,Routine,Web
403311,300669,7,2026-03-28 13:14:19,COMPLETED,Routine,Technician
403312,300491,8,2026-03-28 16:49:21,OPEN,Priority,Phone
403313,300182,10,2026-03-28 18:20:50,COMPLETED,Routine,Phone
403314,300547,9,2026-03-28 19:06:20,COMPLETED,Routine,Phone
403315,300655,3,2026-03-28 19:40:58,COMPLETED,Routine,Phone
403316,301786,10,2026-03-28 20:22:55,COMPLETED,Routine,Phone
403317,300239,6,2026-03-28 22:42:10,COMPLETED,Routine,Phone
403318,300484,2,2026-03-28 22:46:27,COMPLETED,Priority,Phone
403319,300554,12,2026-03-29 00:34:36,COMPLETED,Routine,Web
403320,301245,11,2026-03-29 01:25:30,COMPLETED,Priority,Phone
403321,300728,10,2026-03-29 03:16:14,COMPLETED,Priority,Phone
403322,300346,11,2026-03-29 22:45:01,OPEN,Priority,Web
403323,301751,6,2026-03-30 00:41:23,CANCELLED,Priority,Phone
403324,301695,12,2026-03-30 02:22:15,COMPLETED,Routine,Mobile
403325,300880,1,2026-03-30 05:22:17,COMPLETED,Priority,Phone
403326,300388,7,2026-03-30 12:09:55,CANCELLED,Routine,Web
403327,300575,12,2026-03-30 15:33:20,COMPLETED,Priority,Mobile
403328,301071,6,2026-03-31 01:58:54,COMPLETED,Priority,Phone
403329,300301,8,2026-03-31 08:57:01,COMPLETED,Priority,Phone
403330,301343,5,2026-03-31 10:09:31,COMPLETED,Routine,Web
403331,301184,8,2026-03-31 23:55:50,COMPLETED,Routine,Phone
403332,301045,8,2026-04-01 04:05:00,OPEN,Routine,Phone
403333,301640,7,2026-04-01 05:31:16,COMPLETED,Routine,Phone
403334,301525,10,2026-04-01 05:42:36,OPEN,Routine,Phone
403335,300464,8,2026-04-01 05:52:36,COMPLETED,Routine,Phone
403336,300328,10,2026-04-01 07:24:43,OPEN,Routine,Web
403337,300682,8,2026-04-01 08:26:35,OPEN,Routine,Phone
403338,301417,6,2026-04-01 11:19:30,COMPLETED,Routine,Mobile
403339,301130,8,2026-04-01 13:33:50,COMPLETED,Routine,Phone
403340,300554,5,2026-04-01 17:57:11,COMPLETED,Routine,Phone
403341,300446,1,2026-04-01 22:29:19,COMPLETED,Priority,Web
403342,301068,12,2026-04-01 22:59:38,COMPLETED,Routine,Phone
403343,301438,5,2026-04-02 05:31:57,COMPLETED,Routine,Web
403344,301497,4,2026-04-02 12:15:05,OPEN,Routine,Phone
403345,300932,7,2026-04-02 12:21:34,COMPLETED,Routine,Phone
403346,301408,11,2026-04-02 14:06:51,COMPLETED,Routine,Phone
403347,301726,6,2026-04-02 16:17:19,COMPLETED,Priority,Technician
403348,300082,2,2026-04-02 21:01:42,COMPLETED,Routine,Mobile
403349,300539,11,2026-04-03 03:58:11,CANCELLED,Routine,Mobile
403350,301225,10,2026-04-03 05:47:16,COMPLETED,Priority,Mobile
403351,300546,2,2026-04-03 09:01:19,COMPLETED,Routine,Phone
403352,301009,1,2026-04-03 09:43:31,COMPLETED,Routine,Phone
403353,301710,8,2026-04-03 19:27:24,CANCELLED,Emergency,Phone
403354,301395,2,2026-04-03 19:49:10,COMPLETED,Routine,Phone
403355,301331,2,2026-04-03 23:46:50,COMPLETED,Priority,Web
403356,300622,4,2026-04-04 02:05:51,COMPLETED,Priority,Web
403357,300706,8,2026-04-04 02:54:02,COMPLETED,Routine,Technician
403358,300797,3,2026-04-04 06:10:51,COMPLETED,Routine,Phone
403359,300834,6,2026-04-04 07:22:50,COMPLETED,Routine,Phone
403360,300993,12,2026-04-04 15:36:06,COMPLETED,Routine,Mobile
403361,301148,3,2026-04-04 16:12:28,CANCELLED,Routine,Phone
403362,300149,2,2026-04-04 16:43:10,CANCELLED,Priority,Mobile
403363,300564,2,2026-04-04 17:17:34,OPEN,Routine,Mobile
403364,300797,4,2026-04-05 04:21:28,COMPLETED,Routine,Web
403365,300975,9,2026-04-05 17:56:37,COMPLETED,Routine,Phone
403366,300565,5,2026-04-05 20:31:58,COMPLETED,Routine,Phone
403367,300521,12,2026-04-05 21:49:02,COMPLETED,Routine,Phone
403368,300207,10,2026-04-06 00:11:45,OPEN,Emergency,Phone
403369,300968,12,2026-04-06 10:46:46,COMPLETED,Routine,Mobile
403370,301227,10,2026-04-06 11:18:51,COMPLETED,Routine,Technician
403371,301084,10,2026-04-06 12:34:40,COMPLETED,Routine,Phone
403372,301208,1,2026-04-06 12:48:53,COMPLETED,Routine,Web
403373,300386,5,2026-04-06 14:48:16,OPEN,Emergency,Mobile
403374,300209,8,2026-04-06 17:29:16,COMPLETED,Priority,Technician
403375,300307,11,2026-04-06 23:14:32,OPEN,Routine,Phone
403376,301033,3,2026-04-07 02:12:53,COMPLETED,Routine,Technician
403377,300635,8,2026-04-07 03:03:34,COMPLETED,Routine,Phone
403378,301408,11,2026-04-07 03:15:54,COMPLETED,Routine,Web
403379,300608,7,2026-04-07 05:09:54,CANCELLED,Priority,Phone
403380,300077,8,2026-04-07 07:14:52,COMPLETED,Routine,Web
403381,300531,7,2026-04-07 07:33:28,COMPLETED,Priority,Mobile
403382,300010,9,2026-04-07 11:43:49,COMPLETED,Routine,Mobile
403383,301526,1,2026-04-07 12:08:42,COMPLETED,Priority,Phone
403384,301207,3,2026-04-07 14:22:38,COMPLETED,Routine,Mobile
403385,300831,12,2026-04-07 17:04:01,COMPLETED,Routine,Phone
403386,300605,8,2026-04-07 19:37:29,COMPLETED,Routine,Web
403387,301342,6,2026-04-08 08:50:23,COMPLETED,Priority,Technician
403388,300161,9,2026-04-08 08:56:36,OPEN,Routine,Phone
403389,301169,6,2026-04-08 12:16:24,COMPLETED,Routine,Mobile
403390,301770,1,2026-04-08 13:56:40,COMPLETED,Routine,Phone
403391,300925,12,2026-04-08 19:32:27,COMPLETED,Routine,Web
403392,301005,5,2026-04-08 21:03:30,COMPLETED,Priority,Mobile
403393,300749,9,2026-04-08 22:30:46,COMPLETED,Priority,Phone
403394,301292,5,2026-04-09 01:55:48,COMPLETED,Routine,Phone
403395,300480,9,2026-04-09 03:32:23,COMPLETED,Routine,Mobile
403396,301734,4,2026-04-09 09:21:29,COMPLETED,Priority,Phone
403397,300274,12,2026-04-09 10:27:24,COMPLETED,Routine,Technician
403398,301049,3,2026-04-09 11:38:21,COMPLETED,Routine,Phone
403399,300266,3,2026-04-09 12:30:33,COMPLETED,Routine,Phone
403400,300332,1,2026-04-09 15:25:41,COMPLETED,Emergency,Mobile
403401,300578,10,2026-04-09 15:40:57,COMPLETED,Routine,Phone
403402,301295,11,2026-04-09 17:28:00,COMPLETED,Routine,Phone
403403,301247,4,2026-04-09 20:05:04,COMPLETED,Routine,Web
403404,301290,4,2026-04-10 03:29:10,COMPLETED,Emergency,Technician
403405,301431,3,2026-04-10 12:40:41,COMPLETED,Routine,Mobile
403406,300224,10,2026-04-10 13:18:52,COMPLETED,Priority,Web
403407,300505,4,2026-04-10 15:18:29,COMPLETED,Emergency,Technician
403408,301225,3,2026-04-10 16:42:48,COMPLETED,Routine,Web
403409,301101,5,2026-04-10 18:55:58,COMPLETED,Priority,Phone
403410,301033,10,2026-04-10 19:37:04,COMPLETED,Routine,Web
403411,301009,6,2026-04-10 19:40:39,COMPLETED,Routine,Phone
403412,300676,3,2026-04-10 22:41:27,COMPLETED,Emergency,Mobile
403413,301280,12,2026-04-11 06:04:37,COMPLETED,Routine,Phone
403414,300618,11,2026-04-11 06:10:49,COMPLETED,Priority,Web
403415,300075,12,2026-04-11 07:26:43,COMPLETED,Routine,Phone
403416,301725,9,2026-04-11 09:07:14,COMPLETED,Routine,Phone
403417,301396,11,2026-04-11 15:37:30,COMPLETED,Routine,Phone
403418,301427,4,2026-04-12 04:15:18,COMPLETED,Routine,Mobile
403419,300919,1,2026-04-12 08:10:33,COMPLETED,Routine,Technician
403420,301116,2,2026-04-12 08:30:37,OPEN,Routine,Technician
403421,300503,9,2026-04-12 09:11:38,COMPLETED,Routine,Phone
403422,300061,2,2026-04-12 12:40:33,COMPLETED,Routine,Phone
403423,300301,1,2026-04-12 13:39:50,COMPLETED,Routine,Web
403424,300052,2,2026-04-12 20:42:49,COMPLETED,Routine,Mobile
403425,301405,3,2026-04-13 00:52:09,COMPLETED,Routine,Web
403426,301187,4,2026-04-13 04:06:30,COMPLETED,Priority,Mobile
403427,301672,2,2026-04-13 06:40:58,OPEN,Routine,Phone
403428,300772,2,2026-04-13 11:00:24,COMPLETED,Routine,Phone
403429,301231,8,2026-04-13 14:39:35,COMPLETED,Routine,Technician
403430,300774,5,2026-04-13 16:06:23,COMPLETED,Routine,Phone
403431,301143,7,2026-04-13 19:11:46,COMPLETED,Priority,Phone
403432,301199,3,2026-04-13 23:37:02,COMPLETED,Routine,Web
403433,301251,7,2026-04-14 00:28:49,COMPLETED,Priority,Mobile
403434,301008,11,2026-04-14 01:36:56,COMPLETED,Routine,Phone
403435,300933,11,2026-04-14 04:27:11,OPEN,Routine,Web
403436,300188,11,2026-04-14 06:28:41,CANCELLED,Emergency,Mobile
403437,300607,1,2026-04-14 07:13:52,OPEN,Routine,Web
403438,301568,4,2026-04-14 13:10:29,COMPLETED,Routine,Mobile
403439,300685,10,2026-04-14 19:14:48,COMPLETED,Routine,Web
403440,300326,4,2026-04-14 21:15:41,COMPLETED,Priority,Technician
403441,300181,4,2026-04-14 22:16:32,COMPLETED,Routine,Web
403442,300624,11,2026-04-14 23:24:19,CANCELLED,Routine,Phone
403443,301309,11,2026-04-15 04:49:42,COMPLETED,Emergency,Phone
403444,301680,4,2026-04-15 09:31:30,COMPLETED,Routine,Phone
403445,300643,12,2026-04-15 10:45:40,COMPLETED,Routine,Mobile
403446,300565,4,2026-04-15 11:46:13,COMPLETED,Routine,Web
403447,301784,12,2026-04-15 21:00:45,CANCELLED,Priority,Phone
403448,300614,9,2026-04-15 22:30:12,COMPLETED,Routine,Mobile
403449,301704,8,2026-04-16 00:29:24,OPEN,Routine,Phone
403450,301607,7,2026-04-16 05:16:53,COMPLETED,Routine,Phone
403451,300021,4,2026-04-16 05:51:30,COMPLETED,Priority,Phone
403452,300985,12,2026-04-16 11:10:21,COMPLETED,Routine,Technician
403453,300838,11,2026-04-16 14:10:01,OPEN,Routine,Phone
403454,301576,12,2026-04-16 18:13:47,OPEN,Routine,Mobile
403455,300090,5,2026-04-16 20:50:13,COMPLETED,Routine,Phone
403456,300108,12,2026-04-16 22:50:57,COMPLETED,Routine,Mobile
403457,300756,9,2026-04-17 04:24:21,COMPLETED,Routine,Web
403458,301768,10,2026-04-17 06:04:10,COMPLETED,Routine,Phone
403459,300046,12,2026-04-17 06:59:27,COMPLETED,Priority,Phone
403460,301584,7,2026-04-17 09:16:23,COMPLETED,Priority,Phone
403461,301437,5,2026-04-17 10:28:45,COMPLETED,Routine,Web
403462,301598,10,2026-04-17 21:56:37,OPEN,Routine,Phone
403463,301738,10,2026-04-18 13:29:38,COMPLETED,Routine,Phone
403464,301390,11,2026-04-18 14:52:48,COMPLETED,Routine,Web
403465,300190,2,2026-04-18 16:02:55,COMPLETED,Emergency,Phone
403466,300482,1,2026-04-18 17:16:15,COMPLETED,Routine,Phone
403467,300208,11,2026-04-18 19:23:47,COMPLETED,Routine,Web
403468,301617,4,2026-04-18 19:49:54,COMPLETED,Routine,Web
403469,301762,6,2026-04-19 00:58:09,OPEN,Routine,Phone
403470,301103,2,2026-04-19 01:15:46,COMPLETED,Emergency,Phone
403471,300411,6,2026-04-19 02:31:28,COMPLETED,Routine,Technician
403472,301059,2,2026-04-19 07:59:52,COMPLETED,Routine,Phone
403473,300844,5,2026-04-19 08:29:34,OPEN,Priority,Technician
403474,300556,4,2026-04-19 09:31:49,COMPLETED,Routine,Phone
403475,300160,7,2026-04-19 09:50:16,COMPLETED,Routine,Phone
403476,300269,12,2026-04-19 10:41:01,COMPLETED,Priority,Phone
403477,301545,1,2026-04-19 22:38:04,COMPLETED,Routine,Phone
403478,300937,2,2026-04-19 23:42:52,COMPLETED,Routine,Phone
403479,300573,6,2026-04-20 05:22:54,COMPLETED,Routine,Technician
403480,300246,9,2026-04-20 05:27:31,COMPLETED,Priority,Phone
403481,300408,5,2026-04-20 07:56:26,OPEN,Routine,Web
403482,301187,6,2026-04-20 13:35:07,COMPLETED,Routine,Phone
403483,301610,1,2026-04-20 22:43:55,OPEN,Routine,Phone
403484,301168,10,2026-04-21 02:17:04,CANCELLED,Routine,Mobile
403485,301299,3,2026-04-21 02:57:27,COMPLETED,Priority,Web
403486,300391,3,2026-04-21 03:01:14,COMPLETED,Routine,Technician
403487,300595,7,2026-04-21 06:07:29,COMPLETED,Routine,Phone
403488,301669,5,2026-04-21 06:14:29,COMPLETED,Routine,Technician
403489,301738,10,2026-04-21 10:05:49,CANCELLED,Routine,Mobile
403490,300615,12,2026-04-21 12:49:17,COMPLETED,Priority,Web
403491,301501,11,2026-04-21 14:01:57,COMPLETED,Routine,Web
403492,301774,1,2026-04-21 18:12:52,COMPLETED,Priority,Web
403493,301643,6,2026-04-21 19:46:59,COMPLETED,Routine,Phone
403494,301287,5,2026-04-21 23:09:40,CANCELLED,Routine,Phone
403495,300585,11,2026-04-22 03:37:33,COMPLETED,Emergency,Web
403496,301639,2,2026-04-22 11:07:31,OPEN,Priority,Phone
403497,301466,1,2026-04-22 11:24:51,COMPLETED,Routine,Phone
403498,300082,5,2026-04-22 15:14:40,COMPLETED,Routine,Web
403499,300948,11,2026-04-22 16:03:14,COMPLETED,Routine,Technician
403500,300163,7,2026-04-22 16:26:56,CANCELLED,Routine,Phone
403501,300891,1,2026-04-23 00:01:46,COMPLETED,Priority,Phone
403502,300488,11,2026-04-23 00:14:09,COMPLETED,Priority,Phone
403503,301065,6,2026-04-23 00:42:16,COMPLETED,Routine,Phone
403504,300583,12,2026-04-23 01:50:21,COMPLETED,Emergency,Web
403505,300071,1,2026-04-23 04:25:39,COMPLETED,Routine,Mobile
403506,300309,8,2026-04-23 06:09:23,COMPLETED,Routine,Web
403507,300400,4,2026-04-23 13:29:27,COMPLETED,Routine,Phone
403508,301645,3,2026-04-23 16:10:31,COMPLETED,Routine,Web
403509,301637,5,2026-04-23 16:24:04,COMPLETED,Routine,Mobile
403510,300255,8,2026-04-23 17:55:10,COMPLETED,Priority,Phone
403511,300756,9,2026-04-23 21:53:36,COMPLETED,Routine,Web
403512,300892,2,2026-04-23 21:54:45,CANCELLED,Routine,Web
403513,300869,5,2026-04-24 00:08:45,COMPLETED,Routine,Phone
403514,300097,1,2026-04-24 04:47:54,COMPLETED,Routine,Mobile
403515,300569,9,2026-04-24 20:20:52,COMPLETED,Routine,Web
403516,300125,10,2026-04-24 23:31:29,OPEN,Routine,Phone
403517,301512,8,2026-04-25 00:01:01,OPEN,Priority,Web
403518,300986,6,2026-04-25 05:14:48,COMPLETED,Routine,Web
403519,301795,2,2026-04-25 05:19:10,COMPLETED,Routine,Phone
403520,301593,5,2026-04-25 05:21:21,COMPLETED,Priority,Mobile
403521,301541,8,2026-04-25 11:24:08,COMPLETED,Routine,Web
403522,300759,9,2026-04-25 21:11:53,COMPLETED,Routine,Technician
403523,301745,1,2026-04-25 21:26:00,COMPLETED,Emergency,Phone
403524,301387,1,2026-04-26 01:59:02,COMPLETED,Routine,Phone
403525,300427,3,2026-04-26 03:44:08,COMPLETED,Priority,Phone
403526,300053,6,2026-04-26 04:55:12,COMPLETED,Routine,Phone
403527,301607,1,2026-04-26 10:25:08,COMPLETED,Routine,Mobile
403528,300890,7,2026-04-26 13:41:11,COMPLETED,Routine,Phone
403529,300347,11,2026-04-26 17:11:15,COMPLETED,Priority,Phone
403530,300066,10,2026-04-26 18:23:06,COMPLETED,Routine,Mobile
403531,300179,6,2026-04-27 02:02:35,COMPLETED,Priority,Phone
403532,301406,5,2026-04-27 04:34:36,COMPLETED,Priority,Phone
403533,301107,1,2026-04-27 17:16:05,COMPLETED,Routine,Phone
403534,301271,6,2026-04-28 00:55:28,COMPLETED,Routine,Phone
403535,300746,8,2026-04-28 08:12:51,COMPLETED,Routine,Web
403536,300870,4,2026-04-28 13:10:08,COMPLETED,Routine,Phone
403537,300200,10,2026-04-28 15:46:04,COMPLETED,Priority,Phone
403538,300369,8,2026-04-29 00:32:54,CANCELLED,Priority,Phone
403539,301038,7,2026-04-29 08:34:17,CANCELLED,Routine,Phone
403540,300412,4,2026-04-29 11:45:44,COMPLETED,Priority,Phone
403541,300861,10,2026-04-29 15:15:01,COMPLETED,Routine,Phone
403542,301344,2,2026-04-29 17:11:13,COMPLETED,Routine,Phone
403543,300779,6,2026-04-29 18:50:37,COMPLETED,Routine,Phone
403544,300164,10,2026-04-29 20:17:38,COMPLETED,Routine,Phone
403545,301101,5,2026-04-29 20:53:11,COMPLETED,Routine,Phone
403546,301178,3,2026-04-30 13:02:38,COMPLETED,Routine,Phone
403547,300298,7,2026-04-30 15:42:31,OPEN,Routine,Phone
403548,301707,12,2026-04-30 21:35:02,COMPLETED,Routine,Phone
403549,301059,6,2026-05-01 03:46:56,CANCELLED,Routine,Mobile
403550,301359,3,2026-05-01 03:55:05,COMPLETED,Priority,Mobile
403551,300766,10,2026-05-01 03:58:37,COMPLETED,Priority,Technician
403552,300927,7,2026-05-01 04:03:26,COMPLETED,Priority,Phone
403553,300101,5,2026-05-01 10:37:18,COMPLETED,Routine,Phone
403554,301216,4,2026-05-01 10:45:48,COMPLETED,Routine,Phone
403555,300011,3,2026-05-01 11:23:32,COMPLETED,Priority,Web
403556,300365,1,2026-05-01 22:27:46,COMPLETED,Priority,Phone
403557,301004,7,2026-05-01 22:31:21,COMPLETED,Routine,Mobile
403558,301560,3,2026-05-02 01:31:06,OPEN,Priority,Web
403559,300416,3,2026-05-02 10:52:30,COMPLETED,Routine,Mobile
403560,300740,3,2026-05-02 17:28:23,COMPLETED,Priority,Mobile
403561,301354,12,2026-05-03 00:45:24,COMPLETED,Routine,Mobile
403562,300732,8,2026-05-03 03:01:06,CANCELLED,Priority,Phone
403563,300164,7,2026-05-03 03:06:06,COMPLETED,Routine,Web
403564,301511,11,2026-05-03 07:01:14,COMPLETED,Routine,Phone
403565,301079,4,2026-05-03 07:16:50,COMPLETED,Priority,Phone
403566,300737,11,2026-05-03 16:23:04,COMPLETED,Routine,Mobile
403567,300750,9,2026-05-03 18:51:23,COMPLETED,Routine,Mobile
403568,301226,4,2026-05-03 20:07:53,COMPLETED,Emergency,Web
403569,301493,5,2026-05-03 22:05:55,COMPLETED,Routine,Mobile
403570,301272,8,2026-05-04 02:48:07,COMPLETED,Routine,Technician
403571,300377,8,2026-05-04 05:18:32,OPEN,Routine,Web
403572,301004,7,2026-05-04 06:16:04,COMPLETED,Priority,Phone
403573,301008,12,2026-05-04 07:28:46,COMPLETED,Priority,Phone
403574,301360,2,2026-05-04 08:57:43,COMPLETED,Priority,Phone
403575,300439,1,2026-05-04 09:06:19,COMPLETED,Routine,Phone
403576,300609,8,2026-05-04 12:59:08,COMPLETED,Priority,Web
403577,301490,2,2026-05-04 15:06:24,COMPLETED,Priority,Mobile
403578,300481,7,2026-05-04 18:11:45,COMPLETED,Routine,Phone
403579,300382,11,2026-05-04 18:57:24,COMPLETED,Routine,Phone
403580,300594,10,2026-05-05 04:11:22,COMPLETED,Routine,Phone
403581,301439,9,2026-05-05 04:21:03,COMPLETED,Priority,Mobile
403582,301673,5,2026-05-05 09:12:39,COMPLETED,Routine,Phone
403583,301098,9,2026-05-05 13:08:58,COMPLETED,Routine,Technician
403584,301373,11,2026-05-05 14:15:42,COMPLETED,Routine,Phone
403585,301108,11,2026-05-05 19:14:26,COMPLETED,Routine,Phone
403586,300713,6,2026-05-05 22:54:27,COMPLETED,Routine,Web
403587,300733,12,2026-05-05 23:15:41,COMPLETED,Priority,Web
403588,301073,1,2026-05-06 02:49:12,COMPLETED,Routine,Phone
403589,300133,1,2026-05-06 06:23:58,COMPLETED,Routine,Phone
403590,301628,6,2026-05-06 07:36:30,COMPLETED,Routine,Web
403591,300323,12,2026-05-06 13:43:57,CANCELLED,Routine,Mobile
403592,300491,5,2026-05-06 14:13:16,COMPLETED,Routine,Technician
403593,300117,6,2026-05-06 23:37:17,COMPLETED,Routine,Technician
403594,300604,4,2026-05-07 06:13:43,COMPLETED,Routine,Phone
403595,301139,4,2026-05-07 08:07:22,OPEN,Routine,Phone
403596,301147,4,2026-05-07 08:48:48,COMPLETED,Routine,Mobile
403597,300286,3,2026-05-07 13:34:17,OPEN,Routine,Phone
403598,300137,10,2026-05-07 13:38:43,COMPLETED,Priority,Phone
403599,301637,4,2026-05-07 15:12:40,COMPLETED,Emergency,Phone
403600,300827,4,2026-05-07 21:47:55,COMPLETED,Routine,Technician
403601,301047,3,2026-05-07 22:09:08,COMPLETED,Routine,Web
403602,301384,2,2026-05-07 23:27:49,COMPLETED,Routine,Web
403603,300557,9,2026-05-08 03:04:55,COMPLETED,Routine,Phone
403604,300975,1,2026-05-08 10:05:15,COMPLETED,Routine,Phone
403605,301257,7,2026-05-08 11:25:12,COMPLETED,Routine,Phone
403606,301108,3,2026-05-08 14:27:59,COMPLETED,Priority,Technician
403607,301670,10,2026-05-08 20:29:39,COMPLETED,Priority,Web
403608,300959,12,2026-05-09 03:09:45,COMPLETED,Routine,Technician
403609,300989,6,2026-05-09 10:21:48,COMPLETED,Routine,Phone
403610,300805,3,2026-05-09 10:55:34,COMPLETED,Routine,Phone
403611,301641,4,2026-05-09 13:55:04,COMPLETED,Priority,Web
403612,301462,12,2026-05-09 16:50:37,COMPLETED,Routine,Mobile
403613,301165,7,2026-05-09 19:01:57,OPEN,Emergency,Phone
