work_order_part_id,work_order_id,part_id,quantity
4290,402858,199,2
4291,402862,43,3
4292,402862,184,1
4293,402863,76,1
4294,402863,97,3
4295,402863,49,1
4296,402864,102,2
4297,402865,159,1
4298,402866,121,3
4299,402866,111,1
4300,402866,135,1
4301,402867,27,2
4302,402867,88,2
4303,402867,97,1
4304,402869,63,1
4305,402871,104,2
4306,402872,79,1
4307,402872,75,3
4308,402872,76,2
4309,402873,143,1
4310,402873,129,3
4311,402873,37,3
4312,402875,143,3
4313,402875,49,1
4314,402876,109,1
4315,402878,141,3
4316,402883,115,2
4317,402884,82,2
4318,402885,175,1
4319,402885,7,2
4320,402885,132,1
4321,402886,23,1
4322,402886,165,3
4323,402886,160,3
4324,402887,29,1
4325,402889,154,2
4326,402889,101,1
4327,402890,15,3
4328,402890,46,2
4329,402891,182,3
4330,402891,73,3
4331,402891,180,2
4332,402892,122,3
4333,402893,162,1
4334,402893,38,3
4335,402893,4,2
4336,402894,65,1
4337,402894,82,3
4338,402894,121,2
4339,402895,124,3
4340,402896,189,3
4341,402898,26,2
4342,402899,157,3
4343,402899,39,3
4344,402900,183,3
4345,402900,177,2
4346,402902,24,3
4347,402902,37,3
4348,402903,106,2
4349,402903,182,2
4350,402903,148,2
4351,402904,52,1
4352,402905,97,3
4353,402905,103,3
4354,402905,111,2
4355,402906,138,3
4356,402906,96,2
4357,402907,94,1
4358,402907,159,2
4359,402907,184,2
4360,402908,116,3
4361,402908,96,2
4362,402910,79,3
4363,402910,63,2
4364,402912,111,2
4365,402913,199,2
4366,402913,5,2
4367,402914,73,2
4368,402917,188,3
4369,402917,119,2
4370,402918,165,3
4371,402918,22,1
4372,402918,136,3
4373,402919,178,1
4374,402920,67,2
4375,402920,17,3
4376,402920,10,2
4377,402921,166,1
4378,402922,162,2
4379,402922,72,1
4380,402922,182,2
4381,402923,105,1
4382,402925,119,2
4383,402926,124,3
4384,402927,95,2
4385,402927,62,2
4386,402928,97,1
4387,402928,139,1
4388,402928,116,1
4389,402929,120,3
4390,402929,163,3
4391,402929,36,1
4392,402930,61,3
4393,402930,55,2
4394,402932,179,1
4395,402932,65,1
4396,402933,179,2
4397,402933,200,3
4398,402933,78,2
4399,402934,64,1
4400,402936,144,1
4401,402937,189,1
4402,402938,145,1
4403,402938,98,2
4404,402938,155,3
4405,402939,95,1
4406,402941,51,1
4407,402941,179,1
4408,402941,119,1
4409,402943,62,1
4410,402943,200,1
4411,402943,17,3
4412,402944,114,1
4413,402944,55,1
4414,402945,62,1
4415,402949,92,1
4416,402949,40,1
4417,402952,119,2
4418,402952,19,3
4419,402953,13,1
4420,402956,81,1
4421,402956,118,2
4422,402957,17,3
4423,402957,116,3
4424,402957,79,1
4425,402958,12,2
4426,402959,197,3
4427,402960,172,1
4428,402960,7,3
4429,402960,108,1
4430,402961,159,2
4431,402961,84,3
4432,402961,191,1
4433,402963,27,2
4434,402963,120,3
4435,402964,188,1
4436,402964,178,1
4437,402964,190,3
4438,402965,17,2
4439,402965,89,3
4440,402966,22,3
4441,402967,110,2
4442,402968,116,1
4443,402968,67,1
4444,402969,38,1
4445,402969,193,1
4446,402970,112,2
4447,402970,76,3
4448,402971,93,1
4449,402971,140,3
4450,402973,95,3
4451,402973,133,2
4452,402974,122,1
4453,402975,50,1
4454,402975,110,3
4455,402976,53,2
4456,402977,111,1
4457,402977,6,3
4458,402978,193,2
4459,402979,177,2
4460,402979,119,3
4461,402979,18,1
4462,402980,66,1
4463,402980,105,1
4464,402981,8,1
4465,402981,94,3
4466,402981,114,2
4467,402982,112,1
4468,402982,96,3
4469,402984,120,3
4470,402985,38,2
4471,402987,179,1
4472,402988,144,2
4473,402988,154,1
4474,402989,190,1
4475,402989,158,2
4476,402990,99,2
4477,402992,73,3
4478,402992,113,1
4479,402992,124,3
4480,402993,73,3
4481,402993,200,1
4482,402993,184,3
4483,402995,134,1
4484,402995,17,2
4485,402997,195,2
4486,402997,136,2
4487,402997,189,1
4488,402999,7,2
4489,402999,153,3
4490,402999,50,1
4491,403001,49,2
4492,403002,33,1
4493,403002,170,3
4494,403003,117,2
4495,403003,153,3
4496,403003,2,2
4497,403004,168,2
4498,403004,141,3
4499,403006,19,1
4500,403007,128,2
4501,403008,128,2
4502,403009,36,3
4503,403011,142,1
4504,403012,86,1
4505,403012,24,3
4506,403013,157,3
4507,403013,80,1
4508,403013,191,3
4509,403014,118,1
4510,403014,4,3
4511,403015,65,1
4512,403015,137,3
4513,403016,45,1
4514,403016,139,3
4515,403016,163,3
4516,403017,57,1
4517,403017,81,1
4518,403018,58,2
4519,403019,117,1
4520,403020,71,3
4521,403021,171,3
4522,403021,156,3
4523,403021,140,1
4524,403022,174,2
4525,403022,93,1
4526,403022,157,2
4527,403023,14,2
4528,403024,124,2
4529,403025,69,2
4530,403025,113,3
4531,403025,77,3
4532,403026,122,2
4533,403027,32,1
4534,403027,146,3
4535,403028,91,1
4536,403028,19,2
4537,403029,178,3
4538,403030,33,1
4539,403030,125,3
4540,403032,22,3
4541,403033,58,2
4542,403033,14,1
4543,403033,114,3
4544,403034,139,3
4545,403035,74,2
4546,403036,152,2
4547,403037,79,2
4548,403038,183,3
4549,403038,143,1
4550,403039,9,3
4551,403039,120,3
4552,403040,152,3
4553,403041,72,3
4554,403041,134,1
4555,403041,64,2
4556,403046,95,2
4557,403047,109,1
4558,403049,37,3
4559,403049,108,3
4560,403049,163,1
4561,403051,113,3
4562,403051,197,1
4563,403051,98,2
4564,403052,122,2
4565,403052,180,3
4566,403052,104,1
4567,403053,57,3
4568,403053,56,2
4569,403053,32,3
4570,403055,57,1
4571,403055,188,3
4572,403058,142,3
4573,403058,188,1
4574,403059,132,2
4575,403062,71,2
4576,403063,102,3
4577,403063,48,3
4578,403065,96,1
4579,403066,9,2
4580,403066,200,2
4581,403066,26,1
4582,403067,7,2
4583,403068,169,1
4584,403069,200,3
4585,403069,194,2
4586,403071,5,1
4587,403071,73,2
4588,403071,158,3
4589,403073,193,3
4590,403074,31,2
4591,403074,76,1
4592,403074,81,1
4593,403075,51,3
4594,403075,39,3
4595,403075,96,1
4596,403077,163,1
4597,403077,144,1
4598,403078,163,3
4599,403078,56,3
4600,403079,143,3
4601,403080,124,3
4602,403080,4,1
4603,403081,92,1
4604,403081,84,1
4605,403081,132,2
4606,403084,170,3
4607,403084,141,1
4608,403085,181,2
4609,403085,110,3
4610,403085,46,3
4611,403086,128,3
4612,403086,99,1
4613,403086,179,3
4614,403090,184,1
4615,403090,148,1
4616,403091,34,2
4617,403092,12,1
4618,403092,121,1
4619,403092,135,1
4620,403093,53,3
4621,403095,49,1
4622,403095,183,3
4623,403096,153,1
4624,403096,155,1
4625,403096,125,3
4626,403097,16,2
4627,403097,72,1
4628,403099,103,3
4629,403099,167,2
4630,403100,122,3
4631,403100,77,1
4632,403101,48,3
4633,403101,77,1
4634,403102,28,3
4635,403102,130,1
4636,403103,183,3
4637,403103,143,1
4638,403103,146,1
4639,403104,131,1
4640,403104,147,3
4641,403104,36,3
4642,403105,126,2
4643,403105,50,3
4644,403106,45,3
4645,403107,141,1
4646,403107,111,3
4647,403107,25,2
4648,403108,3,1
4649,403108,55,2
4650,403109,186,1
4651,403109,195,1
4652,403111,194,3
4653,403111,30,2
4654,403111,125,1
4655,403112,126,2
4656,403112,197,1
4657,403112,128,2
4658,403113,128,2
4659,403113,189,3
4660,403114,24,1
4661,403114,14,3
4662,403114,196,3
4663,403115,74,3
4664,403115,198,2
4665,403115,67,1
4666,403116,108,1
4667,403116,19,2
4668,403119,6,3
4669,403120,41,3
4670,403120,84,3
4671,403120,141,1
4672,403122,35,3
4673,403122,43,1
4674,403123,56,2
4675,403123,21,2
4676,403124,64,2
4677,403124,93,3
4678,403124,117,3
4679,403125,83,3
4680,403126,123,3
4681,403126,9,2
4682,403127,118,2
4683,403127,19,3
4684,403127,62,1
4685,403128,74,2
4686,403128,160,1
4687,403128,82,3
4688,403130,101,3
4689,403130,70,2
4690,403130,89,1
4691,403131,34,1
4692,403131,26,1
4693,403131,178,3
4694,403132,68,1
4695,403133,105,1
4696,403133,194,2
4697,403134,44,3
4698,403134,77,1
4699,403134,158,3
4700,403135,74,3
4701,403135,29,1
4702,403138,100,1
4703,403138,85,3
4704,403138,75,3
4705,403139,70,2
4706,403141,37,1
4707,403141,18,2
4708,403141,67,3
4709,403143,27,2
4710,403143,194,3
4711,403145,132,1
4712,403145,130,2
4713,403146,86,3
4714,403147,116,2
4715,403149,24,2
4716,403149,111,2
4717,403150,149,3
4718,403150,108,1
4719,403150,117,1
4720,403152,188,1
4721,403153,154,2
4722,403153,155,1
4723,403153,17,2
4724,403154,176,2
4725,403154,167,2
4726,403155,156,1
4727,403156,23,1
4728,403156,120,3
4729,403157,37,1
4730,403157,26,2
4731,403158,181,3
4732,403159,43,2
4733,403160,152,1
4734,403160,140,2
4735,403161,61,1
4736,403162,114,3
4737,403163,195,2
4738,403163,54,1
4739,403165,121,1
4740,403166,7,1
4741,403166,64,2
4742,403166,183,3
4743,403167,94,1
4744,403168,66,2
4745,403168,150,2
4746,403169,177,2
4747,403171,170,1
4748,403172,193,2
4749,403172,16,3
4750,403174,91,1
4751,403177,119,1
4752,403178,122,2
4753,403178,80,2
4754,403178,60,3
4755,403179,199,2
4756,403179,20,3
4757,403180,149,2
4758,403181,66,1
4759,403181,67,2
4760,403181,150,3
4761,403182,30,1
4762,403182,166,3
4763,403183,194,3
4764,403183,146,3
4765,403183,26,3
4766,403185,110,2
4767,403185,157,3
4768,403186,62,1
4769,403186,180,2
4770,403187,142,2
4771,403187,137,2
4772,403188,79,1
4773,403188,153,3
4774,403188,93,1
4775,403189,160,3
4776,403190,90,2
4777,403191,138,2
4778,403191,171,1
4779,403193,171,1
4780,403193,20,3
4781,403195,31,2
4782,403195,48,1
4783,403195,114,3
4784,403196,103,2
4785,403196,59,3
4786,403198,184,3
4787,403198,95,1
4788,403198,151,1
4789,403199,177,1
4790,403199,125,1
4791,403201,46,3
4792,403202,72,1
4793,403203,155,3
4794,403204,148,3
4795,403204,87,3
4796,403205,194,1
4797,403205,67,1
4798,403205,108,2
4799,403207,115,1
4800,403208,53,1
4801,403208,1,3
4802,403208,122,1
4803,403210,98,3
4804,403211,181,3
4805,403211,59,1
4806,403211,175,1
4807,403212,17,2
4808,403214,172,2
4809,403215,164,1
4810,403215,5,2
4811,403216,154,3
4812,403216,127,3
4813,403217,113,3
4814,403217,86,1
4815,403218,79,3
4816,403218,6,1
4817,403220,18,2
4818,403220,90,3
4819,403220,72,2
4820,403221,193,1
4821,403221,110,2
4822,403222,126,3
4823,403222,196,2
4824,403223,81,3
4825,403223,58,1
4826,403224,162,3
4827,403224,52,3
4828,403224,102,3
4829,403225,179,2
4830,403225,119,2
4831,403226,136,3
4832,403227,9,2
4833,403227,170,3
4834,403227,183,1
4835,403228,137,1
4836,403229,160,2
4837,403229,38,2
4838,403229,144,3
4839,403231,109,2
4840,403231,178,1
4841,403232,101,1
4842,403232,9,1
4843,403232,32,1
4844,403233,74,1
4845,403233,149,2
4846,403234,3,2
4847,403234,56,1
4848,403234,43,2
4849,403236,72,1
4850,403236,116,2
4851,403236,5,1
4852,403237,68,3
4853,403237,118,1
4854,403238,43,1
4855,403238,65,2
4856,403240,167,3
4857,403241,84,2
4858,403241,63,1
4859,403241,57,2
4860,403243,9,3
4861,403244,194,3
4862,403245,187,3
4863,403247,152,2
4864,403247,60,1
4865,403250,4,3
4866,403250,21,3
4867,403251,128,2
4868,403251,198,3
4869,403252,190,3
4870,403252,57,2
4871,403253,100,2
4872,403254,180,1
4873,403254,67,2
4874,403254,4,2
4875,403255,82,1
4876,403255,178,2
4877,403255,3,1
4878,403256,86,2
4879,403256,1,1
4880,403256,63,2
4881,403257,198,1
4882,403257,13,3
4883,403258,71,1
4884,403258,127,3
4885,403258,192,3
4886,403260,117,2
4887,403260,157,3
4888,403260,174,3
4889,403261,56,3
4890,403261,30,2
4891,403262,4,1
4892,403262,156,3
4893,403262,21,3
4894,403265,96,2
4895,403265,70,1
4896,403266,67,2
4897,403266,120,2
4898,403267,186,2
4899,403267,47,3
4900,403267,147,1
4901,403268,86,1
4902,403270,124,3
4903,403270,132,2
4904,403270,84,1
4905,403271,104,2
4906,403271,149,1
4907,403271,158,2
4908,403272,91,2
4909,403273,61,2
4910,403273,97,1
4911,403274,18,2
4912,403279,87,2
4913,403280,167,3
4914,403281,100,3
4915,403281,150,2
4916,403282,71,3
4917,403282,53,1
4918,403282,29,3
4919,403283,29,2
4920,403285,149,3
4921,403285,146,3
4922,403285,78,3
4923,403287,165,3
4924,403287,133,1
4925,403287,136,1
4926,403290,124,3
4927,403290,139,1
4928,403291,200,1
4929,403292,145,1
4930,403293,105,3
4931,403293,48,2
4932,403293,62,3
4933,403294,127,3
4934,403295,68,2
4935,403295,100,1
4936,403296,133,2
4937,403296,155,3
4938,403297,122,3
4939,403298,22,2
4940,403298,55,2
4941,403299,82,2
4942,403299,86,1
4943,403299,12,1
4944,403300,113,3
4945,403300,99,1
4946,403300,88,2
4947,403303,133,1
4948,403305,98,1
4949,403306,103,2
4950,403306,199,3
4951,403307,124,3
4952,403307,103,3
4953,403308,158,2
4954,403308,129,2
4955,403309,166,3
4956,403309,42,2
4957,403309,39,3
4958,403312,199,2
4959,403312,115,2
4960,403312,27,1
4961,403313,54,3
4962,403313,77,2
4963,403313,174,3
4964,403314,198,2
4965,403315,133,2
4966,403317,10,1
4967,403318,123,3
4968,403318,104,2
4969,403319,93,1
4970,403319,47,2
4971,403319,196,1
4972,403320,182,2
4973,403320,19,1
4974,403320,6,1
4975,403321,81,3
4976,403322,77,3
4977,403322,130,1
4978,403323,185,1
4979,403323,168,3
4980,403324,94,1
4981,403324,198,2
4982,403324,147,1
4983,403325,68,3
4984,403326,158,3
4985,403327,160,2
4986,403327,86,1
4987,403328,22,3
4988,403328,101,2
4989,403328,145,2
4990,403329,165,2
4991,403331,59,1
4992,403332,195,3
4993,403334,183,3
4994,403334,195,2
4995,403334,37,1
4996,403335,21,2
4997,403335,11,1
4998,403335,93,3
4999,403338,51,2
5000,403338,157,2
5001,403342,175,3
5002,403344,87,3
5003,403344,11,1
5004,403344,47,3
5005,403345,75,3
5006,403346,34,1
5007,403347,194,1
5008,403350,69,1
5009,403350,148,3
5010,403350,73,2
5011,403352,169,1
5012,403353,66,1
5013,403355,68,1
5014,403356,123,1
5015,403356,84,3
5016,403359,29,1
5017,403359,3,3
5018,403360,85,1
5019,403360,14,3
5020,403360,86,2
5021,403361,133,2
5022,403365,58,2
5023,403366,70,3
5024,403366,16,1
5025,403367,134,2
5026,403367,62,2
5027,403368,85,2
5028,403368,11,3
5029,403368,185,1
5030,403369,172,2
5031,403369,10,3
5032,403369,89,1
5033,403370,66,1
5034,403370,181,2
5035,403370,196,1
5036,403371,195,2
5037,403371,56,1
5038,403371,108,1
5039,403373,12,2
5040,403373,103,1
5041,403374,167,3
5042,403375,78,3
5043,403375,14,2
5044,403375,130,1
5045,403376,52,3
5046,403377,99,2
5047,403377,200,3
5048,403378,129,1
5049,403378,197,1
5050,403379,137,3
5051,403379,111,1
5052,403380,28,3
5053,403380,109,1
5054,403381,44,3
5055,403381,1,2
5056,403381,197,1
5057,403382,86,1
5058,403384,137,3
5059,403384,99,2
5060,403387,48,2
5061,403388,41,1
5062,403388,33,2
5063,403388,186,3
5064,403394,20,2
5065,403395,146,2
5066,403395,26,3
5067,403396,46,1
5068,403396,45,2
5069,403396,20,3
5070,403397,84,2
5071,403397,22,1
5072,403397,11,3
5073,403398,70,3
5074,403398,45,3
5075,403399,165,1
5076,403399,145,2
5077,403400,157,3
5078,403400,154,1
5079,403401,163,1
5080,403401,69,1
5081,403401,45,1
5082,403402,104,1
5083,403402,75,2
5084,403402,12,3
5085,403403,80,3
5086,403403,134,2
5087,403403,26,2
5088,403405,8,2
5089,403405,147,3
5090,403406,27,3
5091,403406,39,1
5092,403407,114,2
5093,403407,122,1
5094,403407,3,3
5095,403409,131,2
5096,403411,188,1
5097,403414,186,3
5098,403414,35,1
5099,403414,150,2
5100,403415,32,2
5101,403415,117,3
5102,403415,8,3
5103,403418,71,1
5104,403418,82,3
5105,403418,53,3
5106,403421,125,3
5107,403421,124,2
5108,403421,118,1
5109,403422,50,1
5110,403423,42,3
5111,403423,183,3
5112,403423,147,2
5113,403424,81,2
5114,403424,192,3
5115,403424,34,3
5116,403426,174,3
5117,403426,130,3
5118,403426,156,1
5119,403427,200,2
5120,403427,77,2
5121,403427,62,3
5122,403428,24,1
5123,403428,54,3
5124,403431,56,2
5125,403431,51,1
5126,403431,153,1
5127,403435,26,3
5128,403435,177,2
5129,403436,184,2
5130,403436,166,2
5131,403436,21,3
5132,403437,70,3
5133,403437,36,2
5134,403438,179,1
5135,403438,167,3
5136,403439,71,2
5137,403439,195,3
5138,403439,111,2
5139,403440,130,3
5140,403442,157,1
5141,403442,40,2
5142,403442,111,2
5143,403443,15,1
5144,403443,188,2
5145,403444,188,2
5146,403444,151,2
5147,403444,82,2
5148,403445,24,3
5149,403445,77,3
5150,403446,196,2
5151,403446,174,3
5152,403447,26,2
5153,403447,80,1
5154,403448,43,2
5155,403448,134,1
5156,403449,137,1
5157,403449,93,1
5158,403450,78,1
5159,403450,77,1
5160,403450,105,3
5161,403451,128,3
5162,403454,135,2
5163,403454,100,1
5164,403454,187,2
5165,403455,3,2
5166,403455,91,2
5167,403456,19,3
5168,403456,89,2
5169,403456,39,3
5170,403457,199,3
5171,403458,164,2
5172,403458,188,2
5173,403458,140,3
5174,403459,56,2
5175,403459,198,1
5176,403459,107,3
5177,403460,37,2
5178,403461,141,2
5179,403461,33,1
5180,403461,62,2
5181,403462,173,1
5182,403462,180,2
5183,403463,167,3
5184,403463,134,1
5185,403463,87,2
5186,403464,34,2
5187,403464,166,2
5188,403464,139,1
5189,403465,118,2
5190,403465,71,2
5191,403465,139,2
5192,403466,1,2
5193,403466,12,1
5194,403466,72,3
5195,403469,62,1
5196,403470,55,2
5197,403471,136,2
5198,403472,31,1
5199,403473,90,1
5200,403474,73,3
5201,403474,129,1
5202,403474,13,1
5203,403475,193,2
5204,403476,72,3
5205,403476,65,1
5206,403477,53,1
5207,403477,100,3
5208,403477,123,1
5209,403478,31,2
5210,403478,57,1
5211,403478,76,2
5212,403479,180,3
5213,403479,15,3
5214,403480,136,2
5215,403480,184,1
5216,403480,103,2
5217,403481,176,2
5218,403482,38,2
5219,403482,181,3
5220,403484,92,2
5221,403484,157,1
5222,403485,76,3
5223,403485,169,1
5224,403485,94,2
5225,403486,163,2
5226,403487,141,3
5227,403487,120,2
5228,403490,167,2
5229,403491,98,2
5230,403492,57,1
5231,403493,54,3
5232,403493,64,3
5233,403493,119,3
5234,403494,43,2
5235,403494,24,2
5236,403495,164,1
5237,403495,7,3
5238,403495,198,3
5239,403498,64,1
5240,403498,11,3
5241,403499,144,1
5242,403499,176,2
5243,403499,78,1
5244,403500,37,3
5245,403501,47,2
5246,403502,185,3
5247,403502,133,1
5248,403502,45,2
5249,403503,187,1
5250,403503,110,3
5251,403503,199,1
5252,403504,156,1
5253,403504,174,1
5254,403504,34,1
5255,403506,28,2
5256,403506,39,1
5257,403508,27,3
5258,403509,68,3
5259,403509,72,1
5260,403511,176,3
5261,403511,182,1
5262,403512,126,3
5263,403513,83,1
5264,403513,29,1
5265,403513,25,3
5266,403514,102,1
5267,403515,179,3
5268,403516,157,1
5269,403516,159,3
5270,403516,54,1
5271,403517,86,1
5272,403517,40,1
5273,403517,195,1
5274,403519,107,1
5275,403520,74,3
5276,403520,185,3
5277,403521,55,1
5278,403521,87,3
5279,403523,118,2
5280,403523,82,1
5281,403527,25,1
5282,403527,132,1
5283,403527,77,3
5284,403528,25,1
5285,403528,169,2
5286,403529,163,2
5287,403529,90,1
5288,403529,155,1
5289,403533,150,1
5290,403533,36,1
5291,403533,5,1
5292,403536,63,2
5293,403536,33,3
5294,403537,129,2
5295,403538,173,2
5296,403538,13,1
5297,403540,17,1
5298,403541,48,1
5299,403541,121,3
5300,403541,93,3
5301,403542,173,2
5302,403542,13,1
5303,403542,101,1
5304,403543,159,2
5305,403547,25,2
5306,403547,31,3
5307,403548,42,1
5308,403548,30,2
5309,403549,151,2
5310,403549,58,3
5311,403549,96,1
5312,403550,38,3
5313,403551,198,2
5314,403554,22,1
5315,403554,32,3
5316,403555,134,2
5317,403555,162,1
5318,403556,179,2
5319,403556,162,3
5320,403556,14,2
5321,403557,117,1
5322,403557,79,2
5323,403557,162,3
5324,403558,178,2
5325,403558,65,3
5326,403559,170,1
5327,403559,11,2
5328,403559,2,1
5329,403560,114,3
5330,403560,17,1
5331,403561,39,2
5332,403562,105,1
5333,403564,171,3
5334,403565,113,1
5335,403566,31,1
5336,403566,174,3
5337,403567,119,3
5338,403567,183,2
5339,403569,141,2
5340,403569,164,3
5341,403570,167,1
5342,403570,181,1
5343,403570,9,2
5344,403571,69,3
5345,403572,132,1
5346,403572,116,2
5347,403572,40,2
5348,403574,9,3
5349,403576,28,1
5350,403576,190,2
5351,403577,72,3
5352,403577,89,3
5353,403578,100,2
5354,403578,71,3
5355,403579,125,1
5356,403579,102,2
5357,403580,43,3
5358,403580,73,1
5359,403581,41,3
5360,403581,59,3
5361,403582,36,1
5362,403583,15,1
5363,403583,52,3
5364,403584,130,3
5365,403587,12,1
5366,403587,55,3
5367,403587,75,2
5368,403590,164,2
5369,403590,48,1
5370,403591,45,1
5371,403593,155,2
5372,403593,160,2
5373,403593,194,2
5374,403595,67,1
5375,403595,44,1
5376,403596,95,3
5377,403596,189,2
5378,403596,98,2
5379,403597,151,1
5380,403598,79,3
5381,403598,195,1
5382,403599,122,3
5383,403599,128,2
5384,403600,61,2
5385,403600,54,2
5386,403601,43,1
5387,403601,163,1
5388,403602,31,2
5389,403602,119,3
5390,403603,5,2
5391,403603,182,2
5392,403604,58,2
5393,403605,97,1
5394,403605,114,2
5395,403606,79,1
5396,403607,18,3
5397,403607,185,3
5398,403608,6,3
5399,403608,20,1
5400,403609,125,3
5401,403609,81,2
5402,403610,196,1
5403,403611,42,3
5404,403612,106,2
5405,403613,10,1
5406,403613,184,1
5407,403614,155,3
5408,403614,48,3
5409,403614,1,3
5410,403615,88,3
5411,403615,177,1
5412,403615,54,3
5413,403616,124,1
5414,403616,149,1
5415,403617,190,1
5416,403618,69,3
5417,403619,25,2
5418,403620,55,2
5419,403620,23,3
5420,403620,177,1
5421,403621,102,3
5422,403623,190,1
5423,403623,184,1
5424,403623,93,3
5425,403624,97,1
5426,403624,75,3
5427,403625,194,1
5428,403625,39,1
5429,403625,8,2
5430,403627,166,1
5431,403627,30,2
5432,403627,107,1
5433,403628,137,1
5434,403628,146,2
5435,403629,175,3
5436,403629,35,2
5437,403629,98,2
5438,403630,146,3
5439,403630,167,1
5440,403630,14,3
5441,403631,122,1
5442,403632,166,1
5443,403634,33,2
5444,403634,153,2
5445,403634,15,1
5446,403635,107,2
5447,403635,14,2
5448,403636,156,3
5449,403638,128,1
5450,403638,113,3
5451,403638,66,3
5452,403639,56,2
5453,403639,51,3
5454,403639,75,1
5455,403640,41,1
5456,403640,49,2
5457,403640,132,3
5458,403642,165,2
5459,403643,160,3
5460,403644,115,1
5461,403644,195,1
5462,403644,92,3
5463,403646,134,2
5464,403648,8,1
5465,403648,91,2
5466,403649,180,1
5467,403650,90,1
5468,403651,143,1
5469,403652,61,2
5470,403652,91,1
5471,403652,200,3
5472,403653,199,1
5473,403654,60,2
5474,403654,108,3
5475,403654,79,3
5476,403655,143,3
5477,403656,138,3
5478,403657,1,3
5479,403658,64,2
5480,403658,183,3
5481,403658,65,3
5482,403659,196,2
5483,403660,124,1
5484,403661,84,3
5485,403662,175,1
5486,403664,66,3
5487,403664,60,2
5488,403665,115,1
5489,403665,67,3
5490,403665,79,3
5491,403666,130,1
5492,403666,87,2
5493,403666,31,1
5494,403667,88,1
5495,403669,102,1
5496,403669,166,1
5497,403670,159,2
5498,403670,138,3
5499,403671,38,3
5500,403671,53,2
5501,403674,107,3
5502,403674,182,2
5503,403674,156,1
5504,403675,32,3
5505,403676,180,3
5506,403677,83,3
5507,403677,32,2
5508,403678,177,2
5509,403680,105,3
5510,403680,122,1
5511,403680,112,2
5512,403681,67,2
5513,403681,48,1
5514,403682,166,1
5515,403684,68,2
5516,403685,95,1
5517,403686,136,3
5518,403686,23,1
5519,403686,111,1
5520,403688,46,3
5521,403688,55,3
5522,403688,24,3
5523,403689,139,2
5524,403689,183,2
5525,403689,41,2
5526,403690,35,2
5527,403690,121,2
5528,403690,151,1
5529,403692,149,2
5530,403692,132,3
5531,403694,85,1
5532,403695,88,3
5533,403696,90,1
5534,403696,68,1
5535,403696,29,2
5536,403697,119,3
5537,403697,157,3
5538,403698,50,3
5539,403698,143,3
5540,403699,162,2
5541,403699,79,1
5542,403699,98,3
5543,403700,119,3
5544,403701,59,2
5545,403701,87,2
5546,403702,173,3
5547,403702,162,1
5548,403703,118,1
5549,403703,126,2
5550,403704,85,1
5551,403704,56,3
5552,403704,103,3
5553,403705,28,1
5554,403705,9,1
5555,403705,151,2
5556,403706,175,1
5557,403706,15,2
5558,403706,109,3
5559,403707,112,3
5560,403708,32,3
5561,403708,30,1
5562,403708,141,1
5563,403709,142,2
5564,403710,128,3
5565,403710,16,1
5566,403710,131,2
5567,403711,115,3
5568,403711,129,3
5569,403712,107,2
5570,403713,112,3
5571,403713,108,3
5572,403713,147,2
5573,403715,94,2
5574,403717,23,3
5575,403717,121,1
5576,403717,128,3
5577,403718,173,3
5578,403718,21,1
5579,403722,66,2
5580,403722,180,3
5581,403722,30,2
5582,403723,121,1
5583,403723,199,3
5584,403723,34,3
5585,403724,141,3
5586,403724,147,2
5587,403724,96,3
5588,403727,84,3
5589,403727,107,3
5590,403730,192,1
5591,403730,134,3
5592,403732,193,2
5593,403734,92,2
5594,403734,16,3
5595,403734,167,1
5596,403735,145,3
5597,403735,160,2
5598,403735,189,3
5599,403736,6,2
5600,403737,93,3
5601,403738,91,3
5602,403739,153,1
5603,403739,95,3
5604,403739,18,3
5605,403740,52,3
5606,403740,152,3
5607,403741,50,1
5608,403741,117,2
5609,403743,194,1
5610,403745,35,3
5611,403745,162,1
5612,403748,66,1
5613,403748,25,2
5614,403748,129,3
5615,403749,168,2
5616,403749,94,2
5617,403750,164,1
5618,403750,62,1
5619,403753,155,1
5620,403753,193,3
5621,403754,152,3
5622,403755,38,2
5623,403755,103,2
5624,403756,84,2
5625,403756,156,1
5626,403756,146,1
5627,403757,32,3
5628,403757,36,2
5629,403757,154,1
5630,403758,63,3
5631,403758,168,3
5632,403758,176,1
5633,403759,53,1
5634,403760,138,1
5635,403760,90,3
5636,403762,129,1
5637,403762,6,3
5638,403762,50,3
5639,403763,86,1
5640,403763,8,1
5641,403763,40,2
5642,403764,42,1
5643,403766,81,2
5644,403766,63,2
5645,403766,144,2
5646,403767,187,2
5647,403767,22,3
5648,403767,76,2
5649,403768,133,2
5650,403768,155,3
5651,403768,13,2
5652,403769,131,2
5653,403769,115,1
5654,403770,161,2
5655,403770,49,1
5656,403773,181,2
5657,403773,145,3
5658,403774,174,1
5659,403776,119,3
5660,403776,69,2
5661,403776,12,2
5662,403777,145,3
5663,403777,103,1
5664,403777,116,3
5665,403778,173,3
5666,403780,6,3
5667,403781,112,3
5668,403782,179,3
5669,403782,75,2
5670,403783,153,3
5671,403785,118,2
5672,403785,58,1
5673,403785,96,2
5674,403787,16,1
5675,403787,108,2
5676,403788,144,1
5677,403788,28,3
5678,403788,103,3
5679,403789,2,1
5680,403789,62,3
5681,403791,108,3
5682,403791,126,1
5683,403792,147,1
5684,403792,81,1
5685,403793,188,1
5686,403794,133,2
