order_item_id,order_id,product_id,quantity,unit_price,discount_pct
8295,503304,10,1,219.49,0.0
8296,503304,94,4,407.58,0.0
8297,503305,127,1,67.8,0.0
8298,503305,114,4,208.42,0.05
8299,503305,11,2,116.48,0.0
8300,503305,37,3,208.62,0.0
8301,503306,105,2,175.09,0.05
8302,503306,45,3,321.58,0.0
8303,503307,58,2,204.08,0.0
8304,503307,110,1,302.34,0.0
8305,503307,66,3,236.55,0.0
8306,503308,48,3,324.25,0.0
8307,503308,27,4,128.15,0.0
8308,503308,76,3,73.98,0.2
8309,503308,83,1,207.86,0.0
8310,503309,110,3,302.34,0.0
8311,503310,106,4,250.46,0.05
8312,503310,43,3,76.85,0.0
8313,503310,52,2,"273,84",0.1
8314,503311,111,4,199.72,0.15
8315,503311,23,1,237.68,0.0
8316,503311,101,4,122.49,0.05
8317,503311,140,1,87.31,0.0
8318,503312,141,3,189.76,0.1
8319,503313,64,4,191.55,0.0
8320,503313,131,4,357.19,0.0
8321,503314,135,1,93.37,0.05
8322,503314,13,1,248.54,0.05
8323,503315,34,3,297.58,0.0
8324,503316,114,3,219.39,0.0
8325,503316,117,1,77.39,0.15
8326,503316,1,2,293.34,0.0
8327,503316,43,2,73.01,0.05
8328,503317,120,4,308.07,0.15
8329,503317,88,1,404.2,0.0
8330,503317,42,1,332.91,0.2
8331,503317,29,3,313.74,0.0
8332,503318,63,4,302.3,0.2
8333,503319,81,3,126.6,0.0
8334,503320,27,4,121.74,0.05
8335,503321,36,4,213.92,0.0
8336,503321,12,4,193.59,0.05
8337,503321,60,3,347.37,0.0
8338,503321,28,2,381.45,0.0
8339,503322,61,3,197.01,0.0
8340,503322,124,3,221.35,0.1
8341,503323,106,3,250.46,0.05
8342,503324,124,4,221.35,0.1
8343,503325,141,3,210.84,0.0
8344,503326,42,3,353.72,0.15
8345,503327,40,3,137.97,0.05
8346,503328,52,3,304.27,0.0
8347,503328,5,2,205.39,0.0
8348,503328,76,1,92.47,0.0
8349,503329,102,4,128.07,0.0
8350,503330,118,4,70.04,0.1
8351,503330,140,3,87.31,0.0
8352,503330,61,2,187.16,0.05
8353,503331,22,4,338.97,0.0
8354,503332,86,3,222.56,0.0
8355,503332,102,1,102.46,0.2
8356,503332,138,3,189.62,0.0
8357,503333,145,2,260.95,0.0
8358,503333,44,1,177.64,0.2
8359,503334,20,2,356.18,0.05
8360,503334,21,3,259.95,0.05
8361,503335,53,3,250.67,0.1
8362,503335,44,4,222.05,0.0
8363,503335,72,2,67.88,0.0
8364,503336,21,1,273.63,0.0
8365,503336,112,3,205.29,0.0
8366,503336,31,3,54.8,0.0
8367,503336,18,4,57.69,0.0
8368,503337,128,4,320.93,0.0
8369,503337,87,3,287.56,0.15
8370,503337,104,4,59.71,0.1
8371,503337,12,1,203.78,0.0
8372,503338,123,4,249.93,0.1
8373,503338,26,2,224.4,0.0
8374,503338,39,1,220.1,0.0
8375,503338,122,4,163.22,0.1
8376,503339,20,4,374.93,0.0
8377,503339,107,2,263.95,0.0
8378,503339,123,3,277.7,0.0
8379,503340,99,4,95.95,0.0
8380,503340,57,4,133.51,0.0
8381,503341,31,3,49.32,0.1
8382,503341,85,2,296.51,0.0
8383,503341,144,1,169.74,0.15
8384,503341,66,4,212.9,0.1
8385,503342,70,3,263.13,0.0
8386,503343,137,4,336.97,0.15
8387,503344,60,3,330.0,0.05
8388,503344,69,2,372.77,0.0
8389,503344,74,4,222.23,0.0
8390,503344,71,2,224.92,0.0
8391,503345,150,1,365.07,0.0
8392,503345,108,3,284.72,0.1
8393,503345,80,2,123.98,0.05
8394,503345,21,1,273.63,0.0
8395,503346,149,1,168.24,0.05
8396,503346,134,2,$126.41,0.0
8397,503347,31,3,52.06,0.05
8398,503347,117,4,91.05,0.0
8399,503348,130,2,238.61,0.0
8400,503348,145,3,208.76,0.2
8401,503348,114,3,208.42,0.05
8402,503349,55,2,160.56,0.0
8403,503349,30,2,169.84,0.05
8404,503349,46,4,133.64,0.0
8405,503350,80,4,117.46,0.1
8406,503350,10,3,219.49,0.0
8407,503350,130,1,190.89,0.2
8408,503350,15,4,54.28,0.0
8409,503351,43,1,76.85,0.0
8410,503351,130,2,238.61,0.0
8411,503351,72,3,64.49,0.05
8412,503352,82,1,158.17,0.05
8413,503352,42,3,416.14,0.0
8414,503353,119,3,321.71,0.0
8415,503353,81,4,126.6,0.0
8416,503353,42,2,374.53,0.1
8417,503354,19,4,373.68,0.0
8418,503354,22,3,288.12,0.15
8419,503354,96,1,238.93,0.0
8420,503355,110,2,302.34,0.0
8421,503355,56,2,230.05,0.0
8422,503356,58,1,204.08,0.0
8423,503356,28,3,343.31,0.1
8424,503356,9,1,316.25,0.0
8425,503357,6,3,186.6,0.0
8426,503358,133,1,145.62,0.0
8427,503358,144,3,169.74,0.15
8428,503359,103,1,181.4,0.0
8429,503360,55,4,144.5,0.1
8430,503361,76,2,92.47,0.0
8431,503361,123,4,236.04,0.15
8432,503361,66,3,224.72,0.05
8433,503361,120,1,362.43,0.0
8434,503362,23,4,225.8,0.05
8435,503362,91,1,145.05,0.05
8436,503363,68,1,85.4,0.05
8437,503363,73,1,374.9,0.0
8438,503363,137,4,376.62,0.05
8439,503363,11,2,116.48,0.0
8440,503364,21,2,273.63,0.0
8441,503364,50,3,93.68,0.0
8442,503365,87,3,338.3,0.0
8443,503365,86,4,200.3,0.1
8444,503365,149,4,150.53,0.15
8445,503365,22,1,338.97,0.0
8446,503366,139,3,191.45,0.0
8447,503367,55,4,160.56,0.0
8448,503368,37,4,208.62,0.0
8449,503369,115,4,179.38,0.15
8450,503369,124,2,245.95,0.0
8451,503369,88,3,383.99,0.05
8452,503369,116,3,201.71,0.15
8453,503370,40,1,130.71 ,0.1
8454,503370,1,4,278.67,0.05
8455,503371,82,3,158.17,0.05
8456,503371,64,2,162.82,0.15
8457,503371,46,4,106.91,0.2
8458,503371,142,4,286.11,0.0
8459,503372,73,4,318.66,0.15
8460,503373,28,2,381.45,0.0
8461,503373,99,4,95.95,0.0
8462,503373,134,1,126.41,0.0
8463,503373,19,2,373.68,0.0
8464,503374,69,1,372.77,0.0
8465,503374,141,4,200.3,0.05
8466,503374,31,3,52.06,0.05
8467,503375,71,4,191.18,0.15
8468,503375,30,3,178.78,0.0
8469,503375,9,1,316.25,0.0
8470,503376,148,1,314.35,0.1
8471,503377,67,1,261.18,0.2
8472,503378,53,2,250.67,0.1
8473,503378,60,3,277.9,0.2
8474,503378,141,2,189.76,0.1
8475,503379,32,2,100.7,0.1
8476,503379,47,3,217.81,0.15
8477,503379,57,1,113.48,0.15
8478,503380,11,1,110.66,0.05
8479,503380,129,1,208.23,0.0
8480,503381,31,1,43.84,0.2
8481,503381,58,2,183.67,0.1
8482,503382,92,2,296.57,0.15
8483,503383,23,4,213.91,0.1
8484,503383,107,1,263.95,0.0
8485,503383,132,1,415.23,0.0
8486,503384,52,3,304.27,0.0
8487,503385,143,1,149.24,0.0
8488,503385,139,1,"191,45",0.0
8489,503386,148,3,349.28,0.0
8490,503387,107,3,211.16,0.2
8491,503387,116,3,N/A,0.1
8492,503387,56,4,218.55,0.05
8493,503388,100,3,233.32,0.15
8494,503388,144,3,199.69,0.0
8495,503388,81,1,126.6,0.0
8496,503388,98,1,408.49,0.0
8497,503389,99,1,95.95,0.0
8498,503390,144,4,199.69,0.0
8499,503391,49,2,56.65,0.2
8500,503391,35,3,263.36,0.15
8501,503392,138,1,161.18,0.15
8502,503392,104,1,66.35,0.0
8503,503393,106,3,263.64,0.0
8504,503394,45,2,321.58,0.0
8505,503394,68,2,85.4,0.05
8506,503394,146,2,182.53,0.1
8507,503394,121,3,128.52,0.0
8508,503395,66,4,189.24,0.2
8509,503396,21,2,273.63,0.0
8510,503396,41,4,192.71,0.0
8511,503397,53,1,278.52,0.0
8512,503397,148,4,296.89,0.15
8513,503397,8,2,382.38,0.0
8514,503397,100,4,247.05,0.1
8515,503398,147,4,259.46,0.05
8516,503398,108,2,316.36,0.0
8517,503398,28,1,362.38,0.05
8518,503398,143,2,149.24,0.0
8519,503399,14,2,213.1,0.2
8520,503399,65,4,210.32,0.0
8521,503399,52,3,304.27,0.0
8522,503400,68,4,89.89,0.0
8523,503400,2,2,156.34,0.0
8524,503401,86,2,211.43,0.05
8525,503402,58,3,204.08,0.0
8526,503402,145,4,260.95,0.0
8527,503403,16,1,383.0,0.0
8528,503403,138,2,161.18,0.15
8529,503404,134,1,113.77,0.1
8530,503404,24,4,163.01,0.2
8531,503404,37,3,208.62,0.0
8532,503405,20,1,374.93,0.0
8533,503406,124,3,245.95,0.0
8534,503406,6,4,186.6,0.0
8535,503407,30,2,169.84,0.05
8536,503407,56,1,230.05,0.0
8537,503407,113,2,65.61,0.0
8538,503408,111,3,223.21,0.05
8539,503409,104,1,63.03,0.05
8540,503409,25,1,351.7,0.0
8541,503410,51,2,259.84,0.1
8542,503410,78,2,299.63,0.1
8543,503410,83,1,197.47,0.05
8544,503411,128,1,320.93,0.0
8545,503411,92,3,279.13,0.2
8546,503411,106,3,263.64,0.0
8547,503412,149,4,159.38,0.1
8548,503412,6,3,186.6,0.0
8549,503413,6,1,158.61,0.15
8550,503414,119,4,273.45,0.15
8551,503414,41,2,192.71,0.0
8552,503414,79,4,149.58,0.0
8553,503414,38,3,191.3,0.0
8554,503415,67,4,326.48,0.0
8555,503415,40,3,123.45,0.15
8556,503415,147,4,259.46,0.05
8557,503416,81,2,120.27,0.05
8558,503416,117,1,91.05,0.0
8559,503417,134,1,126.41,0.0
8560,503417,22,3,338.97,0.0
8561,503417,68,4,89.89,0.0
8562,503417,139,2,191.45,0.0
8563,503418,66,3,212.9,0.1
8564,503419,144,1,199.69,0.0
8565,503419,97,2,170.82,0.05
8566,503419,94,3,407.58,0.0
8567,503420,141,4,210.84,0.0
8568,503420,7,1,342.59,0.0
8569,503421,100,2,260.77,0.05
8570,503422,42,4,416.14,0.0
8571,503422,94,2,407.58,0.0
8572,503422,2,2,148.52,0.05
8573,503422,146,1,182.53,0.1
8574,503423,111,4,199.72,0.15
8575,503424,140,1,78.58,0.1
8576,503424,94,1,407.58,0.0
8577,503425,6,1,167.94,0.1
8578,503425,113,3,65.61,0.0
8579,503426,39,3,220.1,0.0
8580,503426,134,3,126.41,0.0
8581,503427,1,4,293.34,0.0
8582,503427,100,1,274.5,0.0
8583,503427,86,4,222.56,0.0
8584,503427,59,4,263.22,0.0
8585,503428,97,4,170.82,0.05
8586,503428,27,3,128.15,0.0
8587,503428,34,4,252.94,0.15
8588,503428,149,3,177.09,0.0
8589,503429,145,2,260.95,0.0
8590,503430,115,3,211.04,0.0
8591,503431,81,3,107.61,0.15
8592,503432,42,4,416.14,0.0
8593,503432,50,1,79.63,0.15
8594,503433,126,2,256.27,0.1
8595,503434,90,1,204.48,0.0
8596,503435,109,3,168.06,0.0
8597,503435,36,3,213.92,0.0
8598,503435,65,3,210.32,0.0
8599,503435,148,1,349.28,0.0
8600,503436,29,3,313.74,0.0
8601,503437,58,3,183.67,0.1
8602,503437,40,4,137.97,0.05
8603,503437,65,4,189.29,0.1
8604,503438,129,3,208.23,0.0
8605,503439,66,2,236.55,0.0
8606,503439,90,1,204.48,0.0
8607,503439,109,1,168.06,0.0
8608,503439,55,4,160.56,0.0
8609,503440,22,3,338.97,0.0
8610,503441,41,3,192.71,0.0
8611,503442,11,3,93.18,0.2
8612,503443,120,4,344.31,0.05
8613,503443,124,2,245.95,0.0
8614,503443,50,1,84.31,0.1
8615,503444,34,3,297.58,0.0
8616,503444,86,2,222.56,0.0
8617,503445,84,4,122.52,0.15
8618,503445,142,2,286.11,0.0
8619,503445,76,1,87.85,0.05
8620,503445,66,1,212.9,0.1
8621,503446,43,4,61.48,0.2
8622,503447,60,4,330.0,0.05
8623,503447,45,2,273.34,0.15
8624,503447,145,4,221.81,0.15
8625,503447,142,3,271.8,0.05
8626,503448,148,3,314.35,0.1
8627,503448,127,1,67.8,0.0
8628,503448,85,3,281.68,0.05
8629,503448,81,3,126.6,0.0
8630,503449,72,2,67.88,0.0
8631,503450,63,1,321.2,0.15
8632,503450,146,2,182.53,0.1
8633,503451,112,1,205.29,0.0
8634,503451,44,3,222.05,0.0
8635,503451,26,2,201.96,0.1
8636,503452,51,1,288.71,0.0
8637,503452,38,2,191.3,0.0
8638,503452,135,3,98.28,0.0
8639,503453,130,1,238.61,0.0
8640,503453,65,4,199.8,0.05
8641,503453,75,1,354.33,0.0
8642,503453,90,4,204.48,0.0
8643,503454,136,1,215.32,0.0
8644,503455,24,1,163.01,0.2
8645,503456,73,3,374.9,0.0
8646,503456,54,4,337.38,0.0
8647,503457,138,3,189.62,0.0
8648,503457,28,4,381.45,0.0
8649,503457,34,3,297.58,0.0
8650,503457,57,3,133.51,0.0
8651,503458,101,1,128.94,0.0
8652,503458,2,1,156.34,0.0
8653,503458,34,3,297.58,0.0
8654,503458,67,2,326.48,0.0
8655,503459,91,1,152.68,0.0
8656,503459,149,3,177.09,0.0
8657,503459,70,2,263.13,0.0
8658,503459,75,3,354.33,0.0
8659,503460,76,2,92.47,0.0
8660,503460,150,4,365.07,0.0
8661,503461,10,3,219.49,0.0
8662,503461,109,3,151.25,0.1
8663,503461,125,2,146.16,0.15
8664,503462,12,1,173.21,0.15
8665,503463,95,3,337.33,0.1
8666,503463,79,3,149.58,0.0
8667,503463,81,2,107.61,0.15
8668,503463,63,2,377.88,0.0
8669,503464,67,3,293.83,0.1
8670,503464,28,3,381.45,0.0
8671,503464,65,4,210.32,0.0
8672,503464,49,4,67.27,0.05
8673,503465,48,3,324.25,0.0
8674,503465,14,1,266.38,0.0
8675,503465,104,2,66.35,0.0
8676,503465,69,3,298.22,0.2
8677,503466,11,1,116.48,0.0
8678,503466,141,3,210.84,0.0
8679,503467,72,3,61.09,0.1
8680,503467,55,2,160.56,0.0
8681,503468,66,2,224.72,0.05
8682,503468,6,3,177.27,0.05
8683,503468,62,4,350.0,0.1
8684,503468,15,4,54.28,0.0
8685,503469,48,1,324.25,0.0
8686,503470,49,4,63.73,0.1
8687,503470,75,2,354.33,0.0
8688,503471,132,4,415.23,0.0
8689,503471,109,4,168.06,0.0
8690,503472,3,2,249.04,0.0
8691,503472,60,2,330.0,0.05
8692,503473,135,4,98.28,0.0
8693,503473,11,1,93.18,0.2
8694,503473,136,2,183.02,0.15
8695,503473,58,2,183.67,0.1
8696,503474,148,3,314.35,0.1
8697,503474,137,3,396.44,0.0
8698,503474,110,3,302.34,0.0
8699,503474,70,4,263.13,0.0
8700,503475,150,1,365.07,0.0
8701,503475,107,1,263.95,0.0
8702,503476,110,3,302.34,0.0
8703,503476,58,4,183.67,0.1
8704,503476,80,3,117.46,0.1
8705,503477,133,3,145.62,0.0
8706,503477,36,3,213.92,0.0
8707,503478,89,1,383.21,0.0
8708,503479,64,4,191.55,0.0
8709,503479,7,4,274.07,0.2
8710,503480,141,4,210.84,0.0
8711,503480,92,3,296.57,0.15
8712,503480,148,1,279.42,0.2
8713,503481,139,4,181.88,0.05
8714,503481,107,4,237.56,0.1
8715,503481,85,1,296.51,0.0
8716,503481,133,2,145.62,0.0
8717,503482,137,2,396.44,0.0
8718,503483,19,3,373.68,0.0
8719,503483,33,4,366.73,0.0
8720,503483,60,1,347.37,0.0
8721,503484,60,1,347.37,0.0
8722,503484,149,4,159.38,0.1
8723,503485,67,1,326.48,0.0
8724,503486,69,4,298.22,0.2
8725,503486,103,2,181.4,0.0
8726,503486,70,2,223.66,0.15
8727,503486,51,3,288.71,0.0
8728,503487,38,4,191.3,0.0
8729,503487,56,2,230.05,0.0
8730,503487,102,4,128.07,0.0
8731,503487,107,3,263.95,0.0
8732,503488,18,4,57.69,0.0
8733,503488,49,4,67.27,0.05
8734,503488,39,1,220.1,0.0
8735,503489,81,2,107.61,0.15
8736,503490,93,3,159.97,0.1
8737,503490,142,3,286.11,0.0
8738,503491,41,4,192.71,0.0
8739,503491,9,3,316.25,0.0
8740,503492,113,3,59.05,0.1
8741,503493,109,1,168.06,0.0
8742,503494,100,3,274.5,0.0
8743,503495,82,3,166.49,0.0
8744,503495,67,3,310.16,0.05
8745,503495,86,1,222.56,0.0
8746,503496,93,2,151.08,0.15
8747,503496,35,3,309.83,0.0
8748,503496,33,2,366.73,0.0
8749,503496,61,4,167.46,0.15
8750,503497,93,2,177.74,0.0
8751,503497,102,1,128.07,0.0
8752,503497,87,1,338.3,0.0
8753,503498,31,3,54.8,0.0
8754,503498,42,4,353.72,0.15
8755,503498,30,1,169.84,0.05
8756,503499,69,2,372.77,0.0
8757,503500,30,4,178.78,0.0
8758,503500,98,2,408.49,0.0
8759,503500,101,2,128.94,0.0
8760,503501,141,2,189.76,0.1
8761,503501,40,1,123.45,0.15
8762,503501,19,3,336.31,0.1
8763,503502,81,4,113.94,0.1
8764,503502,17,1,257.35,0.05
8765,503502,140,3,87.31,0.0
8766,503502,144,2,199.69,0.0
8767,503503,105,4,147.45,0.2
8768,503503,9,4,316.25,0.0
8769,503503,35,1,309.83,0.0
8770,503503,52,3,273.84,0.1
8771,503504,94,2,387.2,0.05
8772,503504,130,1,238.61,0.0
8773,503504,108,3,316.36,0.0
8774,503504,107,2,211.16,0.2
8775,503505,67,1,326.48,0.0
8776,503505,114,1,219.39,0.0
8777,503505,91,4,152.68,0.0
8778,503505,44,3,222.05,0.0
8779,503506,95,1,337.33,0.1
8780,503506,143,2,149.24,0.0
8781,503507,45,1,321.58,0.0
8782,503507,2,4,156.34,0.0
8783,503507,102,1,115.26,0.1
8784,503508,43,1,76.85,0.0
8785,503508,48,1,324.25,0.0
8786,503508,149,1,177.09,0.0
8787,503509,67,1,326.48,0.0
8788,503509,80,2,130.51,0.0
8789,503509,7,4,325.46,0.05
8790,503509,142,1,243.19,0.15
8791,503510,71,3,224.92,0.0
8792,503510,97,3,179.81,0.0
8793,503510,48,4,308.04,0.05
8794,503510,135,4,98.28,0.0
8795,503511,52,3,304.27,0.0
8796,503511,26,1,224.4,0.0
8797,503511,44,2,222.05,0.0
8798,503511,141,4,210.84,0.0
8799,503512,100,4,274.5,0.0
8800,503512,142,4,286.11,0.0
8801,503513,20,1,356.18,0.05
8802,503513,45,4,321.58,0.0
8803,503513,143,4,141.78,0.05
8804,503513,147,1,273.12,0.0
8805,503514,97,1,179.81,0.0
8806,503514,14,4,266.38,0.0
8807,503515,104,2,66.35,0.0
8808,503515,10,1,219.49,0.0
8809,503515,148,3,349.28,0.0
8810,503515,140,3,87.31,0.0
8811,503516,125,2,171.95,0.0
8812,503516,6,1,186.6,0.0
8813,503517,36,4,213.92,0.0
8814,503517,126,4,284.74,0.0
8815,503518,134,4,113.77,0.1
8816,503518,76,2,87.85,0.05
8817,503519,49,1,70.81,0.0
8818,503519,148,3,314.35,0.1
8819,503519,42,1,416.14,0.0
8820,503519,73,2,374.9,0.0
8821,503520,43,3,76.85,0.0
8822,503520,143,2,149.24,0.0
8823,503521,13,2,261.62,0.0
8824,503522,116,4,237.31,0.0
8825,503522,101,1,128.94,0.0
8826,503523,64,4,191.55,0.0
8827,503523,60,1,312.63,0.1
8828,503523,35,4,309.83,0.0
8829,503523,120,3,308.07,0.15
8830,503524,33,3,366.73,0.0
8831,503524,68,3,89.89,0.0
8832,503525,21,3,273.63,0.0
8833,503525,83,4,207.86,0.0
8834,503525,29,1,282.37,0.1
8835,503525,42,2,416.14,0.0
8836,503526,71,3,179.94,0.2
8837,503526,150,3,346.82,0.05
8838,503526,56,3,230.05,0.0
8839,503526,147,2,273.12,0.0
8840,503527,5,2,195.12,0.05
8841,503528,87,2,321.38,0.05
8842,503528,17,4,270.89,0.0
8843,503528,49,2,70.81,0.0
8844,503529,91,2,152.68,0.0
8845,503529,136,2,215.32,0.0
8846,503530,92,3,348.91,0.0
8847,503530,32,2,111.89,0.0
8848,503531,134,1,126.41,0.0
8849,503531,145,1,260.95,0.0
8850,503531,91,3,137.41,0.1
8851,503531,97,3,161.83,0.1
8852,503532,91,1,152.68,0.0
8853,503532,37,1,208.62,0.0
8854,503532,5,2,205.39,0.0
8855,503533,67,3,310.16,0.05
8856,503533,140,3,87.31 ,0.0
8857,503533,31,4,46.58,0.15
8858,503534,98,3,408.49,0.0
8859,503534,29,3,313.74,0.0
8860,503534,28,4,324.23,0.15
8861,503534,42,3,416.14,0.0
8862,503535,20,2,318.69,0.15
8863,503535,91,4,137.41,0.1
8864,503535,103,3,181.4,0.0
8865,503536,76,3,92.47,0.0
8866,503536,50,2,93.68,0.0
8867,503536,96,3,238.93,0.0
8868,503537,103,3,181.4,0.0
8869,503537,141,2,210.84,0.0
8870,503537,139,4,181.88,0.05
8871,503537,130,3,190.89,0.2
8872,503538,48,2,324.25,0.0
8873,503538,41,1,173.44,0.1
8874,503538,141,3,210.84,0.0
8875,503539,73,4,337.41,0.1
8876,503539,149,3,177.09,0.0
8877,503539,53,3,236.74,0.15
8878,503540,20,4,299.94,0.2
8879,503540,116,1,237.31,0.0
8880,503540,73,4,374.9,0.0
8881,503541,89,1,344.89,0.1
8882,503541,99,2,91.15,0.05
8883,503541,34,3,297.58,0.0
8884,503542,90,4,194.26,0.05
8885,503543,49,4,60.19,0.15
8886,503543,38,4,191.3,0.0
8887,503544,47,3,256.25,0.0
8888,503544,64,3,191.55,0.0
8889,503544,126,4,284.74,0.0
8890,503545,110,2,287.22,0.05
8891,503545,22,4,338.97,0.0
8892,503546,21,2,273.63,0.0
8893,503546,132,4,332.18,0.2
8894,503546,88,3,404.2,0.0
8895,503546,90,4,204.48,0.0
8896,503547,137,1,396.44,0.0
8897,503547,76,1,83.22,0.1
8898,503547,89,2,383.21,0.0
8899,503547,15,3,51.57,0.05
8900,503548,140,2,87.31,0.0
8901,503549,73,2,374.9,0.0
8902,503549,125,4,171.95,0.0
8903,503550,126,1,284.74,0.0
8904,503550,114,1,219.39,0.0
8905,503551,108,4,316.36,0.0
8906,503551,58,1,204.08,0.0
8907,503552,26,4,201.96,0.1
8908,503553,111,2,223.21,0.05
8909,503553,148,3,296.89,0.15
8910,503554,122,4,181.36,0.0
8911,503554,37,2,208.62,0.0
8912,503554,69,3,316.85,0.15
8913,503555,59,3,223.74,0.15
8914,503555,82,2,166.49,0.0
8915,503555,29,3,313.74,0.0
8916,503556,134,2,126.41,0.0
8917,503556,31,3,52.06,0.05
8918,503556,21,3,246.27,0.1
8919,503557,68,1,85.4,0.05
8920,503558,6,2,186.6,0.0
8921,503559,141,1,210.84,0.0
8922,503559,91,2,145.05,0.05
8923,503559,100,4,274.5,0.0
8924,503560,97,1,179.81,0.0
8925,503560,35,2,309.83,0.0
8926,503561,134,1,101.13,0.2
8927,503561,89,1,344.89,0.1
8928,503562,131,3,357.19,0.0
8929,503562,138,3,180.14,0.05
8930,503562,103,2,181.4,0.0
8931,503562,144,1,199.69,0.0
8932,503563,13,4,261.62,0.0
8933,503563,89,1,383.21,0.0
8934,503563,4,1,259.59,0.0
8935,503563,120,1,308.07,0.15
8936,503564,11,3,116.48,0.0
8937,503565,51,4,230.97,0.2
8938,503565,4,4,259.59,0.0
8939,503566,97,3,179.81,0.0
8940,503566,132,3,394.47,0.05
8941,503567,66,1,236.55,0.0
8942,503567,73,2,374.9,0.0
8943,503568,61,4,197.01,0.0
8944,503568,70,4,263.13,0.0
8945,503568,15,3,51.57,0.05
8946,503569,91,2,129.78,0.15
8947,503569,31,2,52.06,0.05
8948,503570,45,2,273.34,0.15
8949,503570,13,1,235.46 ,0.1
8950,503571,26,4,224.4,0.0
8951,503571,129,3,208.23,0.0
8952,503571,147,3,273.12,0.0
8953,503572,23,4,237.68,0.0
8954,503572,55,4,160.56,0.0
8955,503572,73,1,374.9,0.0
8956,503573,58,4,193.88,0.05
8957,503573,62,2,388.89,0.0
8958,503573,40,2,145.23,0.0
8959,503573,61,3,197.01,0.0
8960,503574,78,1,299.63,0.1
8961,503574,109,1,168.06,0.0
8962,503574,4,1,246.61,0.05
8963,503574,17,3,216.71,0.2
8964,503575,67,1,326.48,0.0
8965,503575,27,4,128.15,0.0
8966,503576,26,2,190.74,0.15
8967,503577,51,4,259.84,0.1
8968,503578,8,2,305.9,0.2
8969,503578,46,2,120.28,0.1
8970,503578,6,1,186.6,0.0
8971,503578,116,3,225.44,0.05
8972,503579,30,1,178.78,0.0
8973,503580,67,1,277.51,0.15
8974,503580,33,2,366.73,0.0
8975,503581,89,3,306.57,0.2
8976,503581,63,2,377.88,0.0
8977,503582,138,3,189.62,0.0
8978,503582,122,1,181.36,0.0
8979,503583,98,1,408.49,0.0
8980,503583,72,3,67.88,0.0
8981,503584,93,3,177.74,0.0
8982,503584,68,4,80.9,0.1
8983,503585,45,1,289.42,0.1
8984,503585,53,2,222.82,0.2
8985,503586,84,2,144.14,0.0
8986,503586,5,4,205.39,0.0
8987,503586,10,1,186.57,0.15
8988,503587,25,3,316.53,0.1
8989,503587,3,2,249.04,0.0
8990,503587,15,4,54.28,0.0
8991,503588,119,1,321.71,0.0
8992,503588,91,3,152.68,0.0
8993,503588,121,2,128.52,0.0
8994,503588,64,3,191.55,0.0
8995,503589,3,1,236.59,0.05
8996,503589,28,2,343.31,0.1
8997,503590,49,2,70.81,0.0
8998,503590,126,3,242.03,0.15
8999,503590,21,1,273.63,0.0
9000,503591,73,1,374.9,0.0
9001,503591,11,1,116.48,0.0
9002,503591,104,4,66.35,0.0
9003,503591,117,3,91.05,0.0
9004,503592,50,1,93.68,0.0
9005,503592,142,4,286.11,0.0
9006,503593,75,3,336.61,0.05
9007,503593,106,4,263.64,0.0
9008,503593,47,1,256.25,0.0
9009,503593,73,2,374.9,0.0
9010,503594,88,4,363.78,0.1
9011,503595,54,4,337.38,0.0
9012,503596,132,2,415.23,0.0
9013,503596,43,1,73.01,0.05
9014,503596,14,4,266.38,0.0
9015,503597,61,4,197.01,0.0
9016,503597,71,2,191.18,0.15
9017,503597,24,4,193.57,0.05
9018,503598,133,2,145.62,0.0
9019,503599,11,3,116.48,0.0
9020,503599,114,3,219.39,0.0
9021,503599,82,4,166.49,0.0
9022,503600,49,4,67.27,0.05
9023,503600,89,3,383.21,0.0
9024,503601,3,4,249.04,0.0
9025,503601,99,2,"81,56",0.15
9026,503602,62,3,388.89,0.0
9027,503603,144,4,179.72,0.1
9028,503603,124,1,245.95,0.0
9029,503604,28,2,362.38,0.05
9030,503604,63,1,302.3,0.2
9031,503604,17,1,243.8,0.1
9032,503605,106,1,263.64,0.0
9033,503605,133,1,145.62,0.0
9034,503606,23,3,202.03,0.15
9035,503607,104,1,66.35,0.0
9036,503607,2,3,156.34,0.0
9037,503607,127,1,67.8,0.0
9038,503607,88,3,404.2,0.0
9039,503608,92,2,348.91,0.0
9040,503608,128,4,256.74,0.2
9041,503609,99,3,95.95,0.0
9042,503610,136,4,193.79,0.1
9043,503610,18,2,57.69,0.0
9044,503611,22,4,322.02,0.05
9045,503611,100,1,274.5,0.0
9046,503612,2,4,156.34,0.0
9047,503613,101,3,103.15,0.2
9048,503613,23,2,237.68,0.0
9049,503613,43,1,76.85,0.0
9050,503614,53,2,278.52,0.0
9051,503614,85,4,296.51,0.0
9052,503614,71,3,224.92,0.0
9053,503615,45,4,321.58,0.0
9054,503615,6,1,186.6,0.0
9055,503615,145,2,260.95,0.0
9056,503615,82,1,166.49,0.0
9057,503616,18,2,57.69,0.0
9058,503617,145,1,221.81,0.15
9059,503617,114,3,219.39,0.0
9060,503617,140,1,82.94,0.05
9061,503618,111,1,234.96,0.0
9062,503618,61,2,197.01,0.0
9063,503618,45,2,273.34,0.15
9064,503619,1,1,293.34,0.0
9065,503620,48,4,324.25,0.0
9066,503620,4,1,259.59,0.0
9067,503620,110,1,302.34,0.0
9068,503620,82,3,166.49,0.0
9069,503621,14,4,266.38,0.0
